"ef_date","total_amount"
20161220,14721536 
20161221,10445065 
20161222,10143355 
20161223,9388961 
20161224,11142381 
20161225,10877207 
20161226,8760692 
20161227,7399956 
20161228,6939762 
20161229,7374826 
20161230,6913549 
20161231,10479459 
20170101,11593333 
20170102,8694242 
20170103,7846471 
20170104,7024004 
20170105,6988506 
20170106,6683723 
20170107,8417272 
20170108,7463203 
20170109,6189740 
20170110,7353052 
20170111,6461991 
20170112,8643246 
20170113,6474459 
20170114,7815866 
20170115,7139848 
20170116,7329004 
20170117,5433181 
20170118,7553073 
20170119,5475086 
20170120,10527749 
20170121,10133355 
20170122,8131103 
20170123,8944155 
20170124,9766645 
20170125,9515303 
20170126,11665801 
20170127,22698225 
20170128,25412251 
20170129,25695671 
20170130,29018961 
20170131,24459740 
20170201,24227706 
20170202,18258809 
20170203,15171234 
20170204,14540649 
20170205,13072381 
20170206,7610909 
20170207,8113896 
20170208,8544415 
20170209,6685865 
20170210,8185931 
20170211,12609220 
20170212,11295930 
20170213,9113225 
20170214,9533246 
20170215,8001385 
20170216,9002056 
20170217,7465671 
20170218,12136428 
20170219,9720324 
20170220,6878311 
20170221,8957186 
20170222,5984740 
20170223,9096017 
20170224,7717792 
20170225,14201082 
20170226,11810000 
20170227,6101710 
20170228,5911601 
20170301,6746168 
20170302,9420108 
20170303,8956753 
20170304,12234718 
20170305,9519134 
20170306,6375972 
20170307,8460580 
20170308,10308266 
20170309,9786269 
20170310,10003288 
20170311,13718200 
20170312,11301077 
20170313,9337052 
20170314,8418829 
20170315,8718028 
20170316,10150582 
20170317,9613528 
20170318,15969904 
20170319,13356621 
20170320,9575000 
20170321,8169305 
20170322,7224891 
20170323,9307987 
20170324,9748353 
20170325,12330476 
20170326,10513678 
20170327,9059435 
20170328,8396903 
20170329,8183311 
20170330,9109109 
20170331,8752135 
20170401,13806255 
20170402,11798200 
20170403,9858787 
20170404,9107597 
20170405,11102878 
20170406,15546233 
20170407,11762056 
20170408,13612402 
20170409,13035671 
20170410,8585411 
20170411,9290259 
20170412,10016818 
20170413,10074242 
20170414,11335649 
20170415,14948918 
20170416,10645433 
20170417,8729545 
20170418,11102272 
20170419,10741796 
20170420,9697792 
20170421,11251320 
20170422,15794372 
20170423,14628809 
20170424,8778874 
20170425,9638831 
20170426,10160389 
20170427,10988420 
20170428,12863549 
20170429,16430866 
20170430,25666991 
20170501,22883355 
20170502,14486623 
20170503,11516883 
20170504,12434610 
20170505,12108831 
20170506,14120519 
20170507,12510303 
20170508,8889632 
20170509,12943939 
20170510,12045130 
20170511,13425476 
20170512,14209286 
20170513,15870411 
20170514,14871861 
20170515,14593160 
20170516,13233788 
20170517,10531299 
20170518,14159675 
20170519,11993030 
20170520,17770974 
20170521,17366948 
20170522,12671861 
20170523,11276190 
20170524,12210649 
20170525,12761082 
20170526,16102013 
20170527,15413160 
20170528,12608615 
20170529,11284805 
20170530,12286039 
20170531,22565238 
20170601,32295303 
20170602,23447771 
20170603,28428766 
20170604,35036840 
20170605,25235044 
20170606,22706580 
20170607,26808074 
20170608,23384718 
20170609,17335822 
20170610,16751688 
20170611,20528636 
20170612,16552208 
20170613,17212576 
20170614,14844567 
20170615,16592879 
20170616,16409654 
20170617,20730389 
20170618,21872360 
20170619,29221256 
20170620,44208572 
20170621,49666256 
20170622,57508831 
20170623,51084265 
20170624,61035715 
20170625,75221862 
20170626,56574936 
20170627,46734827 
20170628,40872598 
20170629,44930996 
20170630,45256602 
20170701,52161083 
20170702,45991646 
20170703,29129611 
20170704,15626537 
20170705,11120930 
20170706,12354653 
20170707,13858831 
20170708,17359740 
20170709,14671515 
20170710,11234177 
20170711,17469372 
20170712,15308550 
20170713,15140260 
20170714,13680021 
20170715,21070216 
20170716,16790649 
20170717,15695130 
20170718,14514415 
20170719,15409805 
20170720,12172402 
20170721,18040541 
20170722,21067727 
20170723,19527814 
20170724,14169307 
20170725,13101255 
20170726,16078268 
20170727,13549805 
20170728,14015801 
20170729,19931191 
20170730,34270974 
20170731,27186580 
20170801,17013333 
20170802,14267943 
20170803,17518961 
20170804,12820000 
20170805,16703333 
20170806,20201537 
20170807,16196601 
20170808,16849524 
20170809,18866796 
20170810,15079221 
20170811,16099524 
20170812,16839091 
20170813,20997056 
20170814,18013831 
20170815,13990238 
20170816,14792121 
20170817,14085649 
20170818,16252251 
20170819,19911537 
20170820,17440541 
20170821,22088073 
20170822,24183939 
20170823,20982511 
20170824,12124285 
20170825,12533658 
20170826,14895173 
20170827,16841515 
20170828,11739827 
20170829,13245259 
20170830,11187878 
20170831,12113030 
20170901,11756104 
20170902,29003312 
20170903,24661277 
20170904,18590368 
20170905,17619156 
20170906,14561710 
20170907,11689242 
20170908,12609415 
20170909,18427597 
20170910,17825671 
20170911,10875907 
20170912,14863463 
20170913,11158461 
20170914,11764372 
20170915,13794870 
20170916,14865627 
20170917,15660628 
20170918,11385649 
20170919,10536558 
20170920,11420843 
20170921,10415606 
20170922,8651817 
