"ef_date","total_amount"
20150923,100000 
20150924,29867251 
20150925,20786664 
20150926,21748290 
20150927,21785606 
20150928,16117727 
20150929,15547575 
20150930,14079134 
20151001,16956361 
20151002,16917424 
20151003,19328182 
20151004,16903896 
20151005,14050476 
20151006,14166969 
20151007,14133225 
20151008,15956688 
20151009,12512186 
20151010,18105281 
20151011,17811688 
20151012,14673636 
20151013,15485454 
20151014,15627662 
20151015,14657359 
20151016,15359524 
20151017,19620541 
20151018,17626991 
20151019,18067879 
20151020,17082229 
20151021,15821255 
20151022,13714004 
20151023,13904718 
20151024,20429264 
20151025,17311493 
20151026,13720801 
20151027,14260952 
20151028,15680454 
20151029,17025930 
20151030,17922121 
20151031,15973333 
20151101,16375606 
20151102,12616602 
20151103,13937879 
20151104,14830502 
20151105,13168701 
20151106,14597662 
20151107,17085801 
20151108,14675086 
20151109,13992684 
20151110,15374978 
20151111,15481948 
20151112,14408745 
20151113,15605498 
20151114,16633615 
20151115,15286970 
20151116,15205238 
20151117,15290996 
20151118,14630541 
20151119,14895173 
20151120,17897706 
20151121,15620888 
20151122,15364978 
20151123,14210563 
20151124,11318874 
20151125,12859827 
20151126,12437208 
20151127,12351601 
20151128,17097446 
20151129,14057532 
20151130,10233810 
20151201,13964849 
20151202,12156450 
20151203,14254220 
20151204,12846368 
20151205,13694459 
20151206,12657489 
20151207,12694199 
20151208,11817532 
20151209,12931515 
20151210,12256818 
20151211,14800000 
20151212,14098766 
20151213,11181688 
20151214,11563788 
20151215,12990238 
20151216,9994264 
20151217,11743506 
20151218,11098052 
20151219,11920931 
20151220,11365498 
20151221,9411428 
20151222,11153009 
20151223,10813073 
20151224,16253701 
20151225,12425303 
20151226,12943788 
20151227,11612034 
20151228,12159459 
20151229,11743247 
20151230,11277749 
20151231,14753636 
20160101,13400996 
20160102,14269935 
20160103,10874156 
20160104,10931883 
20160105,12297619 
20160106,11049718 
20160107,12204935 
20160108,12141580 
20160109,13999264 
20160110,14683117 
20160111,12441861 
20160112,11259437 
20160113,13313745 
20160114,11552775 
20160115,12493875 
20160116,12923333 
20160117,12284740 
20160118,10702533 
20160119,13410823 
20160120,11802901 
20160121,11200758 
20160122,12757143 
20160123,12050801 
20160124,11865108 
20160125,10305930 
20160126,10906818 
20160127,11726298 
20160128,13321818 
20160129,12557056 
20160130,13415649 
20160131,10651017 
20160201,9207272 
20160202,9169307 
20160203,9567576 
20160204,8995865 
20160205,12091883 
20160206,12287186 
20160207,24069091 
20160208,18728463 
20160209,15091580 
