"ef_date","total_amount"
20161125,18710065 
20161126,38265996 
20161127,28342576 
20161128,21787294 
20161129,18926493 
20161130,16225952 
20161201,19326039 
20161202,17631675 
20161203,22532052 
20161204,23368918 
20161205,16747965 
20161206,14610043 
20161207,16056619 
20161208,15352186 
20161209,15936796 
20161210,16715628 
20161211,19024944 
20161212,13162619 
20161213,15866861 
20161214,15012381 
20161215,15352208 
20161216,17113255 
20161217,18892727 
20161218,17846770 
20161219,15763809 
20161220,16352944 
20161221,14577338 
20161222,16531255 
20161223,17484221 
20161224,25186624 
20161225,20927879 
20161226,15483073 
20161227,15523874 
20161228,16092878 
20161229,15337814 
20161230,15470017 
20161231,17749134 
20170101,16796342 
20170102,15596195 
20170103,16182000 
20170104,15543935 
20170105,14469805 
20170106,16496796 
20170107,19029762 
20170108,16223588 
20170109,15709307 
20170110,14224567 
20170111,15463679 
20170112,15181142 
20170113,14573918 
20170114,16054524 
20170115,15057208 
20170116,14629285 
20170117,15510191 
20170118,15549697 
20170119,14792338 
20170120,15290515 
20170121,17142424 
20170122,17654887 
20170123,17430281 
20170124,15404827 
20170125,19467186 
20170126,22317974 
20170127,27843961 
20170128,29217078 
20170129,23331992 
20170130,26569857 
20170131,20031753 
20170201,18694134 
20170202,16923805 
20170203,18402034 
20170204,15961727 
20170205,15733593 
20170206,13099264 
20170207,12836883 
20170208,12259762 
20170209,16190108 
20170210,15173632 
20170211,19739350 
20170212,17326857 
20170213,14832034 
20170214,16920887 
20170215,14205991 
20170216,14072424 
20170217,15396792 
20170218,14733766 
20170219,16720623 
20170220,13336688 
20170221,15556874 
20170222,13785424 
20170223,14012597 
20170224,14267792 
20170225,16633195 
20170226,17635454 
20170227,13651467 
20170228,14675022 
20170301,12940541 
20170302,16295147 
20170303,15908550 
20170304,16654714 
20170305,16960281 
20170306,15760187 
20170307,15374578 
20170308,14073697 
20170309,14676594 
20170310,17574543 
20170311,18554339 
20170312,18522629 
20170313,16687622 
20170314,15435056 
20170315,16459626 
20170316,16143771 
20170317,15552453 
20170318,17647247 
20170319,18380748 
20170320,14103264 
20170321,14311027 
20170322,14537438 
20170323,15565245 
20170324,18975273 
20170325,19141222 
20170326,18634658 
20170327,15977107 
20170328,17788585 
20170329,18027238 
20170330,16269864 
20170331,18609026 
20170401,16233783 
20170402,21258916 
20170403,16394800 
20170404,17789805 
20170405,17898588 
20170406,19577658 
20170407,17373459 
20170408,18496298 
20170409,24215693 
20170410,16314576 
20170411,20651632 
20170412,16649199 
20170413,20258186 
20170414,19508723 
20170415,21001195 
20170416,21494377 
20170417,19168571 
20170418,18685757 
20170419,18672437 
20170420,20623818 
20170421,20385368 
20170422,22671078 
20170423,19483887 
20170424,17172138 
20170425,20447035 
20170426,18492035 
20170427,19215991 
20170428,22042961 
20170429,21067376 
20170430,22387251 
20170501,22970732 
20170502,21603372 
20170503,20213225 
20170504,18505043 
20170505,19204069 
20170506,22104476 
20170507,22394697 
20170508,18411342 
20170509,21319091 
20170510,18580844 
20170511,19630584 
20170512,20353004 
20170513,20136385 
20170514,20923744 
20170515,18927251 
20170516,18916602 
20170517,21629567 
20170518,19326468 
20170519,19707836 
20170520,22182641 
20170521,19540108 
20170522,19802446 
20170523,18104047 
20170524,23419286 
20170525,17481294 
20170526,20497273 
20170527,21923333 
20170528,18865974 
20170529,21983441 
20170530,23478961 
20170531,39774883 
20170601,50248486 
20170602,44746538 
20170603,49037857 
20170604,47800174 
20170605,38426126 
20170606,45641689 
20170607,43298204 
20170608,30646299 
20170609,26299494 
20170610,23151537 
20170611,32747615 
20170612,25017554 
20170613,22782143 
20170614,24552121 
20170615,30609606 
20170616,29483866 
20170617,26064554 
20170618,23790065 
20170619,43209264 
20170620,77113940 
20170621,79347230 
20170622,88610672 
20170623,80399872 
20170624,82099915 
20170625,97277037 
20170626,94078114 
20170627,66137533 
20170628,71126711 
20170629,58747815 
20170630,67028789 
20170701,71307231 
20170702,77457384 
20170703,45163853 
20170704,24685823 
20170705,18946684 
