"ef_date","total_amount"
20161128,7207467 
20161129,15278982 
20161130,18083095 
20161201,13720108 
20161202,13049636 
20161203,11412679 
20161204,10898052 
20161205,12376748 
20161206,12636229 
20161207,15674718 
20161208,10599675 
20161209,9346948 
20161210,10659112 
20161211,8096147 
20161212,9807813 
20161213,9648558 
20161214,8936341 
20161215,9502186 
20161216,8971428 
20161217,8518722 
20161218,8330419 
20161219,9893073 
20161220,9684727 
20161221,8367489 
20161222,11502692 
20161223,32339662 
20161224,13609134 
20161225,14164978 
20161226,12437878 
20161227,10074077 
20161228,8785186 
20161229,10323116 
20161230,9565939 
20161231,11070670 
20170101,10801424 
20170102,8382142 
20170103,10023870 
20170104,13147121 
20170105,9341623 
20170106,11889974 
20170107,8739099 
20170108,10111402 
20170109,12800519 
20170110,11724588 
20170111,10355095 
20170112,13221731 
20170113,11373896 
20170114,9165800 
20170115,9366060 
20170116,11285904 
20170117,12596991 
20170118,13248999 
20170119,17842381 
20170120,28298156 
20170121,23355368 
20170122,17679350 
20170123,24531082 
20170124,24045398 
20170125,22363840 
20170126,16380476 
20170127,15252969 
20170128,13323896 
20170129,9564350 
20170130,11448679 
20170131,13168697 
20170201,14268095 
20170202,16300688 
20170203,18178874 
20170204,14285874 
20170205,14940727 
20170206,19873130 
20170207,19662744 
20170208,21549891 
20170209,19361463 
20170210,20044099 
20170211,19901298 
20170212,21542073 
20170213,23712186 
20170214,23286593 
20170215,22968008 
20170216,21995952 
20170217,23301056 
20170218,19676710 
20170219,19987281 
20170220,23138908 
20170221,23318892 
20170222,22021169 
20170223,23190064 
20170224,24104762 
20170225,20507575 
20170226,19034498 
20170227,23766342 
20170228,21996121 
20170301,22264511 
20170302,26165735 
20170303,26924480 
20170304,24225757 
20170305,19888874 
20170306,22904587 
20170307,24779004 
20170308,27876318 
20170309,25858922 
20170310,24864913 
20170311,21495757 
20170312,18546604 
20170313,22019805 
20170314,26480844 
20170315,26310169 
20170316,27933402 
20170317,25417654 
20170318,22322142 
20170319,18821822 
20170320,22909653 
20170321,22627013 
20170322,28115690 
20170323,23900431 
20170324,30242554 
20170325,20166640 
20170326,22215431 
20170327,23371835 
20170328,22501574 
20170329,23366142 
20170330,21029412 
20170331,24069868 
20170401,19842225 
20170402,20882130 
20170403,23261904 
20170404,21856039 
20170405,23524714 
20170406,14922900 
20170407,22372039 
20170408,20299978 
20170409,18542636 
20170410,24227852 
20170411,24181082 
20170412,25484909 
20170413,25267948 
20170414,27143312 
20170415,23795627 
20170416,19506957 
20170417,22434155 
20170418,24481588 
20170419,23435714 
20170420,21307411 
20170421,27454783 
20170422,20419952 
20170423,21171091 
20170424,25080623 
20170425,23681038 
20170426,27975627 
20170427,25773961 
20170428,24302433 
20170429,18855117 
20170430,20469090 
20170501,17153723 
20170502,17356082 
20170503,21633047 
20170504,22407662 
20170505,22269597 
20170506,20579433 
20170507,18719047 
20170508,21632744 
20170509,24112528 
20170510,26608502 
20170511,25406532 
20170512,28045285 
20170513,22221839 
20170514,19257943 
20170515,25563476 
20170516,23016904 
20170517,23705602 
20170518,21263008 
20170519,23213887 
20170520,22236640 
20170521,17466502 
20170522,25822467 
20170523,23001822 
20170524,25534194 
20170525,23330242 
20170526,23393285 
20170527,18731515 
20170528,18454900 
20170529,25367229 
20170530,23087272 
20170531,48464545 
20170601,57797598 
20170602,62536796 
20170603,50051628 
20170604,40185324 
20170605,53698935 
20170606,53979970 
20170607,59985108 
20170608,37570775 
20170609,29459173 
20170610,28668571 
20170611,22477658 
20170612,30059480 
20170613,34456013 
20170614,29696471 
20170615,30389351 
20170616,32283333 
20170617,23363485 
20170618,19873679 
20170619,59286104 
20170620,111517472 
20170621,96777906 
20170622,122162425 
20170623,101946255 
20170624,83204549 
20170625,77093529 
20170626,102992407 
20170627,92502273 
20170628,73773831 
20170629,77638962 
20170630,75443905 
20170701,71421386 
20170702,74516567 
20170703,58912901 
20170704,29196082 
20170705,23462342 
20170706,28378333 
20170707,23434662 
20170708,22379562 
20170709,17755432 
20170710,25098481 
20170711,30663138 
20170712,31751537 
20170713,33315627 
20170714,29529922 
20170715,28443528 
20170716,19576489 
20170717,27185130 
20170718,31088658 
20170719,29458139 
20170720,30211121 
20170721,33019407 
20170722,24011082 
20170723,21872368 
20170724,31458121 
20170725,29329649 
20170726,27774784 
20170727,30551749 
20170728,31637489 
20170729,27794740 
20170730,48322762 
20170731,59146589 
20170801,32457701 
20170802,34256060 
20170803,34224761 
20170804,29527770 
20170805,25360450 
20170806,25231459 
20170807,32143809 
20170808,30774697 
20170809,31147207 
20170810,34500792 
20170811,29573982 
20170812,25107333 
20170813,22003614 
20170814,31602142 
20170815,30064999 
20170816,33843679 
20170817,33355748 
20170818,28956476 
20170819,22124346 
20170820,20141233 
20170821,58604156 
20170822,76881091 
20170823,49568636 
20170824,32265454 
20170825,28888615 
20170826,22984069 
20170827,22228978 
20170828,32169696 
20170829,30413138 
20170830,27498008 
20170831,33935021 
20170901,28182900 
20170902,19488636 
20170903,21609459 
20170904,23062814 
20170905,31771653 
20170906,29409935 
20170907,29729584 
20170908,32456233 
20170909,27353922 
20170910,22727013 
20170911,31275844 
20170912,33049540 
20170913,33618168 
20170914,30077285 
20170915,34752856 
20170916,31164554 
20170917,23721925 
20170918,28131666 
20170919,29442813 
20170920,30901060 
20170921,30167553 
20170922,29744792 
20170923,27807077 
20170924,17623051 
20170925,30123221 
20170926,27016323 
20170927,27459788 
20170928,30227626 
20170929,39564847 
20170930,24313874 
20171001,20392394 
20171002,28750382 
20171003,31054392 
20171004,30135334 
20171005,29629870 
20171006,31574859 
20171007,23098065 
20171008,24616762 
20171009,29104014 
20171010,30738957 
20171011,32676213 
20171012,31003651 
20171013,32896567 
20171014,25732330 
20171015,26508946 
20171016,32190416 
20171017,29164976 
20171018,31444245 
20171019,29815602 
20171020,33574853 
20171021,27259109 
20171022,24309448 
20171023,33117206 
20171024,33482327 
20171025,32067878 
20171026,32239471 
20171027,29663931 
20171028,26481381 
20171029,24137838 
20171030,29811883 
20171031,30355445 
20171101,32474403 
20171102,31869935 
20171103,30302831 
20171104,22830277 
20171105,25759415 
20171106,37599112 
20171107,31493614 
20171108,31850887 
20171109,33761216 
20171110,30740762 
20171111,27849150 
20171112,26955273 
20171113,33746550 
20171114,34811731 
20171115,32731761 
20171116,29638788 
20171117,36770173 
20171118,23809476 
20171119,22393259 
20171120,31767900 
20171121,31133112 
20171122,29623679 
20171123,31106948 
20171124,27668177 
20171125,28164264 
20171126,24732273 
20171127,32439761 
20171128,31358246 
20171129,32068939 
20171130,30300584 
20171201,29782433 
20171202,28020843 
20171203,25323766 
20171204,28472727 
20171205,35968961 
20171206,28289393 
20171207,30034692 
20171208,34582142 
20171209,24701969 
20171210,23262575 
20171211,29462489 
20171212,31862701 
20171213,32876753 
20171214,31823506 
20171215,32832562 
20171216,28796688 
20171217,3435649 
