"ef_date","total_amount"
20150625,23787359 
20150626,14795822 
20150627,16662705 
20150628,14599112 
20150629,11932357 
20150630,14008506 
20150701,12320519 
20150702,11541017 
20150703,12802898 
20150704,9965151 
20150705,11232140 
20150706,11270649 
20150707,10516385 
20150708,9568723 
20150709,9235170 
20150710,9309458 
20150711,11432597 
20150712,11631818 
20150713,11860368 
20150714,10259285 
20150715,12280238 
20150716,9901839 
20150717,9901969 
20150718,9884805 
20150719,13149348 
20150720,8913484 
20150721,10566233 
20150722,8953073 
20150723,8801428 
20150724,9956190 
20150725,9108246 
20150726,13561277 
20150727,9778138 
20150728,9948290 
20150729,9469697 
20150730,8351623 
20150731,10663073 
20150801,10679220 
20150802,12061147 
20150803,12432705 
20150804,9250714 
20150805,8567207 
20150806,12826796 
20150807,11718874 
20150808,11329956 
20150809,11338614 
20150810,9699134 
20150811,14599242 
20150812,9875541 
20150813,10356450 
20150814,11086060 
20150815,11591082 
20150816,11579631 
20150817,10268355 
20150818,11739394 
20150819,14035043 
20150820,11514610 
20150821,11804242 
20150822,14526926 
20150823,10391406 
20150824,9678961 
20150825,9591385 
20150826,9425606 
20150827,11697294 
20150828,12468761 
20150829,13176450 
20150830,11753095 
20150831,12930755 
20150901,10826103 
20150902,14724307 
20150903,10543528 
20150904,10034545 
20150905,13259329 
20150906,13354697 
20150907,13433268 
20150908,9438766 
20150909,10371558 
20150910,10333874 
20150911,9481753 
20150912,11591169 
20150913,13028688 
20150914,8575584 
20150915,9250606 
20150916,11289156 
20150917,10380086 
20150918,11173571 
20150919,12638355 
20150920,14969502 
20150921,11081883 
20150922,11564112 
20150923,11279480 
20150924,11131688 
20150925,11469437 
20150926,14395086 
20150927,12379956 
20150928,10615627 
20150929,10586407 
20150930,11598116 
20151001,11562943 
20151002,11551363 
20151003,14467532 
20151004,15306857 
20151005,11608826 
20151006,10142857 
20151007,13240108 
20151008,12981190 
20151009,11992294 
20151010,15534220 
20151011,14912445 
20151012,13134047 
20151013,11194523 
20151014,9711125 
20151015,8959394 
20151016,10387164 
20151017,13233441 
20151018,15223376 
20151019,11593571 
20151020,12356796 
20151021,12072727 
20151022,10071342 
20151023,10863636 
20151024,14563788 
20151025,15720541 
20151026,11968788 
20151027,11969653 
20151028,12334502 
20151029,12924177 
20151030,11570497 
20151031,16758679 
20151101,16485844 
20151102,12511428 
20151103,9628290 
20151104,14588008 
20151105,10558658 
20151106,10889155 
20151107,14904913 
20151108,14527208 
20151109,11623961 
20151110,10102792 
20151111,11789502 
20151112,13948181 
20151113,10926472 
20151114,14341363 
20151115,14534978 
20151116,12682554 
20151117,11808723 
20151118,12108766 
20151119,12889047 
20151120,14032857 
20151121,15295454 
20151122,13899394 
20151123,10306861 
20151124,8294069 
20151125,9138636 
20151126,7606537 
20151127,5446212 
20151128,3883809 
20151129,3563701 
20151130,3195736 
20151201,2212727 
20151202,3802294 
20151203,3144264 
20151204,3162316 
20151205,3933636 
20151206,1718917 
20151207,2006147 
20151208,3965844 
20151209,4407770 
20151210,3626969 
20151211,2435454 
20151212,6113333 
20151213,5150865 
20151214,4265303 
20151215,6462749 
20151216,5793225 
20151217,7449545 
20151218,5885281 
20151219,5970541 
20151220,7495779 
20151221,3898138 
20151222,4897597 
20151223,4740021 
20151224,7056472 
20151225,5437770 
20151226,7122558 
20151227,5407749 
20151228,6481125 
20151229,6165065 
20151230,9742878 
20151231,14495801 
20160101,15481515 
20160102,10379047 
20160103,10774394 
20160104,8905909 
20160105,10345584 
20160106,9198874 
20160107,11998680 
20160108,12474437 
20160109,13562013 
20160110,15021298 
20160111,10160498 
20160112,8819026 
20160113,9565541 
20160114,10248745 
20160115,11700887 
20160116,14794416 
20160117,13274675 
20160118,9974545 
20160119,11011320 
20160120,12428918 
20160121,9339913 
20160122,10400476 
20160123,13499719 
20160124,14097359 
20160125,9594718 
20160126,11440779 
20160127,11666948 
20160128,10532705 
20160129,11694112 
20160130,14498614 
20160131,10731796 
20160201,11835563 
20160202,8794805 
20160203,10905801 
20160204,11328095 
20160205,12130562 
20160206,15595173 
20160207,26913311 
20160208,24419420 
20160209,20281190 
20160210,18827835 
20160211,16167879 
20160212,18698160 
20160213,14573117 
20160214,17297121 
20160215,12843961 
20160216,9654242 
20160217,13283636 
20160218,13367857 
20160219,10363701 
20160220,15061407 
20160221,12857878 
20160222,9640887 
20160223,10188463 
20160224,10955433 
20160225,11693810 
20160226,12498030 
20160227,14451234 
20160228,13490866 
20160301,9784978 
20160302,12622705 
20160303,10301623 
20160304,12833441 
20160305,13808398 
20160306,14508680 
20160307,11128030 
20160308,12541970 
20160309,13222013 
20160310,12228658 
20160311,11022078 
20160312,14102424 
20160313,14308251 
20160314,10413376 
20160315,11396710 
20160316,12258766 
20160317,11931601 
20160318,11377272 
20160319,14880194 
20160320,13803874 
20160321,10460844 
20160322,9663571 
20160323,12464892 
20160324,9839177 
20160325,10429740 
20160326,13996710 
20160327,13055606 
20160328,10462013 
20160329,11184892 
20160330,11169350 
20160331,11839502 
20160401,11396753 
20160402,16333030 
20160403,14352078 
20160404,13983961 
20160405,12228506 
20160406,10841541 
20160407,13128117 
20160408,10784913 
20160409,16786753 
20160410,13347467 
20160411,12019264 
20160412,12183376 
20160413,11121710 
20160414,12227337 
20160415,14280844 
20160416,16743073 
20160417,14527078 
20160418,13637922 
20160419,13050086 
20160420,12752467 
20160421,12940801 
20160422,12677554 
20160423,15043225 
20160424,16645108 
20160425,12938138 
20160426,11706818 
20160427,12156753 
20160428,15713593 
20160429,15429523 
20160430,14024458 
20160501,16971450 
20160502,10599329 
20160503,15659567 
20160504,13423723 
20160505,12430346 
20160506,13158809 
20160507,14856342 
20160508,17217337 
20160509,12905130 
20160510,14512840 
20160511,15186255 
20160512,12643723 
20160513,16474307 
20160514,15887662 
20160515,14356450 
20160516,12856407 
20160517,12400649 
20160518,12664675 
20160519,13537792 
20160520,13539008 
20160521,15340822 
20160522,15606104 
20160523,13520995 
20160524,13961580 
20160525,13021234 
20160526,11330130 
20160527,11642835 
20160528,14507186 
20160529,13772078 
20160530,12906536 
20160531,13903073 
20160601,14373982 
20160602,14283788 
20160603,11515433 
20160604,15159264 
20160605,13779567 
20160606,13333745 
20160607,11667142 
20160608,13799177 
20160609,13718441 
20160610,16277359 
20160611,15557467 
20160612,13801926 
20160613,10639675 
20160614,14400563 
20160615,14437035 
20160616,11981450 
20160617,11990995 
20160618,16780195 
20160619,16357944 
20160620,11357684 
20160621,11950065 
20160622,10698723 
20160623,13413203 
20160624,11697035 
20160625,14345541 
20160626,13673052 
20160627,11293614 
20160628,12139437 
20160629,13527922 
20160630,13510671 
20160701,15222467 
20160702,15481428 
20160703,19259307 
20160704,13816168 
20160705,17081947 
20160706,17090346 
20160707,14786537 
20160708,14313420 
20160709,13445692 
20160710,16749588 
20160711,15036017 
20160712,12861774 
20160713,14401796 
20160714,12392034 
20160715,14357835 
20160716,16191017 
20160717,16364956 
20160718,14559307 
20160719,13013116 
20160720,15192186 
20160721,13873658 
20160722,12213095 
20160723,15870000 
20160724,15313766 
20160725,13125974 
20160726,11452727 
20160727,12664502 
20160728,13809545 
20160729,12748398 
20160730,14800584 
20160731,17569286 
20160801,13054459 
20160802,11542597 
20160803,17719740 
20160804,12788463 
20160805,14585152 
20160806,16551623 
20160807,16542034 
20160808,15797554 
20160809,15292251 
20160810,14256147 
20160811,17826125 
20160812,14043247 
20160813,14884415 
20160814,17251558 
20160815,12631298 
20160816,15117965 
20160817,13690757 
20160818,14583788 
20160819,14522489 
20160820,15152424 
20160821,19657078 
20160822,13017467 
20160823,14122121 
20160824,14953290 
20160825,12694199 
20160826,12550151 
20160827,19215260 
20160828,17368008 
20160829,13565238 
20160830,13119783 
20160831,12937229 
20160901,21923355 
20160902,19323965 
20160903,16510238 
20160904,19181299 
20160905,17005714 
20160906,15723095 
20160907,16267229 
20160908,15092142 
20160909,15863485 
20160910,17152424 
20160911,17670866 
20160912,13602337 
20160913,13329047 
20160914,14531753 
20160915,15222684 
20160916,14147684 
20160917,14033723 
20160918,17619653 
20160919,15123831 
20160920,13603550 
20160921,12953745 
20160922,11128268 
20160923,14589134 
20160924,18839506 
20160925,18093052 
20160926,12034956 
20160927,14128225 
20160928,15264199 
20160929,14277727 
20160930,15385259 
20161001,18980888 
20161002,17420043 
20161003,14449177 
20161004,15534675 
20161005,15457208 
20161006,13602207 
20161007,15338593 
20161008,18247511 
20161009,17338311 
20161010,12809848 
20161011,13617727 
20161012,15455454 
20161013,14562424 
20161014,16520346 
20161015,21812792 
20161016,16134199 
20161017,13108917 
20161018,15045368 
20161019,15151580 
20161020,17212338 
20161021,17777273 
20161022,22893636 
20161023,15617446 
20161024,14074567 
20161025,13469589 
20161026,15848355 
20161027,16683268 
20161028,15593290 
20161029,17291407 
20161030,19871060 
20161031,14055238 
20161101,15739112 
20161102,14273398 
20161103,15753787 
20161104,15070260 
20161105,17447554 
20161106,18419394 
20161107,14265779 
20161108,16184848 
20161109,15965411 
20161110,16565260 
20161111,17344697 
20161112,19599719 
20161113,19272857 
20161114,17523160 
20161115,17008896 
20161116,14580411 
20161117,15949740 
20161118,20352944 
20161119,17672987 
20161120,19771645 
20161121,15421320 
20161122,18903441 
20161123,14758160 
20161124,17086407 
20161125,16548550 
20161126,19574437 
20161127,20168485 
20161128,16247017 
20161129,17368225 
20161130,17220822 
20161201,17592619 
20161202,16325909 
20161203,21244416 
20161204,23475931 
20161205,17961796 
20161206,15634264 
20161207,15748095 
20161208,16586472 
20161209,16976104 
20161210,20918918 
20161211,18832619 
20161212,15516039 
20161213,16353723 
20161214,18666125 
20161215,15718355 
20161216,17431385 
20161217,19135324 
20161218,17251060 
20161219,15065606 
20161220,19230866 
20161221,16557511 
20161222,16063853 
20161223,18140801 
20161224,26692359 
20161225,25080411 
20161226,22096428 
20161227,16767597 
20161228,16785628 
20161229,16028246 
20161230,17131753 
20161231,20283398 
20170101,21484043 
20170102,19455130 
20170103,15946857 
20170104,16057121 
20170105,17715281 
20170106,19457229 
20170107,20812208 
20170108,20106104 
20170109,16098983 
20170110,16188658 
20170111,16084654 
20170112,16550324 
20170113,18173268 
20170114,22189632 
20170115,19010844 
20170116,17506666 
20170117,19252835 
20170118,18400736 
20170119,20366883 
20170120,19016385 
20170121,19025147 
20170122,17201156 
20170123,21760818 
20170124,19505818 
20170125,19466325 
20170126,21985541 
20170127,31725121 
20170128,26447944 
20170129,26257987 
20170130,28039805 
20170131,20904913 
20170201,23977056 
20170202,16031558 
20170203,19506320 
20170204,20049827 
20170205,21835649 
20170206,16355281 
20170207,15419891 
20170208,17803740 
20170209,16460346 
20170210,18411558 
20170211,18532857 
20170212,17264415 
20170213,19727272 
20170214,22478182 
20170215,18741926 
20170216,17715627 
20170217,16064913 
20170218,19580801 
20170219,19498549 
20170220,14882121 
20170221,16743550 
20170222,15320389 
20170223,16377272 
20170224,16203758 
20170225,19042273 
20170226,18020190 
20170227,16201039 
20170228,16690606 
20170301,17798723 
20170302,16418008 
20170303,17819563 
20170304,21944143 
20170305,19608961 
20170306,16382346 
20170307,13744991 
20170308,17032619 
20170309,19778138 
20170310,17257043 
20170311,20376239 
20170312,18337935 
20170313,17910647 
20170314,16456688 
20170315,18369927 
20170316,19139052 
20170317,20157121 
20170318,24468246 
20170319,19952229 
20170320,16204394 
20170321,19898264 
20170322,15088160 
20170323,17195822 
20170324,19759653 
20170325,23431100 
20170326,21856883 
20170327,17120108 
20170328,18474394 
20170329,16771290 
20170330,18419026 
20170331,20864177 
20170401,17972814 
20170402,21680498 
20170403,17617208 
20170404,16582234 
20170405,18509935 
20170406,22894610 
20170407,20305324 
20170408,23868680 
20170409,21844329 
20170410,18214632 
20170411,20203052 
20170412,20213030 
20170413,19152186 
20170414,18583788 
20170415,21457251 
20170416,21083766 
20170417,18486082 
20170418,20126082 
20170419,18197770 
20170420,19989177 
20170421,21263723 
20170422,25347337 
20170423,21239394 
20170424,18743679 
20170425,17923528 
20170426,19877770 
20170427,18643593 
20170428,22049459 
20170429,25090563 
20170430,22114372 
20170501,19851407 
20170502,21071926 
20170503,20102922 
20170504,19983463 
20170505,21325865 
20170506,21238723 
20170507,19246775 
20170508,17312359 
20170509,18306926 
20170510,20900758 
20170511,20386948 
20170512,20537467 
20170513,24388290 
20170514,19385346 
20170515,20169978 
20170516,18410195 
20170517,22148853 
20170518,21088268 
20170519,18202792 
20170520,19966969 
20170521,23196883 
20170522,17875195 
20170523,18075541 
20170524,18167186 
20170525,20978896 
20170526,19881666 
20170527,21056385 
20170528,20610411 
20170529,16750692 
20170530,18231580 
20170531,37964849 
20170601,51454589 
20170602,37877944 
20170603,43780022 
20170604,45286580 
20170605,41174177 
20170606,40551386 
20170607,42712057 
20170608,35288442 
20170609,25243658 
20170610,26896883 
20170611,28427727 
20170612,27693420 
20170613,22982316 
20170614,24283138 
20170615,25395368 
20170616,26067793 
20170617,27412966 
20170618,28312208 
20170619,42347078 
20170620,76756624 
20170621,78697598 
20170622,78604200 
20170623,85307403 
20170624,74795391 
20170625,90209222 
20170626,90586538 
20170627,65747316 
20170628,58184156 
20170629,66909026 
20170630,67200174 
20170701,73576710 
20170702,69567490 
20170703,46276688 
20170704,21496407 
20170705,21930476 
20170706,20842316 
20170707,21714567 
20170708,19739480 
20170709,21258744 
20170710,19935433 
20170711,24633788 
20170712,24898030 
20170713,25267770 
20170714,25388874 
20170715,31468052 
20170716,27376017 
20170717,25219524 
20170718,25370757 
20170719,19484545 
20170720,20617706 
20170721,24779372 
20170722,28111364 
20170723,27814242 
20170724,21089567 
20170725,25988593 
20170726,23749524 
20170727,24091342 
20170728,23576948 
20170729,28332273 
20170730,52715953 
20170731,41622381 
20170801,28880022 
20170802,27906926 
20170803,23757879 
20170804,24002835 
20170805,23956471 
20170806,26107641 
20170807,26425259 
20170808,23246169 
20170809,22742965 
20170810,30186688 
20170811,24464177 
20170812,27970065 
20170813,25731558 
20170814,25180974 
20170815,22696775 
20170816,27433074 
20170817,24682273 
20170818,22513982 
20170819,28075801 
20170820,27391039 
20170821,44473982 
20170822,56397402 
20170823,45364156 
20170824,24229091 
20170825,22605974 
20170826,25646601 
20170827,26963766 
20170828,24418658 
20170829,24344545 
20170830,22392078 
20170831,27687099 
20170901,27941623 
20170902,35144610 
20170903,31946861 
20170904,33123679 
20170905,28519242 
20170906,29407078 
20170907,24539026 
20170908,28296515 
20170909,30705909 
20170910,32224870 
20170911,22184156 
20170912,21625152 
20170913,26182034 
20170914,24035129 
20170915,25377011 
20170916,25905106 
20170917,34501686 
20170918,23307791 
20170919,19206688 
20170920,29410584 
20170921,22810952 
20170922,25567424 
20170923,30800931 
20170924,29937576 
20170925,23464975 
20170926,25690042 
20170927,40783629 
20170928,43296680 
20170929,26795736 
20170930,25947518 
20171001,27517202 
20171002,24631022 
20171003,24724192 
20171004,21686030 
20171005,22677289 
20171006,21747983 
20171007,28916838 
20171008,29356441 
20171009,19476535 
20171010,23272454 
20171011,24980680 
20171012,24625074 
20171013,23111879 
20171014,33147500 
20171015,29277987 
20171016,24680617 
20171017,21211039 
20171018,22425968 
20171019,22079383 
20171020,24980797 
20171021,30166356 
20171022,30104956 
20171023,22504166 
20171024,23423959 
20171025,23903739 
20171026,27216721 
20171027,30136445 
20171028,28673819 
20171029,31828687 
20171030,22758636 
20171031,24579762 
20171101,24060584 
20171102,25515973 
20171103,27810584 
20171104,27661256 
20171105,28069308 
20171106,26098658 
20171107,25047597 
20171108,22842554 
20171109,25294307 
20171110,24299978 
20171111,31556104 
20171112,32485195 
20171113,21276169 
20171114,26313073 
20171115,26160995 
20171116,26222532 
20171117,24568355 
20171118,33712598 
20171119,29543614 
20171120,30036732 
20171121,22730952 
20171122,25242338 
20171123,24757814 
20171124,23074307 
20171125,32226060 
20171126,28538117 
20171127,22965259 
20171128,24236818 
20171129,22876450 
20171130,24815151 
20171201,25865952 
20171202,31954610 
20171203,36468874 
20171204,24053116 
20171205,46346796 
20171206,29427381 
20171207,23648961 
20171208,22190411 
20171209,30814567 
20171210,34060866 
20171211,26195628 
20171212,26088095 
20171213,26132402 
20171214,27544870 
20171215,25160108 
20171216,26660238 
20171217,30493636 
20171218,4626991 
