"ef_date","total_amount"
20160510,5775238 
20160511,12262467 
20160512,11542878 
20160513,10817143 
20160514,11010952 
20160515,7998376 
20160516,9304956 
20160517,10530021 
20160518,7977099 
20160519,8566233 
20160520,9146212 
20160521,9174870 
20160522,7644329 
20160523,7975757 
20160524,8144762 
20160525,9293506 
20160526,7247424 
20160527,8862208 
20160528,9286991 
20160529,7947359 
20160530,9176905 
20160531,8316688 
20160601,9089329 
20160602,8976277 
20160603,8839156 
20160604,9217684 
20160605,8573917 
20160606,8084978 
20160607,8558311 
20160608,9164480 
20160609,9263550 
20160610,8590995 
20160611,9049199 
20160612,8509913 
20160613,8353723 
20160614,9916212 
20160615,9501580 
20160616,9379567 
20160617,9829199 
20160618,8180000 
20160619,8441428 
20160620,8781363 
20160621,8515411 
20160622,8224567 
20160623,8956969 
20160624,9682554 
20160625,8822013 
20160626,10300389 
20160627,7197207 
20160628,9089242 
20160629,8454935 
20160630,9678571 
20160701,8224762 
20160702,10107359 
20160703,9927597 
20160704,9370692 
20160705,10294350 
20160706,9966904 
20160707,11036839 
20160708,10259026 
20160709,10160584 
20160710,9868181 
20160711,10475021 
20160712,10378571 
20160713,9123788 
20160714,9225909 
20160715,9380995 
20160716,8652943 
20160717,9958117 
20160718,9225757 
20160719,9358571 
20160720,9576666 
20160721,10293268 
20160722,9846017 
20160723,9638636 
20160724,10984091 
20160725,9709718 
20160726,9235108 
20160727,8606774 
20160728,9039025 
20160729,9163506 
20160730,9761688 
20160731,9817013 
20160801,9852208 
20160802,7481818 
20160803,9140389 
20160804,9611320 
20160805,9696883 
20160806,9928636 
20160807,9543182 
20160808,9054221 
20160809,9857316 
20160810,8624394 
20160811,12781666 
20160812,9849848 
20160813,8887034 
20160814,9730800 
20160815,9674827 
20160816,9229112 
20160817,9968312 
20160818,9461991 
20160819,9061623 
20160820,11565281 
20160821,9512640 
20160822,8863095 
20160823,9299762 
20160824,9660909 
20160825,9107965 
20160826,7863701 
20160827,9945649 
20160828,9165757 
20160829,9284567 
20160830,10019935 
20160831,11058225 
20160901,8996558 
20160902,10278160 
20160903,9615757 
20160904,9840844 
20160905,11451926 
20160906,12874740 
20160907,8782186 
20160908,8736753 
20160909,10923485 
20160910,11555714 
20160911,10210173 
20160912,9763333 
20160913,10986580 
20160914,9879610 
20160915,11434891 
20160916,9105974 
20160917,11301233 
20160918,12350173 
20160919,12052121 
20160920,10433658 
20160921,10043030 
20160922,9530259 
20160923,10208549 
20160924,13137705 
20160925,11276861 
20160926,9462359 
20160927,10395411 
20160928,9590086 
20160929,9256948 
20160930,9235303 
20161001,10010065 
20161002,11538073 
20161003,9965563 
20161004,9608333 
20161005,8965043 
20161006,10380129 
20161007,9853182 
20161008,12639329 
20161009,13106169 
20161010,11679740 
20161011,9779480 
20161012,10563571 
20161013,13336060 
20161014,12447792 
20161015,10993182 
20161016,10957878 
20161017,10045671 
20161018,10541580 
20161019,10387056 
20161020,11419827 
20161021,11041493 
20161022,13504480 
20161023,12908701 
20161024,10071342 
20161025,10657770 
20161026,10242121 
20161027,9999177 
20161028,9592186 
20161029,12626515 
20161030,12480324 
20161031,10004112 
20161101,9796991 
20161102,9989004 
20161103,10862576 
20161104,9040476 
20161105,12069069 
20161106,11810303 
20161107,9629913 
20161108,10155411 
20161109,11207359 
20161110,10296515 
20161111,11302446 
20161112,12547208 
20161113,11246580 
20161114,9449112 
20161115,10620130 
20161116,11937186 
20161117,11349589 
20161118,11716580 
20161119,12598809 
20161120,9775671 
20161121,9922294 
20161122,10570498 
20161123,11385974 
20161124,12010519 
20161125,11513506 
20161126,11776839 
20161127,12444892 
20161128,10162402 
20161129,10545996 
20161130,10179900 
20161201,10444632 
20161202,9762511 
20161203,10850779 
20161204,11549134 
20161205,9909437 
20161206,11368039 
20161207,11768918 
20161208,10143645 
20161209,10052316 
20161210,10474675 
20161211,10090065 
20161212,11391818 
20161213,9959588 
20161214,11365454 
20161215,9586060 
20161216,11284242 
20161217,9995995 
20161218,10650324 
20161219,10483290 
20161220,10519004 
20161221,10666104 
20161222,10656212 
20161223,11136861 
20161224,12947987 
20161225,13505086 
20161226,10495454 
20161227,10240666 
20161228,9339415 
20161229,9330346 
20161230,9735238 
20161231,10845623 
20170101,12944783 
20170102,11108874 
20170103,11312316 
20170104,10184350 
20170105,12393203 
20170106,13749740 
20170107,13317186 
20170108,11769827 
20170109,10226190 
20170110,11257792 
20170111,11681991 
20170112,9660303 
20170113,12185952 
20170114,12025887 
20170115,12635385 
20170116,12827381 
20170117,8705801 
20170118,8680026 
20170119,7744368 
20170120,13493047 
20170121,10749649 
20170122,10672208 
20170123,9074567 
20170124,10757982 
20170125,8797294 
20170126,8197965 
20170127,10143718 
20170128,8667186 
20170129,8963333 
20170130,9355320 
20170131,8755930 
20170201,9869511 
20170202,7901402 
20170203,9143437 
20170204,9544437 
20170205,9885692 
20170206,8085995 
20170207,8612324 
20170208,7664783 
20170209,8389151 
20170210,9579718 
20170211,10719956 
20170212,9283151 
20170213,10293160 
20170214,12792143 
20170215,8602770 
20170216,9554554 
