"ef_date","total_amount"
20130801,17641256 
20130802,10399978 
20130803,6858796 
20130804,7089848 
20130805,8549956 
20130806,6510909 
20130807,8102099 
20130808,7246528 
20130809,5929240 
20130810,6655129 
20130811,5089545 
20130812,4092078 
20130813,5135822 
20130814,7469718 
20130815,5849969 
20130816,5625259 
20130817,6358636 
20130818,6608073 
20130819,5087424 
20130820,4644458 
20130821,7096363 
20130822,5534805 
20130823,4624956 
20130824,4616731 
20130825,4780800 
20130826,4256103 
20130827,5680952 
20130828,5309026 
20130829,5027272 
20130830,4232316 
20130831,5540692 
20130901,6601839 
20130902,6717077 
20130903,4685454 
20130904,3910818 
20130905,4812359 
20130906,4611277 
20130907,6719091 
20130908,5622078 
20130909,7744502 
20130910,8042467 
20130911,8167779 
20130912,8055086 
20130913,8545389 
20130914,9580108 
20130915,7605368 
20130916,8437641 
20130917,8789091 
20130918,10380866 
20130919,9072229 
20130920,8019091 
20130921,8526601 
20130922,7383593 
20130923,8260000 
20130924,7777273 
20130925,9383052 
20130926,7906667 
20130927,8416004 
20130928,10135216 
20130929,10129393 
20130930,11051898 
20131001,8721364 
20131002,8825000 
20131003,9183441 
20131004,8751809 
20131005,9018896 
20131006,7528593 
20131007,9683182 
20131008,9120260 
20131009,10643203 
20131010,8698376 
20131011,10082316 
20131012,9293182 
20131013,8500887 
20131014,9990809 
20131015,9473009 
20131016,9127770 
20131017,10005498 
20131018,11475411 
20131019,9822467 
20131020,9477532 
20131021,9124415 
20131022,11911039 
20131023,10747682 
20131024,10210952 
20131025,10597294 
20131026,10068052 
20131027,11827316 
20131028,10473679 
20131029,9530909 
20131030,10133584 
20131031,9564459 
20131101,10411082 
20131102,10977727 
20131103,10075303 
20131104,11039091 
20131105,10255433 
20131106,11475931 
20131107,11433896 
20131108,11020498 
20131109,12544459 
20131110,11767965 
20131111,10389978 
20131112,9804459 
20131113,11206558 
20131114,10295368 
20131115,11730021 
20131116,10766364 
20131117,9880671 
20131118,10984675 
20131119,10595866 
