"ef_date","total_amount"
20140715,24457511 
20140716,13926840 
20140717,11873679 
20140718,10814697 
20140719,8650649 
20140720,8363246 
20140721,7665952 
20140722,9153008 
20140723,9289415 
20140724,6831515 
20140725,6550606 
20140726,6772835 
20140727,7247835 
20140728,7688549 
20140729,6112294 
20140730,6523874 
20140731,6765908 
20140801,7199458 
20140802,8505519 
20140803,6833766 
20140804,7791450 
20140805,8827337 
20140806,9070865 
20140807,8700476 
20140808,6563160 
20140809,10535909 
20140810,10688420 
20140811,8786255 
20140812,8964480 
20140813,8063809 
20140814,8027207 
20140815,6851342 
20140816,8709870 
20140817,7615865 
20140818,7776623 
20140819,8399588 
20140820,7238852 
20140821,6628809 
20140822,5777315 
20140823,8696926 
20140824,7429956 
20140825,6230043 
20140826,6767835 
20140827,7159848 
20140828,7848051 
20140829,6199437 
20140830,6764458 
20140831,8033506 
20140901,6666558 
20140902,7333917 
20140903,7673960 
20140904,6902359 
20140905,8485021 
20140906,7602142 
20140907,7667099 
20140908,9654155 
20140909,7473181 
20140910,7042748 
20140911,7806774 
20140912,6470800 
20140913,7828225 
20140914,9309653 
20140915,6761558 
20140916,5770995 
20140917,8655973 
20140918,8991839 
20140919,9232359 
20140920,8714999 
20140921,9216731 
20140922,7899891 
20140923,8818874 
20140924,8150692 
20140925,8253744 
20140926,8753939 
20140927,10190389 
20140928,7659415 
20140929,7441385 
20140930,9441471 
20141001,8580129 
20141002,8406753 
20141003,8013159 
20141004,9375173 
20141005,10333571 
20141006,11264567 
20141007,10004566 
20141008,9094588 
20141009,8860562 
20141010,10244134 
20141011,9894242 
20141012,11861666 
20141013,9803246 
20141014,10288592 
20141015,8877293 
20141016,10684133 
20141017,8993982 
20141018,11838398 
20141019,12669545 
20141020,7703766 
20141021,10227965 
20141022,9211060 
20141023,10745259 
20141024,10480779 
20141025,11478917 
20141026,13031666 
20141027,10859199 
20141028,12031839 
20141029,11016320 
20141030,11515324 
20141031,10042229 
20141101,14456601 
20141102,15149632 
20141103,9501450 
20141104,11990606 
20141105,11704913 
20141106,13673939 
20141107,11717749 
20141108,14660129 
20141109,14070627 
20141110,13236320 
20141111,13831580 
20141112,11303051 
20141113,12371515 
20141114,10754848 
20141115,12096775 
20141116,13670800 
20141117,13372402 
20141118,12989047 
20141119,14016255 
20141120,14758419 
20141121,13096623 
20141122,14357164 
20141123,13308182 
20141124,12064762 
20141125,12090259 
20141126,14149091 
20141127,12369762 
20141128,15398173 
20141129,12861536 
20141130,13944588 
20141201,12825086 
20141202,12139285 
20141203,12664199 
20141204,13926606 
20141205,11610822 
20141206,15025974 
20141207,12908420 
20141208,12439134 
20141209,13564645 
20141210,12779047 
20141211,13084913 
20141212,14282264 
20141213,11929601 
20141214,13894567 
20141215,11367727 
20141216,12705034 
20141217,11707337 
20141218,10513917 
20141219,12146839 
20141220,12156839 
20141221,12952740 
