"ef_date","total_amount"
20131126,15431796 
20131127,11978796 
20131128,10535649 
20131129,11553809 
20131130,12153441 
20131201,9966212 
20131202,10556450 
20131203,7703138 
20131204,9785874 
20131205,7993264 
20131206,9882900 
20131207,8373831 
20131208,8120974 
20131209,7812143 
20131210,7246623 
20131211,8836082 
20131212,7424459 
20131213,11050303 
20131214,12145411 
20131215,12060969 
20131216,8942727 
20131217,9485086 
20131218,8374220 
20131219,9279047 
20131220,10433939 
20131221,9836082 
20131222,11382532 
20131223,10929567 
20131224,11206493 
20131225,11072229 
20131226,10195238 
20131227,8525733 
20131228,12012835 
20131229,19378441 
20131230,10640909 
20131231,11049437 
20140101,13526125 
20140102,11484264 
20140103,9710931 
20140104,12266688 
20140105,11322121 
20140106,8156277 
20140107,10219264 
20140108,11225476 
20140109,10885541 
20140110,11458788 
20140111,10541558 
20140112,12788160 
20140113,13874199 
20140114,8990909 
20140115,9123636 
20140116,10446298 
20140117,10564091 
20140118,11195671 
20140119,12778701 
20140120,12134220 
20140121,8525216 
20140122,10443852 
20140123,9570086 
20140124,9551168 
20140125,11252445 
20140126,10716731 
20140127,8321233 
20140128,7770346 
20140129,9217337 
20140130,10356536 
20140131,11906233 
20140201,11526277 
20140202,12237532 
20140203,11354090 
20140204,11459740 
20140205,12066320 
20140206,9147857 
20140207,9319891 
20140208,10560216 
20140209,8959220 
20140210,7825649 
20140211,9096406 
20140212,8687987 
20140213,9517532 
20140214,12325995 
20140215,11916277 
20140216,12772489 
20140217,10670995 
20140218,11714264 
20140219,10833030 
20140220,10038311 
20140221,13126480 
20140222,15174805 
20140223,10047684 
20140224,11084459 
20140225,11848701 
20140226,8169827 
20140227,10144177 
20140228,9991796 
20140301,12900281 
20140302,11474826 
20140303,9871991 
20140304,10412770 
20140305,9080021 
20140306,10107878 
20140307,12090735 
20140308,11320779 
20140309,10507705 
20140310,8429458 
20140311,7091948 
20140312,9313939 
20140313,10303831 
20140314,9733463 
20140315,12233484 
20140316,12288982 
20140317,10559069 
20140318,10699545 
20140319,10244610 
20140320,12637857 
20140321,12773809 
20140322,10929762 
20140323,11508701 
20140324,11863138 
20140325,10223355 
20140326,11094956 
20140327,9226233 
20140328,10668549 
20140329,10855757 
20140330,8374502 
20140331,9450411 
20140401,12146233 
20140402,6874632 
20140403,8427575 
20140404,9481558 
20140405,8680497 
20140406,11248961 
20140407,8115324 
20140408,9041021 
20140409,9533744 
20140410,7083536 
20140411,8996424 
20140412,10614753 
20140413,10598266 
20140414,9062093 
20140415,9641283 
20140416,11533151 
20140417,8497621 
20140418,9674015 
20140419,12174119 
20140420,9204773 
20140421,7471695 
20140422,8859021 
20140423,11420467 
20140424,8572995 
20140425,11657127 
20140426,12738368 
20140427,9916210 
20140428,8189359 
20140429,7587601 
20140430,11397798 
20140501,12896251 
20140502,14055820 
20140503,11589487 
20140504,9147255 
20140505,8984435 
20140506,9171666 
