"ef_date","total_amount"
20160627,7934329 
20160628,17860194 
20160629,17342748 
20160630,17418333 
20160701,16451211 
20160702,15567770 
20160703,18074848 
20160704,14916774 
20160705,15756298 
20160706,15217618 
20160707,17656017 
20160708,18199480 
20160709,13173657 
20160710,15422813 
20160711,13184112 
20160712,15731168 
20160713,14480411 
20160714,12651428 
20160715,16662315 
20160716,20091298 
20160717,19001580 
20160718,15677532 
20160719,16724350 
20160720,16406817 
20160721,15495173 
20160722,18427294 
20160723,16945151 
20160724,18663549 
20160725,17818939 
20160726,14581839 
20160727,14478030 
20160728,18075367 
20160729,16401579 
20160730,13797856 
20160731,17217380 
20160801,16086038 
20160802,13686623 
20160803,17246385 
20160804,14944783 
20160805,17255194 
20160806,16212597 
20160807,18469415 
20160808,16700043 
20160809,16629155 
20160810,15195346 
20160811,16573376 
20160812,20034956 
20160813,19304436 
20160814,16052943 
20160815,19399934 
20160816,19364372 
20160817,19057922 
20160818,18711363 
20160819,20131644 
20160820,20198917 
20160821,20971645 
20160822,18734610 
20160823,21041363 
20160824,19407575 
20160825,20324891 
20160826,22586082 
20160827,20014567 
20160828,18427402 
20160829,17409025 
20160830,16092358 
20160831,21567250 
20160901,21121579 
20160902,21972900 
20160903,20456211 
20160904,18755129 
20160905,25310129 
20160906,19130108 
20160907,20082986 
20160908,18179133 
20160909,22542640 
20160910,21258120 
20160911,21001622 
20160912,16291168 
20160913,18142532 
20160914,21218419 
20160915,21465194 
20160916,18046796 
20160917,22285064 
20160918,19478636 
20160919,19204480 
20160920,19435367 
20160921,20309934 
20160922,19922250 
20160923,21693354 
20160924,24390692 
20160925,18148268 
20160926,18036038 
20160927,18122834 
20160928,21322575 
20160929,22821947 
20160930,22236882 
20161001,25085367 
20161002,17837792 
20161003,18936752 
20161004,20235281 
20161005,23496493 
20161006,20955757 
20161007,20182250 
20161008,26313311 
20161009,19439480 
20161010,20301038 
20161011,18508830 
20161012,19664484 
20161013,19769696 
20161014,21156991 
20161015,16955108 
20161016,15829675 
20161017,18265108 
20161018,21021818 
20161019,19840519 
20161020,21398874 
20161021,19649740 
20161022,21503917 
20161023,16869112 
20161024,18806775 
20161025,14795454 
20161026,19208225 
20161027,20057684 
20161028,20552943 
20161029,19843766 
20161030,18977878 
20161031,19779069 
20161101,17730822 
20161102,18938701 
20161103,20231471 
20161104,19904653 
20161105,18193159 
20161106,21365303 
20161107,18645627 
20161108,21801601 
20161109,20318484 
20161110,23756320 
20161111,21663527 
20161112,26312813 
20161113,20194112 
20161114,21369632 
20161115,20094588 
20161116,19877576 
20161117,21617034 
20161118,27634826 
20161119,23418333 
20161120,19995043 
20161121,19962510 
20161122,21623203 
20161123,22611709 
20161124,24557684 
20161125,23485086 
20161126,25355714 
20161127,21835930 
20161128,20684566 
20161129,20998051 
20161130,23891190 
20161201,21507792 
20161202,19942878 
20161203,26394086 
20161204,22846537 
20161205,20239328 
20161206,21613289 
20161207,19538276 
20161208,21981618 
20161209,20379177 
20161210,24042965 
20161211,21018017 
20161212,16849545 
20161213,19498982 
20161214,20414424 
20161215,22244774 
20161216,22347922 
20161217,22103182 
20161218,19323523 
20161219,18554865 
20161220,22692562 
20161221,19233956 
20161222,29688818 
20161223,30706104 
20161224,34762671 
20161225,28095549 
20161226,27563177 
20161227,22686419 
20161228,23259692 
20161229,23515818 
20161230,24439350 
20161231,34395411 
20170101,30117251 
20170102,19646641 
20170103,23233441 
20170104,21935822 
20170105,23187420 
20170106,22492039 
20170107,24636610 
20170108,21441865 
20170109,23324800 
20170110,21292900 
20170111,25433285 
20170112,23283567 
20170113,23920519 
20170114,26251670 
20170115,25325593 
20170116,24697008 
20170117,21823311 
20170118,23851411 
20170119,22873238 
20170120,26324324 
20170121,23047575 
20170122,21328874 
20170123,23665844 
20170124,25570843 
20170125,24368848 
20170126,16280259 
20170127,30936169 
20170128,24580731 
20170129,24507813 
20170130,19753571 
20170131,19031190 
20170201,19621103 
20170202,18380887 
20170203,21420904 
20170204,19211264 
20170205,19697679 
20170206,17514904 
20170207,22193739 
20170208,23465861 
20170209,23501190 
20170210,24915168 
20170211,26605852 
20170212,24066584 
20170213,24902073 
20170214,25765648 
20170215,24527320 
20170216,25714134 
20170217,22591493 
20170218,22911601 
20170219,19706489 
20170220,24097250 
20170221,23821796 
20170222,22484956 
20170223,20641402 
20170224,22014090 
20170225,25328870 
20170226,23043433 
20170227,20437770 
20170228,23410532 
20170301,24213125 
20170302,18246532 
20170303,19284882 
20170304,21076393 
20170305,19597987 
20170306,20796294 
20170307,20717571 
20170308,23603289 
20170309,21252076 
20170310,23208162 
20170311,25677353 
20170312,20740691 
20170313,21456316 
20170314,21736701 
20170315,23712675 
20170316,22190786 
20170317,21813251 
20170318,25466545 
20170319,24435129 
20170320,21016662 
20170321,22916208 
20170322,23448636 
20170323,20283779 
20170324,21118329 
20170325,26086350 
20170326,18781731 
20170327,19964153 
20170328,22370989 
20170329,24289523 
20170330,21575734 
20170331,23450203 
20170401,22560865 
20170402,20723643 
20170403,20021462 
20170404,20974242 
20170405,22926121 
20170406,20379307 
20170407,21014922 
20170408,20088896 
20170409,22511363 
20170410,21625922 
20170411,22862619 
20170412,25586666 
20170413,24888008 
20170414,26595246 
20170415,24314052 
20170416,22304597 
20170417,17146082 
20170418,18836511 
20170419,20713549 
20170420,20639982 
20170421,21197324 
20170422,21479965 
20170423,19094701 
20170424,19063917 
20170425,23096363 
20170426,22132077 
20170427,24474631 
20170428,24108956 
20170429,25456588 
20170430,24580645 
20170501,20108788 
20170502,18079943 
20170503,22712688 
20170504,21774134 
20170505,22205095 
20170506,22612878 
20170507,19014502 
20170508,22465389 
20170509,21123030 
20170510,22123376 
20170511,21281493 
20170512,24561684 
20170513,25261459 
20170514,20560433 
20170515,19921826 
20170516,18864558 
20170517,23534502 
20170518,20914653 
20170519,20282865 
20170520,17524026 
20170521,18289091 
20170522,23742272 
20170523,20053853 
20170524,19792294 
20170525,19347013 
20170526,18142381 
20170527,18329900 
20170528,19089207 
20170529,18528177 
20170530,20333982 
20170531,42473506 
20170601,42317121 
20170602,39791545 
20170603,46122814 
20170604,44275766 
20170605,40133311 
20170606,46398204 
20170607,42844208 
20170608,30709541 
20170609,22912424 
20170610,21325450 
20170611,23902788 
20170612,24243787 
20170613,22968181 
20170614,22596103 
20170615,27939341 
20170616,25260429 
20170617,22659069 
20170618,22376536 
20170619,40453896 
20170620,77942597 
20170621,69248030 
20170622,78585367 
20170623,76356317 
20170624,79317727 
20170625,92141386 
20170626,87679826 
20170627,60526602 
20170628,60542965 
20170629,65068406 
20170630,65756606 
20170701,59255260 
20170702,58863290 
20170703,44004567 
20170704,21234307 
20170705,20070722 
20170706,17821350 
20170707,22879025 
20170708,17079047 
20170709,19437155 
20170710,22323155 
20170711,25351809 
20170712,26230107 
20170713,22114848 
20170714,25569961 
20170715,24425671 
20170716,21239264 
20170717,26557943 
20170718,22040589 
20170719,24176060 
20170720,21257640 
20170721,27202922 
20170722,24405411 
20170723,21936602 
20170724,24530779 
20170725,21659026 
20170726,22425476 
20170727,24449545 
20170728,27307748 
20170729,24493419 
20170730,40235455 
20170731,53804977 
20170801,23500584 
20170802,27443701 
20170803,23830995 
20170804,25328809 
20170805,23006861 
20170806,22672034 
20170807,33197661 
20170808,26288657 
20170809,30894177 
20170810,30986190 
20170811,28574718 
20170812,32335086 
20170813,24550692 
20170814,27338397 
20170815,27138895 
20170816,29115237 
20170817,29087099 
20170818,29738982 
20170819,29409847 
20170820,25596666 
20170821,55567748 
20170822,73791297 
20170823,56829609 
20170824,30153484 
20170825,36531232 
20170826,28362726 
20170827,23910735 
20170828,27122641 
20170829,26702618 
20170830,28729544 
20170831,32977077 
20170901,31204414 
20170902,28808030 
20170903,25576644 
20170904,22373766 
20170905,35042747 
20170906,29575497 
20170907,28972185 
20170908,31001146 
20170909,32055431 
20170910,24890238 
20170911,25109566 
20170912,29611079 
20170913,32998397 
20170914,24976124 
20170915,30604891 
20170916,32515431 
20170917,28555713 
20170918,27489328 
20170919,29904458 
20170920,29154392 
20170921,28407118 
20170922,30430431 
20170923,29645583 
20170924,24464545 
20170925,29494649 
20170926,29677595 
20170927,26928934 
20170928,27636881 
20170929,31668481 
20170930,33087530 
20171001,25004060 
20171002,27935228 
20171003,27849151 
20171004,31123744 
20171005,28280667 
20171006,32138758 
20171007,34933235 
20171008,29115638 
20171009,28211590 
20171010,28528629 
20171011,26044730 
20171012,28548526 
20171013,32712209 
20171014,34280492 
20171015,24448566 
20171016,26574905 
20171017,26400732 
20171018,28887525 
20171019,27430039 
20171020,28893648 
20171021,24271936 
20171022,24347509 
20171023,27854653 
20171024,26808457 
20171025,27198288 
20171026,27867117 
20171027,30435214 
20171028,26455732 
20171029,24985535 
20171030,28743679 
20171031,28355800 
20171101,27519805 
20171102,30479198 
20171103,30633874 
20171104,32734220 
20171105,30298116 
20171106,29307380 
20171107,26261774 
20171108,28012337 
20171109,27747056 
20171110,35884502 
20171111,36855411 
20171112,26451147 
20171113,27389653 
20171114,29406471 
20171115,31123463 
20171116,30250432 
20171117,30883657 
20171118,40545584 
20171119,22362597 
20171120,31120995 
20171121,29985454 
20171122,29049588 
20171123,30304610 
20171124,34978593 
20171125,40138506 
20171126,25945476 
20171127,28992077 
20171128,30794653 
20171129,30918268 
20171130,33241320 
20171201,30092272 
20171202,32682597 
20171203,30618809 
20171204,29892662 
20171205,58590280 
20171206,36937488 
20171207,33306060 
20171208,37614090 
20171209,29387424 
20171210,30278549 
20171211,27387705 
20171212,29975670 
20171213,27048506 
20171214,29418830 
20171215,32518073 
20171216,31626211 
20171217,4436385 
