"ef_date","total_amount"
20150326,42022207 
20150327,31890389 
20150328,32400411 
20150329,26891276 
20150330,24864891 
20150331,22782554 
20150401,20886623 
20150402,20906666 
20150403,22085692 
20150404,24896233 
20150405,24248095 
20150406,18305043 
20150407,19277229 
20150408,21836666 
20150409,22067835 
20150410,22130021 
20150411,24692013 
20150412,20710433 
20150413,17122359 
20150414,19802705 
20150415,19562532 
20150416,20192446 
20150417,20299523 
20150418,23738766 
20150419,22183441 
20150420,21850844 
20150421,23172987 
20150422,18509026 
20150423,23160497 
20150424,20496125 
20150425,22029459 
20150426,20266385 
20150427,18931796 
20150428,18742013 
20150429,18415692 
20150430,22151861 
20150501,21544913 
20150502,16924393 
20150503,19113658 
20150504,18803766 
20150505,19168485 
20150506,18520952 
20150507,20452532 
20150508,21613160 
20150509,21529653 
20150510,20301363 
20150511,20152792 
20150512,18350303 
20150513,18980021 
20150514,20849762 
20150515,17933615 
20150516,21696212 
20150517,19151969 
20150518,20007121 
20150519,19952922 
20150520,18434523 
20150521,19479783 
20150522,18339545 
20150523,20470952 
20150524,20238939 
20150525,18603874 
20150526,19602900 
20150527,18524913 
20150528,16128896 
20150529,20388246 
20150530,18796710 
20150531,19636060 
20150601,20122900 
20150602,18479350 
20150603,17572771 
20150604,18021601 
20150605,19879892 
20150606,17824957 
20150607,19870671 
20150608,18825173 
20150609,17522770 
20150610,16619762 
20150611,18276537 
20150612,19240909 
20150613,14818268 
20150614,19805000 
20150615,17152944 
20150616,16264848 
20150617,16380931 
20150618,18009610 
20150619,17346385 
20150620,15658723 
20150621,18719026 
20150622,16854372 
20150623,17161255 
20150624,19008766 
20150625,15074004 
20150626,15425021 
20150627,17746234 
20150628,17775541 
20150629,19566753 
20150630,19128182 
20150701,16071580 
20150702,17387987 
20150703,16185389 
20150704,15650822 
20150705,15287056 
20150706,16042056 
20150707,14964220 
20150708,13315346 
20150709,15272705 
20150710,14741580 
20150711,17711623 
20150712,16644350 
20150713,13050498 
20150714,13864675 
20150715,14620130 
20150716,14799697 
20150717,16259870 
20150718,15368636 
20150719,14227879 
20150720,15251299 
20150721,15803615 
20150722,14838333 
20150723,12618744 
20150724,15746970 
20150725,13571818 
20150726,18973701 
20150727,16015866 
20150728,12083614 
20150729,14595390 
20150730,13380606 
20150731,15651104 
20150801,13098831 
20150802,16743377 
20150803,15575801 
20150804,12988290 
20150805,16346234 
20150806,13901948 
20150807,14456320 
20150808,16063485 
20150809,14987814 
20150810,13993246 
20150811,14861537 
20150812,15974458 
20150813,15854069 
20150814,16316277 
20150815,14292424 
20150816,17902000 
20150817,14777944 
20150818,14551904 
20150819,14454437 
20150820,14594900 
20150821,16873550 
20150822,17500454 
20150823,16167229 
20150824,15795896 
20150825,14117619 
20150826,14170562 
20150827,14244415 
20150828,15405714 
20150829,18622467 
20150830,15805995 
20150831,16784826 
20150901,14848904 
20150902,23637208 
20150903,14379610 
20150904,15137121 
20150905,16597359 
20150906,16429524 
20150907,17224502 
20150908,11316969 
20150909,10501688 
20150910,14680822 
20150911,14281298 
20150912,15506472 
20150913,18156710 
20150914,14648658 
20150915,10574415 
20150916,13786904 
20150917,14668831 
20150918,15726904 
20150919,15693679 
20150920,17220930 
20150921,14903917 
20150922,13678614 
20150923,13262575 
20150924,15042835 
20150925,15103246 
20150926,19797662 
20150927,17072792 
20150928,12405000 
20150929,14123528 
20150930,14793766 
20151001,16471125 
20151002,16462727 
20151003,19270455 
20151004,15751450 
20151005,15743073 
20151006,14480454 
20151007,15202987 
20151008,16084069 
20151009,13360411 
20151010,19159048 
20151011,18670541 
20151012,15530606 
20151013,14731385 
20151014,12304610 
20151015,13202727 
20151016,12019091 
20151017,19180216 
20151018,16772186 
20151019,15170606 
20151020,18555021 
20151021,16921147 
20151022,13296190 
20151023,13613398 
20151024,17811645 
20151025,17807316 
20151026,16533853 
20151027,16264480 
20151028,16551428 
20151029,17117445 
20151030,18875108 
20151031,21854415 
20151101,20299762 
20151102,16761602 
20151103,14221190 
20151104,13402034 
20151105,16749654 
20151106,16771796 
20151107,19261580 
20151108,20989026 
20151109,14254134 
20151110,15359610 
20151111,16775087 
20151112,15715714 
20151113,15134870 
20151114,20574892 
20151115,23223117 
20151116,16148744 
20151117,15783528 
20151118,17285433 
20151119,17856602 
20151120,19220000 
20151121,17043983 
20151122,16888571 
20151123,14908853 
20151124,14861472 
20151125,19222424 
20151126,19184091 
20151127,16187446 
20151128,25835736 
20151129,22560953 
20151130,19414199 
20151201,19727424 
20151202,20094026 
20151203,20860779 
20151204,21517554 
20151205,26062814 
20151206,26834675 
20151207,20536624 
20151208,20226927 
20151209,20082164 
20151210,21028788 
20151211,23660762 
20151212,21529719 
20151213,22212511 
20151214,19881991 
20151215,21257965 
20151216,18072944 
20151217,19322251 
20151218,17648247 
20151219,21008766 
20151220,19210411 
20151221,17840758 
20151222,17781537 
20151223,18794480 
20151224,22769005 
20151225,24278269 
20151226,22980411 
20151227,19884307 
20151228,17181862 
20151229,16070087 
20151230,16534740 
20151231,19505195 
20160101,23246061 
20160102,19160974 
20160103,15498680 
20160104,15713550 
20160105,14051667 
20160106,17388269 
20160107,15337554 
20160108,17675823 
20160109,19320411 
20160110,19281515 
20160111,16128442 
20160112,18074827 
20160113,16263918 
20160114,17664784 
20160115,16069438 
20160116,18654069 
20160117,18008182 
20160118,15437229 
20160119,16461992 
20160120,16131862 
20160121,16296082 
20160122,17624805 
20160123,18619979 
20160124,18844113 
20160125,18243701 
20160126,16444892 
20160127,16645628 
20160128,16479221 
20160129,18494177 
20160130,18870065 
20160131,20310022 
20160201,18844935 
20160202,15732879 
20160203,15590021 
20160204,17547900 
20160205,20899112 
20160206,23089827 
20160207,27581948 
20160208,24824827 
20160209,20650000 
20160210,21342879 
20160211,20839827 
20160212,20973788 
20160213,18717056 
20160214,18532381 
20160215,17939372 
20160216,14263268 
20160217,13301255 
20160218,13321493 
20160219,16036688 
20160220,17533506 
20160221,18758701 
20160222,16414783 
20160223,13777273 
20160224,14682035 
20160225,16668550 
20160226,14934242 
20160227,20948680 
20160228,20192727 
20160301,16135411 
20160302,16125520 
