"ef_date","total_amount"
20151123,1274199 
20151124,24043442 
20151125,22200368 
20151126,20739307 
20151127,17674697 
20151128,17983701 
20151129,17272208 
20151130,14437078 
20151201,15589545 
20151202,18238463 
20151203,15027619 
20151204,15010498 
20151205,19824286 
20151206,14504805 
20151207,12770865 
20151208,13088073 
20151209,13128918 
20151210,15452143 
20151211,15172013 
20151212,17968983 
20151213,16273982 
20151214,12543268 
20151215,11448311 
20151216,11238355 
20151217,11190173 
20151218,12800801 
20151219,11192640 
20151220,12744826 
20151221,9824502 
20151222,11285779 
20151223,14884956 
20151224,17632164 
20151225,15239632 
20151226,13946212 
20151227,12412099 
20151228,11189155 
20151229,13041883 
20151230,11952662 
20151231,17073658 
20160101,17844697 
20160102,11464415 
20160103,11567511 
20160104,10987208 
20160105,12496385 
20160106,10682446 
20160107,13083333 
20160108,10618896 
20160109,12840822 
20160110,13482229 
20160111,12777987 
20160112,11358398 
20160113,10812294 
20160114,12149524 
20160115,12674654 
20160116,14291493 
20160117,13546731 
20160118,11023831 
20160119,13993377 
20160120,11768420 
20160121,12930065 
20160122,12723896 
20160123,13093809 
20160124,15241623 
20160125,11820194 
20160126,13940476 
20160127,13529935 
20160128,13018983 
20160129,13640216 
20160130,19688571 
20160131,12932943 
20160201,12468701 
20160202,9804026 
20160203,11498636 
20160204,13535519 
20160205,14978961 
20160206,17929242 
20160207,29827878 
20160208,32558247 
20160209,29068701 
20160210,26943549 
20160211,22587857 
20160212,22212857 
20160213,19395238 
20160214,18759156 
20160215,16286472 
20160216,13278268 
20160217,12806991 
20160218,14177835 
20160219,12247446 
20160220,16520887 
20160221,15813831 
20160222,13261125 
20160223,11483853 
20160224,12880108 
20160225,14594221 
20160226,14223787 
20160227,16179047 
20160228,15988441 
20160301,11087879 
20160302,12853571 
20160303,13523896 
20160304,10911169 
20160305,18055238 
20160306,18963961 
20160307,11973333 
20160308,15629091 
20160309,11954004 
20160310,12471580 
20160311,11740454 
20160312,14668420 
20160313,15559264 
20160314,12019848 
20160315,13158528 
20160316,13118311 
20160317,12943420 
20160318,13718853 
20160319,15677446 
20160320,13961060 
20160321,13347943 
20160322,12897208 
20160323,13402532 
20160324,13835498 
20160325,12166883 
20160326,15790216 
20160327,15970389 
20160328,11327164 
20160329,13259177 
20160330,15117922 
20160331,14133918 
20160401,13452034 
20160402,18460736 
20160403,14883398 
