"ef_date","total_amount"
20161114,6510151 
20161115,14717532 
20161116,14628268 
20161117,11761969 
20161118,12004762 
20161119,14971904 
20161120,15816753 
20161121,11735259 
20161122,13575411 
20161123,13614783 
20161124,12226688 
20161125,11829090 
20161126,15151796 
20161127,16705173 
20161128,11851818 
20161129,12764156 
20161130,11095800 
20161201,11092748 
20161202,13393766 
20161203,17737597 
20161204,18191666 
20161205,11487272 
20161206,11767532 
20161207,12621904 
20161208,13261363 
20161209,13477467 
20161210,15545887 
20161211,15351277 
20161212,11370627 
20161213,11856385 
20161214,15935259 
20161215,11651342 
20161216,12931147 
20161217,18617446 
20161218,17036753 
20161219,13180454 
20161220,12244783 
20161221,12288052 
20161222,12516385 
20161223,17643376 
20161224,21305130 
20161225,14668484 
20161226,12508614 
20161227,15366255 
20161228,11069653 
20161229,11850865 
20161230,12428636 
20161231,20330303 
20170101,15508398 
20170102,21240822 
20170103,12434091 
20170104,12968809 
20170105,16707922 
20170106,15252532 
20170107,17844545 
20170108,16262229 
20170109,16670865 
20170110,13923852 
20170111,13536428 
20170112,14974523 
20170113,17060995 
20170114,18062142 
20170115,16840129 
20170116,15068640 
20170117,15916753 
20170118,13787922 
20170119,13001298 
20170120,16748225 
20170121,16077121 
20170122,18103398 
20170123,12994653 
20170124,14594112 
20170125,2638896 
20170206,11488636 
20170207,11610432 
20170208,13292316 
20170209,13157792 
20170210,12493744 
20170211,18859199 
20170212,16361428 
20170213,13406774 
20170214,11116493 
20170215,11908376 
20170216,12169826 
20170217,14877056 
20170218,18042013 
20170219,16024177 
20170220,13317878 
20170221,12578766 
20170222,13190887 
20170223,13223701 
20170224,14337251 
20170225,15570173 
20170226,20396212 
20170227,12479740 
20170228,11908030 
20170301,12663355 
20170302,12653008 
20170303,15583311 
20170304,18501298 
20170305,16492229 
20170306,14673246 
20170307,13609026 
20170308,15284480 
20170309,13292380 
20170310,16207662 
20170311,21039653 
20170312,19057548 
20170313,15691688 
20170314,16419697 
20170315,16451082 
20170316,17975238 
20170317,13676428 
20170318,19823874 
20170319,20780108 
20170320,18222207 
20170321,12896017 
20170322,13637251 
20170323,13740844 
20170324,14969415 
20170325,18458203 
20170326,18256320 
20170327,16608636 
20170328,12617965 
20170329,14745149 
20170330,14715974 
20170331,13895021 
20170401,18389502 
20170402,23806298 
20170403,15425605 
20170404,15532943 
20170405,17627662 
20170406,23530151 
20170407,14937792 
20170408,19462835 
20170409,21680151 
20170410,17435627 
20170411,16816472 
20170412,16083878 
20170413,17691342 
20170414,15503831 
20170415,22610995 
20170416,20788484 
20170417,14769199 
20170418,18215108 
20170419,13746472 
20170420,17014502 
20170421,16698722 
20170422,21772294 
20170423,22312272 
20170424,18280476 
20170425,16371861 
20170426,17543593 
20170427,17238138 
20170428,16831731 
20170429,27159913 
20170430,24554090 
20170501,23791017 
20170502,20316190 
20170503,14309329 
20170504,17451774 
20170505,19909913 
20170506,19243614 
20170507,18910432 
20170508,17010887 
20170509,16209372 
20170510,14711147 
20170511,15951125 
20170512,19545952 
20170513,21718614 
20170514,24033484 
20170515,19341471 
20170516,16346082 
20170517,19174956 
20170518,17618246 
20170519,14950865 
