"ef_date","total_amount"
20161017,8387294 
20161018,22789718 
20161019,18218722 
20161020,19430476 
20161021,18711082 
20161022,20138917 
20161023,14342272 
20161024,18187467 
20161025,16230021 
20161026,18202186 
20161027,18214826 
20161028,16689393 
20161029,16573571 
20161030,17139177 
20161031,17166363 
20161101,19329761 
20161102,15125129 
20161103,20292186 
20161104,17909328 
20161105,17678225 
20161106,15925800 
20161107,18528203 
20161108,20320108 
20161109,19187597 
20161110,20740627 
20161111,25488030 
20161112,19181536 
20161113,19039567 
20161114,21337272 
20161115,22302857 
20161116,19252142 
20161117,19838744 
20161118,20948658 
20161119,21793203 
20161120,20283679 
20161121,17981060 
20161122,20248052 
20161123,19320866 
20161124,20008571 
20161125,21836017 
20161126,24136190 
20161127,19089545 
20161128,21051233 
20161129,20626601 
20161130,19242640 
20161201,22914804 
20161202,21413679 
20161203,26087489 
20161204,20091839 
20161205,19139134 
20161206,21119177 
20161207,17948095 
20161208,21133852 
20161209,24699523 
20161210,23074978 
20161211,18358073 
20161212,19705194 
20161213,19165324 
20161214,21799783 
20161215,23555151 
20161216,25141450 
20161217,20786601 
20161218,20082532 
20161219,23964156 
20161220,21995692 
20161221,21468939 
20161222,21871601 
20161223,20191948 
20161224,32582359 
20161225,22485930 
20161226,21847359 
20161227,20597684 
20161228,23402099 
20161229,19595649 
20161230,21558398 
20161231,25321969 
20170101,19798853 
20170102,19255281 
20170103,25368095 
20170104,21274502 
20170105,24154718 
20170106,25325216 
20170107,24797878 
20170108,24196926 
20170109,23057835 
20170110,24334891 
20170111,22014091 
20170112,28714112 
20170113,27390194 
20170114,27434762 
20170115,21611991 
20170116,24581039 
20170117,25951298 
20170118,23046536 
20170119,25332835 
20170120,26219221 
20170121,24483138 
20170122,18681190 
20170123,23996342 
20170124,23574978 
20170125,22902662 
20170126,18583160 
20170127,28767402 
20170128,30056688 
20170129,16644394 
20170130,23007251 
20170131,12024177 
20170201,16449350 
20170202,18672294 
20170203,20846947 
20170204,19666666 
20170205,20702618 
20170206,23255671 
20170207,18723722 
20170208,25324848 
20170209,23249480 
20170210,23091168 
20170211,25469285 
20170212,25256428 
20170213,23916493 
20170214,26487813 
20170215,24756536 
20170216,25440476 
20170217,27623225 
20170218,29434913 
20170219,23221666 
20170220,26283788 
20170221,28375411 
20170222,28709069 
20170223,25453831 
20170224,26952878 
20170225,31177489 
20170226,24917316 
20170227,24279112 
20170228,27648571 
20170301,30591580 
20170302,31095519 
20170303,27280346 
20170304,25976212 
20170305,23587121 
20170306,28198441 
20170307,24251426 
20170308,25234262 
20170309,27305303 
20170310,26669935 
20170311,28887662 
20170312,21234177 
20170313,23065368 
20170314,24669372 
20170315,24523895 
20170316,27480169 
20170317,27157639 
20170318,29766753 
20170319,20400409 
20170320,28105584 
20170321,27479999 
20170322,26450043 
20170323,26917467 
20170324,28967986 
20170325,28356450 
20170326,24478374 
20170327,23807078 
20170328,25932013 
20170329,27118809 
20170330,25374675 
20170331,26889892 
20170401,24415757 
20170402,24635562 
20170403,22807619 
20170404,27478614 
20170405,28280064 
20170406,23459891 
