"ef_date","total_amount"
20140513,13890177 
20140514,12639831 
20140515,13155311 
20140516,13059669 
20140517,13539153 
20140518,12247430 
20140519,10094580 
20140520,9772987 
20140521,11358805 
20140522,8507562 
20140523,9160584 
20140524,8745865 
20140525,9471199 
20140526,8673175 
20140527,7998095 
20140528,9442513 
20140529,8926792 
20140530,11798160 
20140531,8301967 
20140601,9609143 
20140602,8624086 
20140603,9959324 
20140604,7818234 
20140605,8153355 
20140606,10317078 
20140607,7882987 
20140608,8681364 
20140609,7438528 
20140610,8614090 
20140611,8514285 
20140612,10620498 
20140613,7220714 
20140614,8660303 
20140615,9040822 
20140616,6895714 
20140617,5921233 
20140618,7490519 
20140619,7391796 
20140620,6818723 
20140621,8018506 
20140622,8832034 
20140623,8531818 
20140624,7749588 
20140625,8526038 
20140626,8786038 
20140627,7586147 
20140628,8555844 
20140629,9143008 
20140630,8769978 
20140701,8981818 
20140702,10451774 
20140703,9512705 
20140704,7366926 
20140705,9306515 
20140706,9965606 
20140707,10571103 
20140708,8616471 
20140709,8587186 
20140710,9706125 
20140711,9964653 
20140712,7662055 
20140713,9840995 
20140714,8838419 
20140715,9255930 
20140716,7013051 
20140717,8762445 
20140718,10532467 
20140719,9030844 
20140720,8841363 
20140721,7876211 
20140722,8032056 
20140723,8452857 
20140724,9550779 
20140725,8300519 
20140726,8243571 
20140727,9077813 
20140728,7183744 
20140729,7999870 
20140730,7755952 
20140731,8550584 
20140801,8325605 
20140802,8682380 
20140803,8022142 
20140804,8681623 
20140805,8508679 
20140806,9417619 
20140807,10781688 
20140808,8984913 
20140809,9821168 
20140810,9486449 
20140811,8549848 
20140812,8096190 
20140813,10254285 
20140814,7776839 
20140815,8819480 
20140816,10274480 
20140817,9628917 
20140818,6880865 
20140819,6979415 
20140820,8487467 
20140821,9347857 
20140822,8626125 
20140823,9927619 
20140824,9200389 
20140825,8675064 
20140826,8475757 
20140827,6963917 
20140828,7631796 
20140829,9959891 
20140830,9514761 
20140831,7706212 
20140901,8962510 
20140902,8723614 
20140903,8544761 
20140904,8158874 
20140905,8961969 
20140906,8142229 
20140907,10661277 
20140908,7482164 
20140909,8042229 
20140910,8144090 
20140911,7748874 
20140912,8704264 
20140913,10768095 
20140914,10345151 
20140915,9580952 
20140916,8931947 
20140917,9599653 
20140918,10857164 
20140919,10251450 
20140920,10690908 
20140921,9748116 
20140922,8254848 
20140923,9984437 
20140924,9590930 
20140925,7570021 
20140926,10028246 
20140927,12796709 
20140928,9860844 
20140929,9606060 
20140930,11245346 
20141001,10631731 
20141002,11432640 
20141003,8924891 
20141004,10513289 
20141005,10580909 
20141006,9721514 
20141007,9075346 
20141008,10209675 
20141009,10973960 
20141010,10426147 
20141011,11761644 
20141012,12613073 
20141013,10915346 
20141014,11127034 
20141015,11137792 
20141016,10171212 
20141017,11413939 
20141018,11618225 
20141019,11397705 
20141020,10156125 
20141021,10724740 
20141022,11048441 
20141023,10041926 
20141024,9613463 
20141025,13274025 
20141026,10830670 
20141027,8135584 
20141028,9811342 
20141029,10138636 
20141030,10306818 
20141031,12101991 
20141101,14054870 
20141102,12987121 
20141103,9049134 
20141104,10319588 
20141105,10447034 
20141106,10741688 
20141107,11545216 
20141108,13725735 
20141109,13713354 
20141110,10901536 
20141111,10540779 
20141112,11833484 
20141113,10464523 
20141114,12270909 
20141115,11766623 
20141116,12406320 
20141117,11541948 
20141118,11394415 
20141119,11766125 
20141120,14544372 
20141121,11313246 
20141122,10776190 
20141123,10553484 
20141124,11580346 
20141125,8951883 
20141126,10137402 
20141127,11413051 
20141128,11938722 
20141129,11037640 
20141130,11646315 
20141201,11834104 
20141202,11120567 
20141203,10404155 
20141204,9745978 
20141205,13643679 
20141206,12974550 
20141207,12545346 
20141208,10423606 
20141209,11718562 
20141210,10933056 
20141211,12567402 
20141212,10631688 
20141213,10381060 
20141214,12408506 
20141215,10326147 
20141216,9956688 
20141217,9932294 
20141218,9324917 
20141219,11891536 
20141220,11258138 
20141221,12420260 
20141222,11092034 
20141223,12423662 
20141224,18032398 
20141225,17519610 
20141226,10523744 
20141227,12799523 
20141228,11349242 
20141229,11352272 
20141230,9708982 
20141231,11683744 
20150101,13978095 
20150102,8429761 
20150103,10186859 
20150104,11586601 
20150105,9475000 
20150106,10395194 
20150107,10824307 
20150108,10731428 
20150109,9409091 
20150110,12194567 
20150111,12381948 
20150112,9302792 
20150113,8959177 
20150114,8999112 
20150115,10478917 
20150116,10034653 
20150117,12386515 
20150118,11232922 
20150119,11470346 
20150120,8569350 
20150121,11135129 
20150122,11240697 
20150123,8665757 
20150124,12579069 
20150125,12436861 
20150126,10522424 
20150127,10710805 
20150128,11523701 
20150129,11258376 
20150130,10275411 
20150131,11239004 
20150201,13391277 
20150202,10126558 
20150203,10964370 
20150204,9944052 
20150205,10068636 
20150206,12201004 
20150207,10931839 
20150208,11129264 
