"ef_date","total_amount"
20140910,18994827 
20140911,13482532 
20140912,10417814 
20140913,12031883 
20140914,8495411 
20140915,9389415 
20140916,10305974 
20140917,10887814 
20140918,10879861 
20140919,9343160 
20140920,10058355 
20140921,7306450 
20140922,7152727 
20140923,10068333 
20140924,9787900 
20140925,10332467 
20140926,10066363 
20140927,9739805 
20140928,9018432 
20140929,13355844 
20140930,10737381 
20141001,10793528 
20141002,12068008 
20141003,12184718 
20141004,13982684 
20141005,9907359 
20141006,12810714 
20141007,11551796 
20141008,11902467 
20141009,11924285 
20141010,13794502 
20141011,13406775 
20141012,8987056 
20141013,11832012 
20141014,12087770 
20141015,10767489 
20141016,11430779 
20141017,13341406 
20141018,13643766 
20141019,10755389 
20141020,13174091 
20141021,11247792 
20141022,11739610 
20141023,14552640 
20141024,11601125 
20141025,12097618 
20141026,12597943 
20141027,10892510 
20141028,13170303 
20141029,13330476 
20141030,12282662 
20141031,14986731 
20141101,11887575 
20141102,12401190 
20141103,11537077 
20141104,13266969 
20141105,12818614 
20141106,13032792 
20141107,13619091 
20141108,16918246 
20141109,11923181 
20141110,12772770 
20141111,12835692 
20141112,11699415 
20141113,13932662 
20141114,12426775 
20141115,14979372 
20141116,11256428 
20141117,14363636 
20141118,13486385 
20141119,11759090 
20141120,14356904 
20141121,13928961 
20141122,15216017 
20141123,14464740 
20141124,12054155 
20141125,15373008 
20141126,13086255 
20141127,14352251 
20141128,15970303 
20141129,14300337 
20141130,11467207 
20141201,16154632 
20141202,12890346 
20141203,12828528 
20141204,12949264 
20141205,11036195 
20141206,13299870 
20141207,9834393 
20141208,11554264 
20141209,12414078 
20141210,11103679 
20141211,9807381 
20141212,11894194 
20141213,11123519 
20141214,11547320 
20141215,11935454 
20141216,11704870 
20141217,12423441 
20141218,12659675 
20141219,11523506 
20141220,13044718 
20141221,10856839 
20141222,11117026 
20141223,12532251 
20141224,15288870 
20141225,13142922 
20141226,11736428 
20141227,9801212 
20141228,9382164 
20141229,11968117 
20141230,11267662 
20141231,15125346 
20150101,12809372 
20150102,8642554 
20150103,7901212 
20150104,8195389 
20150105,13038528 
20150106,10749978 
20150107,11193333 
20150108,11106060 
20150109,11213268 
20150110,10011407 
20150111,10763051 
20150112,11440411 
20150113,11694134 
20150114,9857941 
20150115,10273441 
20150116,11782337 
20150117,8712727 
20150118,9797246 
20150119,10584935 
20150120,9933549 
20150121,11246160 
20150122,10761385 
20150123,9833766 
20150124,9500800 
20150125,10357229 
20150126,9139523 
20150127,10669545 
20150128,9131039 
20150129,9346484 
20150130,9842056 
20150131,9061766 
20150201,9354913 
20150202,9439796 
20150203,9342857 
20150204,7651341 
20150205,7716822 
20150206,8233030 
20150207,8585498 
20150208,7668922 
20150209,6752987 
20150210,6805532 
20150211,8124428 
20150212,9050865 
20150213,11845822 
20150214,8228337 
20150215,8321450 
20150216,6018636 
20150217,4560064 
20150218,9017731 
20150219,8197727 
20150220,9165437 
20150221,9303160 
20150222,10187645 
20150223,9660627 
20150224,7059333 
20150225,9313528 
20150226,6103541 
20150227,6937943 
20150228,9548051 
20150301,11680909 
20150302,12815584 
20150303,11548917 
20150304,12838138 
20150305,12315606 
20150306,12407142 
20150307,11912298 
20150308,10331173 
20150309,14493216 
20150310,11177770 
20150311,13316277 
20150312,11939220 
20150313,13385973 
20150314,11614328 
20150315,10931861 
20150316,12556645 
20150317,13230909 
20150318,12885692 
20150319,13455259 
20150320,11775606 
20150321,10597943 
20150322,11459588 
20150323,14612467 
20150324,11608809 
20150325,12902424 
20150326,12065995 
20150327,11494393 
20150328,10324112 
20150329,7987748 
20150330,10446602 
20150331,11329090 
20150401,11633160 
20150402,12508095 
20150403,14150952 
20150404,14260064 
20150405,9979328 
20150406,13559740 
20150407,12527056 
20150408,14942770 
20150409,14169502 
20150410,13034004 
20150411,11102121 
20150412,10261948 
20150413,11380433 
20150414,13786623 
20150415,14406623 
20150416,12709026 
20150417,12851060 
20150418,14332813 
20150419,11118961 
20150420,13646666 
20150421,14698420 
20150422,14528701 
20150423,14513658 
20150424,14381709 
20150425,14405411 
20150426,9427943 
20150427,8735952 
20150428,7659545 
20150429,7969805 
20150430,8892943 
20150501,8990151 
20150502,8946363 
20150503,9505909 
20150504,13200714 
20150505,15732921 
20150506,15945173 
20150507,12887857 
20150508,14052337 
20150509,12918030 
20150510,11862380 
20150511,14022207 
20150512,13706882 
20150513,14619848 
20150514,13281060 
20150515,14524566 
20150516,14202575 
20150517,11094350 
20150518,13824177 
20150519,14720151 
20150520,15512186 
20150521,14355930 
20150522,13743593 
20150523,12756623 
20150524,13170908 
20150525,12798441 
20150526,12785519 
20150527,13213982 
20150528,12572402 
20150529,12633376 
20150530,12741298 
20150531,11055411 
20150601,12375086 
20150602,14109783 
20150603,12679891 
20150604,14629848 
20150605,13967164 
20150606,13648485 
20150607,11513398 
20150608,10757142 
20150609,12320822 
20150610,12345670 
20150611,10851363 
20150612,12630909 
20150613,11102640 
20150614,13851103 
20150615,11582489 
20150616,11580346 
20150617,13670432 
20150618,13086731 
20150619,9829264 
20150620,9939199 
20150621,11423614 
20150622,14536688 
20150623,11606688 
20150624,13181796 
20150625,12529415 
20150626,13175649 
20150627,11546385 
20150628,11875952 
20150629,12922770 
20150630,13602900 
20150701,13175865 
20150702,10132121 
20150703,10847294 
20150704,10839177 
20150705,9832965 
20150706,11582380 
20150707,9333398 
20150708,10731775 
20150709,10380649 
20150710,7984588 
20150711,9653333 
20150712,11575692 
20150713,9811883 
20150714,9319090 
20150715,10813874 
20150716,11583441 
20150717,8388614 
20150718,8404783 
20150719,8779264 
20150720,9859675 
20150721,9101774 
20150722,8521298 
20150723,9725259 
20150724,9136320 
20150725,9057705 
20150726,9334740 
20150727,8726320 
20150728,8725519 
20150729,7895130 
20150730,8493658 
20150731,8307251 
20150801,11441342 
20150802,9767510 
20150803,8509653 
20150804,8901212 
20150805,10328311 
20150806,12296818 
20150807,10395151 
20150808,10554848 
20150809,9191709 
20150810,14821428 
20150811,12158744 
20150812,16017857 
20150813,13801385 
20150814,12624112 
20150815,11753506 
20150816,10010995 
20150817,11433030 
20150818,11786731 
20150819,11119004 
20150820,11363679 
20150821,10636320 
20150822,10359502 
20150823,10909328 
20150824,9167640 
20150825,9786948 
20150826,12381818 
20150827,12304610 
20150828,12482857 
20150829,13117987 
20150830,10930649 
20150831,10359696 
20150901,12540043 
20150902,12147554 
20150903,12202640 
20150904,9828203 
20150905,15061069 
20150906,11575822 
20150907,16893246 
20150908,13022532 
20150909,13289047 
20150910,15823290 
20150911,15101277 
20150912,12083354 
20150913,14778549 
20150914,17080212 
20150915,10576190 
20150916,19194199 
20150917,14474740 
20150918,14634653 
20150919,17209675 
20150920,12354567 
20150921,15952726 
20150922,13834004 
20150923,15016298 
20150924,16563095 
20150925,15018722 
20150926,14304264 
20150927,11174805 
20150928,18604285 
20150929,14466796 
20150930,18808203 
20151001,16585086 
20151002,15976948 
20151003,16844372 
20151004,12325129 
20151005,18502640 
20151006,15489090 
20151007,18205952 
20151008,17061883 
20151009,15458961 
20151010,16075281 
20151011,11654610 
20151012,16928722 
20151013,17893160 
20151014,15464588 
20151015,17943051 
20151016,15371861 
20151017,15336277 
20151018,12964848 
20151019,16526926 
20151020,18011775 
20151021,15098896 
20151022,14751017 
20151023,14927251 
20151024,15607077 
20151025,18469329 
20151026,15936536 
20151027,15783874 
20151028,16567381 
20151029,16036731 
20151030,19873138 
20151031,18248528 
20151101,16628095 
20151102,17193181 
20151103,17980887 
20151104,16441883 
20151105,18646666 
20151106,17780670 
20151107,16731125 
20151108,18044242 
20151109,17304891 
20151110,16703419 
20151111,18733116 
20151112,16823571 
20151113,17046277 
20151114,17777186 
20151115,17115389 
20151116,18304718 
20151117,18746017 
20151118,18555736 
20151119,18484264 
20151120,18499047 
20151121,15933420 
20151122,11123203 
20151123,16458355 
20151124,14887987 
20151125,16880541 
20151126,17589264 
20151127,17017640 
20151128,18570965 
20151129,17284718 
20151130,16475909 
20151201,17012294 
20151202,16322532 
20151203,19473008 
20151204,15701558 
20151205,17444545 
20151206,16681580 
20151207,16401233 
20151208,17311580 
20151209,18067446 
20151210,17808290 
20151211,17731017 
20151212,19165770 
20151213,16898679 
20151214,17053246 
20151215,19357272 
20151216,19150541 
20151217,17690987 
20151218,18931861 
20151219,17177857 
20151220,14938528 
20151221,15592749 
20151222,15660389 
20151223,20284761 
20151224,26774558 
20151225,21670541 
20151226,18010783 
20151227,14889632 
20151228,19497078 
20151229,16059545 
20151230,14316883 
20151231,19190584 
20160101,16633160 
20160102,14371320 
20160103,14482273 
20160104,14000952 
20160105,14116558 
20160106,15561168 
20160107,14497857 
20160108,16153918 
20160109,16203831 
20160110,18304091 
20160111,14747792 
20160112,14437944 
20160113,15098701 
