"ef_date","total_amount"
20170320,8320584 
20170321,18809935 
20170322,17010193 
20170323,15868311 
20170324,15527554 
20170325,14056515 
20170326,14108506 
20170327,15003138 
20170328,14995714 
20170329,13959718 
20170330,14035281 
20170331,15157566 
20170401,12522965 
20170402,11552878 
20170403,11798117 
20170404,13718939 
20170405,16814761 
20170406,11816948 
20170407,13388203 
20170408,14034112 
20170409,13178593 
20170410,14179935 
20170411,16670541 
20170412,16772878 
20170413,15061753 
20170414,16859090 
20170415,16428636 
20170416,14278874 
20170417,14773744 
20170418,15345000 
20170419,16199761 
20170420,15773614 
20170421,16892705 
20170422,14893961 
20170423,14057857 
20170424,14100432 
20170425,15625108 
20170426,18501298 
20170427,16381125 
20170428,17085801 
20170429,14264372 
20170430,9708874 
20170501,9827056 
20170502,12064762 
20170503,15601277 
20170504,16626839 
20170505,16042554 
20170506,18577662 
20170507,13585454 
20170508,16829134 
20170509,17339502 
20170510,17484934 
20170511,19515411 
20170512,17525519 
20170513,16829567 
20170514,15258679 
20170515,17514632 
20170516,17826039 
20170517,20004350 
20170518,15767229 
20170519,17494090 
20170520,16865043 
20170521,16463874 
20170522,15406645 
20170523,17318420 
20170524,15488225 
20170525,16491255 
20170526,17570800 
20170527,14833268 
20170528,14267662 
20170529,15091926 
20170530,17924523 
20170531,37030086 
20170601,39052944 
20170602,37651926 
20170603,33389978 
20170604,32848463 
20170605,35949567 
20170606,37628723 
20170607,39929134 
20170608,24067770 
20170609,20994632 
20170610,23546558 
20170611,18419719 
20170612,18908398 
20170613,20372640 
20170614,17977727 
20170615,22105779 
20170616,17545216 
20170617,23141688 
20170618,16845281 
20170619,38765845 
20170620,69879221 
20170621,68485628 
20170622,68790520 
20170623,75446387 
20170624,72275239 
20170625,67804395 
20170626,76818052 
20170627,59584567 
20170628,55235779 
20170629,57365541 
20170630,58970693 
20170701,55856256 
20170702,51363528 
20170703,41333614 
20170704,21306515 
20170705,16961775 
20170706,17556104 
20170707,17933290 
20170708,16445173 
20170709,15225801 
20170710,16548008 
20170711,22866861 
20170712,21454091 
20170713,21184069 
20170714,22709848 
20170715,23282619 
20170716,17073506 
20170717,34239697 
20170718,25598203 
20170719,23627814 
20170720,20803246 
20170721,21287035 
20170722,19099394 
20170723,20769762 
20170724,19067987 
20170725,20959091 
20170726,20673528 
20170727,21451839 
20170728,19144502 
20170729,20592879 
20170730,36292294 
20170731,40510087 
20170801,22451255 
20170802,21951514 
20170803,23274588 
20170804,22895692 
20170805,20411515 
20170806,19904026 
20170807,19072878 
20170808,25219588 
20170809,21474199 
20170810,23422575 
20170811,25663788 
20170812,21362510 
20170813,19030281 
20170814,24814718 
20170815,23493398 
20170816,25554567 
20170817,22646796 
20170818,27489610 
20170819,22928116 
20170820,18866406 
20170821,40144718 
20170822,59500347 
20170823,42690757 
20170824,25622922 
20170825,24478679 
20170826,20573333 
20170827,20420974 
20170828,21197770 
20170829,22116493 
20170830,22711277 
20170831,27196644 
20170901,24758051 
20170902,17767835 
20170903,18905822 
20170904,15469220 
20170905,23878290 
20170906,24306428 
20170907,23446298 
20170908,25849458 
20170909,24952207 
20170910,21016385 
20170911,20059156 
20170912,23943225 
20170913,24762813 
20170914,23110584 
20170915,27643420 
20170916,21701234 
20170917,26396926 
20170918,23483225 
20170919,22797381 
20170920,21844090 
20170921,24046883 
20170922,25621017 
20170923,24566904 
20170924,21913052 
20170925,24797700 
20170926,22094450 
20170927,23300703 
20170928,23538191 
20170929,25679235 
20170930,25200409 
20171001,23137056 
20171002,24550661 
20171003,26992478 
20171004,25637072 
20171005,23332586 
20171006,28084947 
20171007,25721035 
20171008,23088158 
20171009,23689511 
20171010,27696468 
20171011,24443977 
20171012,27134886 
20171013,26034208 
20171014,28651187 
20171015,22953203 
20171016,24809500 
20171017,26538363 
20171018,25660752 
20171019,29226450 
20171020,30403483 
20171021,26486425 
20171022,21365364 
20171023,22792005 
20171024,24917853 
20171025,24545709 
20171026,24440386 
20171027,27474709 
20171028,26794538 
20171029,23424367 
20171030,25223225 
20171031,25208333 
20171101,29092770 
20171102,26175498 
20171103,26535541 
20171104,26299437 
20171105,19704459 
20171106,25293483 
20171107,29435692 
20171108,26270887 
20171109,25973333 
20171110,23714892 
20171111,31042054 
20171112,28697078 
20171113,26469134 
20171114,27955498 
20171115,28412813 
20171116,25690562 
20171117,27456794 
20171118,27203463 
20171119,22667424 
20171120,24356666 
20171121,28672749 
20171122,28660714 
20171123,26738376 
20171124,27060173 
20171125,24887814 
20171126,28104091 
20171127,27083290 
20171128,27564827 
20171129,26339437 
20171130,25913095 
20171201,34069329 
20171202,28862424 
20171203,26773831 
20171204,27471688 
20171205,28597056 
20171206,30106363 
20171207,29000368 
20171208,31869848 
20171209,27063701 
20171210,28625930 
20171211,27518095 
20171212,28170130 
20171213,29820108 
20171214,30310476 
20171215,27221926 
20171216,28255021 
20171217,6190476 
