"ef_date","total_amount"
20150527,29834567 
20150528,16317316 
20150529,17900606 
20150530,17833874 
20150531,12707381 
20150601,15506818 
20150602,20079567 
20150603,16533030 
20150604,15998549 
20150605,17420779 
20150606,14012597 
20150607,13619588 
20150608,14696818 
20150609,13244891 
20150610,10964177 
20150611,12324588 
20150612,12542337 
20150613,11929221 
20150614,11844870 
20150615,10887640 
20150616,11478917 
20150617,11118744 
20150618,10585454 
20150619,11049372 
20150620,8637251 
20150621,11082813 
20150622,11345865 
20150623,12468917 
20150624,12574588 
20150625,11169307 
20150626,12436904 
20150627,11695021 
20150628,11525411 
20150629,12717207 
20150630,11853744 
20150701,11175800 
20150702,11837034 
20150703,11434112 
20150704,14537034 
20150705,11705606 
20150706,12021125 
20150707,10644913 
20150708,14002402 
20150709,13247748 
20150710,12425584 
20150711,12447813 
20150712,11493203 
20150713,13673052 
20150714,12529329 
20150715,12001948 
20150716,13059848 
20150717,11038571 
20150718,10177359 
20150719,8616775 
20150720,11078484 
20150721,12922835 
20150722,11249004 
20150723,10925432 
20150724,13293658 
20150725,15355216 
20150726,14657402 
20150727,11546753 
20150728,11405260 
20150729,11211537 
20150730,10330649 
20150731,11099437 
20150801,11641753 
20150802,11058182 
20150803,10625844 
20150804,11904718 
20150805,9081017 
20150806,10936623 
20150807,9783744 
20150808,11908787 
20150809,11984415 
20150810,10467511 
20150811,9561212 
20150812,13561372 
20150813,11229588 
20150814,13874134 
20150815,10650368 
20150816,11556688 
20150817,10293441 
20150818,12353363 
20150819,11044025 
20150820,12542554 
20150821,10528831 
20150822,15475203 
20150823,12580606 
20150824,11112857 
20150825,10751363 
20150826,13195606 
20150827,14061221 
20150828,13565584 
20150829,13781372 
20150830,13655463 
20150831,12598138 
20150901,13962727 
20150902,14188082 
20150903,12593948 
20150904,13061069 
20150905,16860584 
20150906,15066277 
20150907,11667510 
20150908,9348809 
20150909,10864285 
20150910,11706796 
20150911,13110324 
20150912,12968052 
20150913,15001905 
20150914,12162922 
20150915,10400973 
20150916,12515151 
20150917,14366601 
20150918,12791818 
20150919,16584372 
20150920,18529545 
20150921,15392445 
20150922,13245822 
20150923,16890194 
20150924,16945411 
20150925,18955952 
20150926,25970541 
20150927,21661125 
20150928,14072857 
20150929,13246969 
20150930,14003549 
20151001,13767692 
20151002,15759285 
20151003,17240866 
20151004,16797641 
20151005,16668731 
20151006,13971623 
20151007,15611601 
20151008,14057835 
20151009,14542467 
20151010,16294489 
20151011,19122056 
20151012,14111991 
20151013,14381558 
20151014,16098701 
20151015,14156991 
20151016,14106255 
20151017,15428896 
20151018,14587424 
20151019,15092402 
20151020,14893290 
20151021,15145909 
20151022,13721342 
20151023,13315606 
20151024,17554199 
20151025,12512208 
20151026,12917164 
20151027,11367229 
20151028,14711645 
20151029,14342402 
20151030,15874155 
20151031,20554848 
20151101,14425801 
20151102,14080866 
20151103,14317294 
20151104,15964545 
20151105,14871969 
20151106,14871103 
20151107,17456991 
20151108,14360325 
20151109,13650303 
20151110,15225844 
20151111,15423311 
20151112,14183918 
20151113,16687424 
20151114,18621580 
20151115,16202164 
20151116,15602640 
20151117,14413657 
20151118,15375389 
20151119,16148138 
