"ef_date","total_amount"
20160913,8089415 
20160914,16783701 
20160915,13037359 
20160916,13440454 
20160917,17441493 
20160918,12087575 
20160919,14037077 
20160920,11455389 
20160921,15420108 
20160922,15999394 
20160923,12778744 
20160924,13490303 
20160925,13721385 
20160926,13023095 
20160927,12100064 
20160928,13918809 
20160929,12833290 
20160930,11845389 
20161001,13774047 
20161002,11187359 
20161003,11299610 
20161004,11839242 
20161005,12099653 
20161006,12006969 
20161007,12787034 
20161008,13161147 
20161009,14821038 
20161010,11459091 
20161011,12231493 
20161012,12689718 
20161013,12766991 
20161014,12521342 
20161015,14027272 
20161016,11446558 
20161017,12748355 
20161018,12993398 
20161019,12647705 
20161020,15033658 
20161021,12140238 
20161022,13011342 
20161023,11230606 
20161024,11300216 
20161025,14465173 
20161026,13125346 
20161027,13666038 
20161028,12049026 
20161029,13769350 
20161030,11012510 
20161031,12067575 
20161101,14868571 
20161102,12072684 
20161103,15698679 
20161104,14803052 
20161105,12607142 
20161106,11129675 
20161107,12470389 
20161108,14906840 
20161109,12949112 
20161110,14263571 
20161111,15334675 
20161112,15330757 
20161113,14381342 
20161114,15548463 
20161115,14461861 
20161116,14094978 
20161117,16182424 
20161118,18613744 
20161119,20166255 
20161120,15811926 
20161121,14042532 
20161122,15634870 
20161123,15304285 
20161124,17612446 
20161125,15535779 
20161126,20310411 
20161127,20176688 
20161128,16032641 
20161129,17631710 
20161130,14904567 
20161201,15745086 
20161202,17249480 
20161203,19539762 
20161204,17590043 
20161205,18554718 
20161206,18657922 
20161207,16017813 
20161208,17295216 
20161209,18466558 
20161210,20033138 
20161211,18680476 
20161212,16633852 
20161213,18558441 
20161214,21143398 
20161215,17984610 
20161216,18672965 
20161217,21880389 
20161218,16081645 
20161219,16641904 
20161220,19336904 
20161221,17494502 
20161222,21713441 
20161223,21322857 
20161224,33531731 
20161225,21622770 
20161226,19353636 
20161227,20565151 
20161228,18664870 
20161229,18637662 
20161230,21577402 
20161231,26709740 
20170101,22333030 
20170102,20957359 
20170103,16901666 
20170104,18379675 
20170105,17774913 
20170106,19555151 
20170107,20076168 
20170108,20905822 
20170109,18142207 
20170110,18063116 
20170111,18883116 
20170112,20454848 
20170113,20197078 
20170114,22459913 
20170115,16020389 
20170116,19729891 
20170117,21143290 
20170118,18473939 
20170119,22365779 
20170120,23010108 
20170121,20961104 
20170122,18440281 
20170123,21706796 
20170124,21067337 
20170125,14589523 
20170126,17916536 
20170127,14330714 
20170128,14386385 
20170129,14187532 
20170130,14176450 
20170131,14902034 
20170201,14280346 
20170202,13958008 
20170203,16562164 
20170204,15836320 
20170205,12520562 
20170206,14670995 
20170207,14299415 
20170208,17471688 
20170209,15262813 
20170210,18284978 
20170211,18669090 
20170212,18468095 
20170213,15419956 
20170214,17171926 
20170215,16147380 
20170216,17937792 
20170217,17515519 
20170218,18528116 
20170219,16955519 
20170220,15579588 
20170221,17124112 
20170222,14427705 
20170223,15862770 
20170224,17298809 
20170225,19090541 
20170226,17057294 
20170227,17047835 
20170228,17918355 
20170301,16095194 
20170302,17043333 
20170303,18551645 
20170304,19113744 
20170305,19869523 
20170306,17732229 
20170307,17120952 
20170308,18651234 
20170309,18166688 
20170310,17781948 
20170311,20515020 
20170312,18656578 
20170313,17624933 
