"ef_date","total_amount"
20131218,24204147 
20131219,13218151 
20131220,16492901 
20131221,17301870 
20131222,15882316 
20131223,14835513 
20131224,22380563 
20131225,17050866 
20131226,19541580 
20131227,16318780 
20131228,20834240 
20131229,20537706 
20131230,11914264 
20131231,15735359 
20140101,20678615 
20140102,11107662 
20140103,12395974 
20140104,15674048 
20140105,17722901 
20140106,10605692 
20140107,11358246 
20140108,11545108 
20140109,11262446 
20140110,12603463 
20140111,13023268 
20140112,16223246 
20140113,11842684 
20140114,12117402 
20140115,10985454 
20140116,12002121 
20140117,12750389 
20140118,15191731 
20140119,13437683 
20140120,14945974 
20140121,16429805 
20140122,15615086 
20140123,13028333 
20140124,13006039 
20140125,14997142 
20140126,12822186 
20140127,13428831 
20140128,13760151 
20140129,18809697 
20140130,27798181 
20140131,23875454 
20140201,24267922 
20140202,16890584 
20140203,19260541 
20140204,19322727 
20140205,15403290 
20140206,15841688 
20140207,11848420 
20140208,13218095 
20140209,13147424 
20140210,10701255 
20140211,11662684 
20140212,13738679 
20140213,12674762 
20140214,20061602 
20140215,16280432 
20140216,15121515 
20140217,18133550 
20140218,18243052 
20140219,20196623 
20140220,13277879 
20140221,14714653 
20140222,23670260 
20140223,22562100 
20140224,21271926 
20140225,23386190 
20140226,18269870 
20140227,20972013 
20140228,22710390 
20140301,24722987 
20140302,19771385 
20140303,16991017 
20140304,20748723 
20140305,20574350 
20140306,17575541 
20140307,20392056 
20140308,25236428 
20140309,18264480 
20140310,16625108 
20140311,17414762 
20140312,15881385 
20140313,19245584 
20140314,15144632 
20140315,17790649 
20140316,16561017 
20140317,13914147 
20140318,14092229 
20140319,13496774 
20140320,15643874 
20140321,15133030 
20140322,19631104 
20140323,19686970 
20140324,12744112 
20140325,11576039 
20140326,16525909 
20140327,13059718 
20140328,15380649 
20140329,17696883 
20140330,17510346 
20140331,15039870 
20140401,15463441 
20140402,14249978 
20140403,15266883 
20140404,14953679 
20140405,19852771 
20140406,18847987 
20140407,12241039 
20140408,14811751 
20140409,20091660 
20140410,13770682 
20140411,16524015 
20140412,19241335 
20140413,20059794 
20140414,16472742 
20140415,15471642 
20140416,12859190 
20140417,15865182 
20140418,13261359 
20140419,19125214 
20140420,20060158 
20140421,13256478 
20140422,14942575 
20140423,15051939 
20140424,17652851 
20140425,17189805 
20140426,19340933 
20140427,20725502 
20140428,15036995 
20140429,16308671 
20140430,19149071 
20140501,18204768 
20140502,15389348 
20140503,17019917 
20140504,16193320 
20140505,17241690 
20140506,17802348 
20140507,15506959 
20140508,16100430 
20140509,14832736 
20140510,20900893 
20140511,21743193 
20140512,15519827 
20140513,15240076 
20140514,15200153 
20140515,16966524 
20140516,18377376 
20140517,22168242 
20140518,19989935 
20140519,15976160 
20140520,16415337 
20140521,15407454 
20140522,18000647 
20140523,16101485 
20140524,19002233 
20140525,18667123 
20140526,14564320 
20140527,19530439 
20140528,17833106 
20140529,18196549 
20140530,19338268 
20140531,18615537 
20140601,20420608 
20140602,17522121 
20140603,17420190 
20140604,17345537 
20140605,19772015 
20140606,18619416 
20140607,20489134 
20140608,22358355 
20140609,18470801 
20140610,18485498 
20140611,17963463 
20140612,18285294 
20140613,19088463 
20140614,17796796 
20140615,18355606 
20140616,17079740 
20140617,16321233 
20140618,17124112 
20140619,18111558 
20140620,19882251 
20140621,15851645 
20140622,16076666 
20140623,15674805 
20140624,15446298 
20140625,15409740 
20140626,15384761 
20140627,16905562 
20140628,17620973 
20140629,25448246 
20140630,24076082 
20140701,25655324 
20140702,23702164 
20140703,20968290 
20140704,21187337 
20140705,21957164 
20140706,23110043 
20140707,23657748 
20140708,24809632 
20140709,24071168 
20140710,17305130 
20140711,23522229 
20140712,23692792 
20140713,23693095 
20140714,24427445 
20140715,23240909 
20140716,24038809 
20140717,22749675 
20140718,19791039 
20140719,23441190 
20140720,22675021 
20140721,20076709 
20140722,18182359 
20140723,18208809 
20140724,15416060 
20140725,16320237 
20140726,18417683 
20140727,19386168 
20140728,15617077 
20140729,16220324 
20140730,17011168 
20140731,16959502 
20140801,17714999 
20140802,18230216 
20140803,19729372 
20140804,16222294 
20140805,13795346 
20140806,17256017 
20140807,14594935 
20140808,18555368 
20140809,19323528 
20140810,20670952 
20140811,15386428 
20140812,16846060 
20140813,15301320 
20140814,15919329 
20140815,15776580 
20140816,18735367 
20140817,20199934 
20140818,14881385 
20140819,14831147 
20140820,14373073 
20140821,16598679 
20140822,13719393 
20140823,15742878 
20140824,19173528 
20140825,12599502 
20140826,13512510 
20140827,12642034 
20140828,12893355 
20140829,12852792 
20140830,15338939 
20140831,17867142 
20140901,17018883 
20140902,20114047 
20140903,16366709 
20140904,15819588 
20140905,16339285 
20140906,17425324 
20140907,20167056 
20140908,17017164 
20140909,18557056 
20140910,18352034 
20140911,17503376 
20140912,15823874 
20140913,17606537 
20140914,23654242 
20140915,14533982 
20140916,21241882 
20140917,18971796 
20140918,21588549 
20140919,21682748 
20140920,23277835 
20140921,23745497 
20140922,21620801 
20140923,21989372 
20140924,20292575 
20140925,19101601 
20140926,21533246 
20140927,23041320 
20140928,24060000 
20140929,18705995 
20140930,22779718 
20141001,23171450 
20141002,22362770 
20141003,25868939 
20141004,22485411 
20141005,20900713 
20141006,22054739 
20141007,25957424 
20141008,20865822 
20141009,19830108 
20141010,21925259 
20141011,22903463 
20141012,27718527 
20141013,21141341 
20141014,16922878 
20141015,19423961 
20141016,20233051 
20141017,22487943 
20141018,23532921 
20141019,23658268 
20141020,18329025 
20141021,16447099 
20141022,16606298 
20141023,16373398 
20141024,19429047 
20141025,21113246 
20141026,24004740 
20141027,18205866 
20141028,18900563 
20141029,19421796 
20141030,20092186 
20141031,24587770 
20141101,20689459 
20141102,21830887 
20141103,17952164 
20141104,18726667 
20141105,19180347 
20141106,19914156 
20141107,21648225 
