"ef_date","total_amount"
20161209,9303203 
20161210,40486840 
20161211,23127099 
20161212,11260173 
20161213,10489307 
20161214,6178333 
20161215,6717056 
20161216,7737272 
20161217,18710779 
20161218,14535454 
20161219,7666969 
20161220,10842121 
20161221,12218506 
20161222,9299069 
20161223,12900108 
20161224,16164697 
20161225,18382597 
20161226,10720389 
20161227,10466450 
20161228,10892684 
20161229,10660952 
20161230,12149524 
20161231,27210476 
20170101,43831472 
20170102,22271017 
20170103,7765757 
20170104,7237813 
20170105,7861190 
20170106,9330303 
20170107,19277294 
20170108,14073787 
20170109,7609827 
20170110,8694112 
20170111,10251039 
20170112,8172186 
20170113,7287164 
20170114,14935194 
20170115,10919264 
20170116,10183788 
20170117,7846774 
20170118,5492922 
20170119,8363117 
20170120,7806039 
20170121,11448419 
20170122,8609458 
20170123,11952943 
20170124,9000021 
20170125,6320562 
20170126,3952359 
20170127,4644393 
20170128,7735368 
20170129,25549870 
20170130,54260433 
20170131,84671581 
20170201,72939157 
20170202,68628940 
20170203,64578940 
20170204,61066278 
20170205,36913420 
20170206,22539589 
20170207,20398203 
20170208,17850065 
20170209,19707467 
20170210,26361299 
20170211,48609632 
20170212,31048680 
20170213,14399480 
20170214,14817359 
20170215,12820692 
20170216,12101450 
20170217,14184870 
20170218,36722814 
20170219,26296710 
20170220,10414134 
20170221,11450303 
20170222,9671233 
20170223,9569545 
20170224,11854827 
20170225,35548204 
20170226,27483679 
20170227,13103420 
20170228,9481233 
20170301,9710736 
20170302,12571104 
20170303,14753809 
20170304,34809979 
20170305,28267511 
20170306,12385147 
20170307,9621342 
20170308,9955584 
20170309,17215325 
20170310,18174910 
20170311,34919437 
20170312,31743070 
20170313,9786320 
20170314,14820151 
20170315,8180454 
20170316,6185346 
20170317,9489392 
20170318,30182749 
20170319,22861037 
20170320,11378571 
20170321,6963982 
20170322,6502099 
20170323,6549242 
20170324,11853571 
20170325,27325389 
20170326,21808874 
20170327,9871275 
20170328,8904630 
20170329,6706428 
20170330,8324761 
20170331,10380541 
20170401,35627121 
20170402,26211037 
20170403,9973203 
20170404,9255865 
20170405,16248463 
20170406,26465238 
20170407,15734891 
20170408,33191212 
20170409,28159481 
20170410,10628896 
20170411,9710887 
20170412,7944350 
20170413,8644999 
20170414,11236298 
20170415,28933679 
20170416,27727381 
20170417,12063701 
20170418,12166471 
20170419,8973030 
20170420,8896580 
20170421,16044026 
20170422,39963723 
20170423,30087770 
20170424,10903896 
20170425,10548593 
20170426,10952489 
20170427,9894307 
20170428,12246926 
20170429,36033658 
20170430,85655586 
20170501,66549243 
20170502,31844805 
20170503,10869632 
20170504,15935671 
20170505,17505822 
20170506,31159069 
20170507,22289177 
20170508,14161450 
20170509,15791342 
20170510,15310346 
20170511,14407489 
20170512,17237640 
20170513,35068030 
20170514,23475476 
20170515,15583723 
20170516,13148073 
20170517,14456039 
20170518,12758225 
20170519,12047619 
20170520,36329156 
20170521,29467100 
20170522,13526861 
20170523,16474091 
20170524,16852619 
20170525,17775086 
20170526,16069026 
20170527,36016645 
20170528,30695152 
20170529,23174437 
20170530,14995801 
20170531,42429437 
20170601,55443897 
20170602,68610909 
20170603,110778833 
20170604,100563421 
20170605,63108096 
20170606,72727209 
20170607,57047361 
20170608,34177662 
20170609,35641472 
20170610,67590736 
20170611,64899027 
20170612,33157901 
20170613,42613117 
20170614,34737835 
20170615,33384567 
20170616,36545585 
20170617,62637208 
20170618,63366408 
20170619,71403140 
20170620,120288227 
20170621,71052988 
20170622,88456106 
20170623,143903660 
20170624,230090111 
20170625,235420610 
20170626,203517319 
20170627,150932341 
20170628,91457340 
20170629,102335130 
20170630,107557447 
20170701,174503942 
20170702,155379807 
20170703,76760715 
20170704,57256581 
20170705,37760346 
20170706,37701559 
20170707,37601342 
20170708,56249849 
20170709,47438485 
20170710,34336991 
20170711,45726645 
20170712,40572338 
20170713,36962749 
20170714,41090303 
20170715,68768745 
20170716,65728486 
20170717,36640498 
20170718,35268550 
20170719,29456580 
20170720,34019697 
20170721,36771147 
20170722,56474892 
20170723,60739698 
20170724,38072879 
20170725,30500714 
20170726,23006320 
20170727,27640801 
20170728,32416732 
20170729,47626689 
20170730,80909568 
20170731,50452316 
20170801,24810151 
20170802,21843138 
20170803,29558853 
20170804,43241320 
20170805,49571126 
20170806,51714654 
20170807,28871645 
20170808,31366991 
20170809,32519437 
20170810,28693355 
20170811,32991904 
20170812,63406212 
20170813,61256169 
20170814,21673571 
20170815,23020130 
20170816,21294264 
20170817,19133441 
20170818,24992597 
20170819,43707900 
20170820,37942337 
20170821,26687013 
20170822,41301515 
20170823,29883550 
20170824,14101536 
20170825,17502900 
20170826,38186385 
20170827,33501515 
20170828,15077792 
20170829,12313658 
20170830,14398982 
20170831,16248961 
20170901,28520714 
20170902,101480088 
20170903,73634438 
20170904,33241450 
20170905,18103636 
20170906,20298095 
20170907,14607489 
20170908,12793398 
20170909,31014437 
20170910,34464870 
20170911,11915411 
20170912,12177056 
20170913,13859285 
20170914,11872531 
20170915,12982229 
20170916,36537814 
20170917,44269394 
20170918,10885692 
20170919,11372056 
20170920,13579889 
20170921,11398851 
20170922,11579783 
20170923,26364372 
20170924,21303138 
20170925,6295579 
20170926,7580822 
20170927,7994264 
20170928,7695714 
20170929,14096057 
20170930,25772437 
20171001,29808396 
20171002,9602944 
20171003,7397770 
20171004,10562987 
20171005,9279285 
20171006,14203463 
20171007,55876357 
20171008,34788929 
20171009,9342272 
20171010,13453246 
20171011,10354586 
20171012,13192202 
20171013,15192269 
20171014,30638218 
20171015,30890584 
20171016,10680995 
20171017,11369675 
20171018,10074089 
20171019,9942424 
20171020,13801796 
20171021,26958696 
20171022,32506008 
20171023,10491966 
20171024,9479884 
20171025,9368764 
20171026,12377094 
20171027,10916991 
20171028,30665864 
20171029,30707462 
20171030,7767316 
20171031,11644935 
20171101,12366666 
20171102,13232900 
20171103,14935779 
20171104,28999329 
20171105,19521732 
20171106,10082402 
20171107,12208290 
20171108,12391385 
20171109,9457532 
20171110,12801991 
20171111,37720931 
20171112,36808593 
20171113,14361926 
20171114,13310779 
20171115,11632402 
20171116,14310844 
20171117,12437943 
20171118,39342208 
20171119,48755130 
20171120,13458636 
20171121,11192143 
20171122,11241818 
20171123,9868896 
20171124,14438463 
20171125,34622229 
20171126,29106559 
20171127,10198939 
20171128,12825909 
20171129,11273961 
20171130,9173441 
20171201,13061385 
20171202,31697640 
20171203,29212835 
20171204,12612251 
20171205,14816753 
20171206,12157749 
20171207,16666580 
20171208,14090476 
20171209,37276624 
20171210,45515801 
20171211,10755195 
20171212,11078095 
20171213,12282100 
20171214,12914653 
20171215,13918614 
20171216,32807424 
20171217,46183767 
20171218,2171255 
