"ef_date","total_amount"
20140603,13062277 
20140604,8254407 
20140605,8734459 
20140606,8025757 
20140607,7915195 
20140608,7729675 
20140609,7881428 
20140610,8809329 
20140611,7843896 
20140612,5306428 
20140613,5737337 
20140614,5382294 
20140615,4058788 
20140616,5187467 
20140617,4617186 
20140618,5332684 
20140619,3478376 
20140620,4664307 
20140621,5066493 
20140622,5200173 
20140623,5409567 
20140624,5124458 
20140625,5173398 
20140626,5229502 
20140627,5670021 
20140628,3329480 
20140629,5090562 
20140630,4448614 
20140701,5989545 
20140702,7050562 
20140703,6808961 
20140704,5515173 
20140705,5528484 
20140706,3938701 
20140707,6474155 
20140708,5332424 
20140709,4901342 
20140710,6386710 
20140711,4699480 
20140712,6064567 
20140713,6123506 
20140714,4997034 
20140715,5287272 
20140716,5430346 
20140717,4550974 
20140718,4805108 
20140719,6184437 
20140720,4839350 
20140721,5104502 
20140722,4869935 
20140723,5557489 
20140724,5650194 
20140725,6021017 
20140726,5245432 
20140727,5208593 
20140728,5373658 
20140729,6161082 
20140730,4524177 
20140731,4976580 
20140801,6470411 
20140802,5784956 
20140803,6056212 
20140804,4133657 
20140805,6133917 
20140806,5135692 
20140807,4750000 
20140808,4728679 
20140809,5474740 
20140810,5643268 
20140811,4737251 
20140812,5677034 
20140813,4980151 
20140814,5723333 
20140815,4148311 
20140816,5510021 
20140817,5057532 
20140818,4540281 
20140819,4623268 
20140820,4699502 
20140821,6725974 
20140822,5002727 
20140823,4686731 
20140824,3990129 
20140825,4367727 
20140826,4763549 
20140827,3832575 
20140828,5867813 
20140829,6537078 
20140830,4619350 
20140831,5964740 
20140901,3274372 
20140902,4015303 
20140903,4790476 
20140904,4625606 
20140905,5254523 
20140906,4805974 
20140907,6104653 
20140908,6792554 
20140909,4466558 
20140910,3755411 
20140911,5213961 
20140912,4945346 
20140913,4903441 
20140914,5011623 
20140915,6042121 
20140916,4942164 
20140917,6918679 
20140918,8007078 
20140919,6815130 
20140920,7808485 
20140921,7122879 
20140922,6241883 
20140923,6426190 
20140924,5996428 
20140925,6311861 
20140926,6768073 
20140927,8117143 
20140928,8061363 
20140929,7610260 
20140930,6536493 
20141001,7219112 
20141002,6349134 
20141003,7699935 
20141004,7039091 
20141005,7423918 
20141006,6974588 
20141007,7417662 
20141008,6999177 
20141009,7056905 
20141010,7946731 
20141011,6428095 
20141012,6120476 
20141013,7943485 
20141014,7224545 
20141015,6189718 
20141016,6001796 
20141017,6479047 
20141018,6513593 
20141019,5841060 
20141020,4903095 
20141021,6137922 
20141022,6100844 
20141023,5301038 
20141024,6395130 
20141025,5317662 
20141026,7162381 
20141027,7955281 
20141028,6527813 
20141029,7805086 
20141030,6017900 
20141031,7458917 
20141101,5574762 
20141102,7502943 
20141103,5008073 
20141104,8462510 
20141105,6279545 
20141106,8263203 
20141107,5679047 
20141108,7920303 
20141109,6863506 
20141110,7381385 
20141111,6593831 
20141112,6717207 
20141113,7655303 
20141114,7340909 
20141115,5446104 
20141116,7258614 
20141117,6687770 
20141118,7328658 
20141119,6567121 
20141120,8238246 
20141121,6519328 
20141122,6280389 
20141123,5983030 
20141124,6082013 
20141125,8620454 
20141126,6551277 
20141127,6609285 
20141128,6517359 
20141129,6355021 
20141130,8275649 
20141201,6602164 
20141202,8096623 
20141203,8030519 
20141204,6683052 
20141205,8962424 
20141206,9587186 
20141207,6600043 
20141208,6553420 
20141209,6891428 
20141210,7061688 
20141211,8172727 
20141212,9783571 
20141213,6485562 
20141214,7038484 
20141215,7598917 
20141216,7885649 
20141217,6555000 
20141218,7671320 
20141219,8746753 
20141220,7418181 
20141221,7155562 
20141222,7715411 
20141223,7307294 
20141224,12644285 
20141225,9567402 
20141226,8296904 
20141227,7131255 
20141228,7203116 
20141229,8379826 
20141230,8904718 
20141231,7500151 
20150101,6501082 
20150102,5305909 
20150103,5244848 
20150104,6241645 
20150105,6383463 
20150106,7389090 
20150107,8786233 
20150108,7259372 
20150109,6183182 
20150110,6814437 
20150111,7888571 
20150112,8778679 
20150113,8121753 
20150114,6577381 
20150115,8695064 
20150116,6735303 
20150117,7229350 
20150118,7108766 
20150119,6993290 
20150120,7423311 
20150121,7591320 
20150122,6517393 
20150123,6372987 
20150124,5174826 
20150125,6542900 
20150126,6437337 
20150127,6572212 
20150128,6867190 
20150129,6193030 
20150130,6423549 
20150131,7501082 
20150201,6106190 
20150202,6671710 
20150203,7359415 
20150204,8003181 
20150205,7526666 
20150206,8251233 
20150207,7245194 
20150208,5728788 
20150209,6202294 
20150210,6750848 
20150211,7160229 
20150212,8830956 
20150213,5954554 
20150214,6404783 
20150215,4767627 
20150216,5984826 
20150217,5602424 
20150218,9896753 
20150219,7013822 
20150220,5360697 
20150221,6050584 
20150222,7038788 
20150223,6463216 
20150224,6214913 
20150225,5704891 
20150226,5874956 
20150227,5478701 
20150228,4744026 
20150301,7121904 
20150302,6135303 
20150303,7497272 
20150304,6906039 
20150305,7662857 
20150306,7644969 
20150307,5951991 
20150308,6999264 
20150309,6662099 
20150310,6764242 
20150311,6348528 
20150312,7161060 
20150313,7772727 
20150314,4345043 
20150315,5023787 
20150316,6285000 
20150317,6834307 
20150318,6295021 
20150319,715454 
