"ef_date","total_amount"
20150116,21847380 
20150117,30652077 
20150118,15758073 
20150119,12990000 
20150120,14131428 
20150121,11259069 
20150122,12045605 
20150123,10991623 
20150124,13485605 
20150125,13547610 
20150126,9828809 
20150127,9490216 
20150128,9793701 
20150129,10757618 
20150130,11760540 
20150131,14129376 
20150201,14030722 
20150202,10617597 
20150203,10921147 
20150204,12943233 
20150205,11253679 
20150206,13134645 
20150207,12373008 
20150208,13342718 
20150209,10361818 
20150210,10310000 
20150211,13980086 
20150212,12353251 
20150213,9968294 
20150214,11264844 
20150215,12256363 
20150216,8774112 
20150217,8438961 
20150218,9178870 
20150219,7275757 
20150220,10332969 
20150221,9024307 
20150222,8461762 
20150223,10305303 
20150224,10091043 
20150225,11149805 
20150226,10355909 
20150227,10412502 
20150228,11989177 
20150301,13185692 
20150302,9725973 
20150303,10954653 
20150304,11139644 
20150305,11170739 
20150306,11572900 
20150307,13588203 
20150308,10685337 
20150309,10772488 
20150310,12249393 
20150311,9906298 
20150312,11077943 
20150313,12486515 
20150314,12182272 
20150315,12417099 
20150316,10044285 
20150317,10469112 
20150318,10151017 
20150319,11242272 
20150320,10541731 
20150321,13266796 
20150322,11004910 
20150323,9669242 
20150324,11830497 
20150325,11964566 
20150326,11205605 
20150327,11558354 
20150328,13155042 
20150329,12523571 
20150330,10444761 
20150331,11535800 
20150401,10946774 
20150402,10753030 
20150403,11416428 
20150404,13350476 
20150405,11442402 
20150406,11373160 
20150407,13100151 
20150408,11578788 
20150409,12449199 
20150410,10475714 
20150411,13019242 
20150412,11934740 
20150413,10741861 
20150414,12252575 
20150415,11838160 
20150416,11530779 
20150417,11777510 
20150418,14759891 
20150419,12392142 
20150420,11765216 
20150421,11507532 
20150422,12833051 
20150423,11369329 
20150424,12740909 
20150425,17352424 
20150426,18070324 
20150427,12966298 
20150428,10728593 
20150429,11433722 
20150430,10303073 
20150501,7893549 
20150502,10580779 
20150503,10502770 
20150504,9971147 
20150505,12049437 
20150506,12048658 
20150507,12124177 
20150508,14861969 
20150509,14372618 
20150510,14956493 
20150511,12184264 
20150512,11414480 
20150513,11959480 
20150514,12007250 
20150515,13356926 
20150516,13348766 
20150517,13778571 
20150518,12810627 
20150519,10649264 
20150520,11458549 
20150521,12664545 
20150522,14163831 
20150523,14960000 
20150524,12444112 
20150525,12692813 
20150526,10581103 
20150527,11736406 
20150528,11564545 
20150529,11712337 
20150530,17928852 
20150531,16223809 
20150601,13780973 
20150602,12484480 
20150603,11205519 
20150604,13397532 
20150605,11465952 
20150606,12546623 
20150607,12578203 
20150608,12185541 
20150609,11801861 
20150610,10719242 
20150611,10126818 
20150612,11758376 
20150613,11695151 
20150614,11172467 
20150615,11092792 
20150616,10020497 
20150617,12001536 
20150618,10217424 
20150619,11239913 
20150620,7882013 
20150621,8907424 
20150622,9366168 
20150623,9975324 
20150624,10486407 
20150625,10663852 
20150626,10746103 
20150627,11828506 
20150628,9572705 
20150629,11589783 
20150630,11474134 
20150701,11175800 
20150702,10242272 
20150703,9830930 
20150704,11320909 
20150705,8503117 
20150706,9630757 
20150707,10400324 
20150708,10227251 
20150709,10714502 
20150710,9166709 
20150711,8331948 
20150712,11038679 
20150713,8647554 
20150714,10370346 
20150715,8932121 
20150716,8326060 
20150717,10029458 
20150718,8947013 
20150719,9840216 
20150720,10553463 
20150721,10268181 
20150722,9022142 
20150723,9997164 
20150724,9146017 
20150725,9115865 
20150726,9368549 
20150727,10181883 
20150728,7953961 
20150729,8914112 
20150730,9756536 
20150731,9541450 
20150801,12492597 
20150802,9404632 
20150803,9963138 
20150804,11100432 
20150805,9925736 
20150806,10264999 
20150807,10903528 
20150808,11733614 
20150809,13233138 
20150810,10071017 
20150811,11165974 
20150812,10515281 
20150813,11668657 
20150814,11944004 
20150815,12284372 
20150816,10671891 
20150817,11500194 
20150818,12531450 
20150819,10681103 
20150820,10752034 
20150821,10812575 
20150822,13224805 
20150823,10559307 
20150824,10434250 
20150825,12243549 
20150826,11468073 
20150827,10748268 
20150828,12696385 
20150829,11633632 
20150830,12524156 
20150831,12218190 
20150901,13011017 
20150902,12533484 
20150903,12180420 
20150904,10987987 
20150905,14005173 
20150906,11006796 
20150907,11705281 
20150908,11355541 
20150909,10545346 
20150910,11733355 
20150911,11829415 
20150912,11438939 
20150913,12190194 
20150914,11670151 
20150915,10144069 
20150916,10747402 
20150917,12497380 
20150918,12474177 
20150919,11857857 
20150920,12670800 
20150921,11474155 
20150922,11515216 
20150923,12416147 
20150924,12271623 
20150925,12473917 
20150926,14009350 
20150927,15894805 
20150928,10386861 
20150929,11417662 
20150930,11896948 
20151001,12802121 
20151002,11712835 
20151003,12539026 
20151004,10837208 
20151005,12725194 
20151006,12385476 
20151007,12123181 
20151008,12537944 
20151009,10590129 
20151010,13279696 
20151011,10159632 
20151012,11400978 
