"ef_date","total_amount"
20160927,10529307 
20160928,22409220 
20160929,19153679 
20160930,20163614 
20161001,13155238 
20161002,15101861 
20161003,15592575 
20161004,14114827 
20161005,15687337 
20161006,13546731 
20161007,13104978 
20161008,12750541 
20161009,13933203 
20161010,12289588 
20161011,11588268 
20161012,15415238 
20161013,11776775 
20161014,13390433 
20161015,11877597 
20161016,12462770 
20161017,11558333 
20161018,12330195 
20161019,11487078 
20161020,14042034 
20161021,12667684 
20161022,11518377 
20161023,12140281 
20161024,14035022 
20161025,13315043 
20161026,10921190 
20161027,12897445 
20161028,12346039 
20161029,14123203 
20161030,12756948 
20161031,13506342 
20161101,12431515 
20161102,13167229 
20161103,12577316 
20161104,12706666 
20161105,12118030 
20161106,14928008 
20161107,13049762 
20161108,10982857 
20161109,12602727 
20161110,13563961 
20161111,12052446 
20161112,12971645 
20161113,13271883 
20161114,15692835 
20161115,11270974 
20161116,12218420 
20161117,12459069 
20161118,12858528 
20161119,14401363 
20161120,11634935 
20161121,11247554 
20161122,10509372 
20161123,11642489 
20161124,11999740 
20161125,13921796 
20161126,12867467 
20161127,12611082 
20161128,12612056 
20161129,11421082 
20161130,10868550 
20161201,12068571 
20161202,11863896 
20161203,12127900 
20161204,12366039 
20161205,12637402 
20161206,13723311 
20161207,12033420 
20161208,13516926 
20161209,10933831 
20161210,13698701 
20161211,12885411 
20161212,11930714 
20161213,13932597 
20161214,11722792 
20161215,11610476 
20161216,13587987 
20161217,11002402 
20161218,12913290 
20161219,11107316 
20161220,12242662 
20161221,13242164 
20161222,12477511 
20161223,15989156 
20161224,22123420 
20161225,18526991 
20161226,14567337 
20161227,11926818 
20161228,10868961 
20161229,12488614 
20161230,12948138 
20161231,15759567 
20170101,13947532 
20170102,12227770 
20170103,12223441 
20170104,14710411 
20170105,13260281 
20170106,13906147 
20170107,14834653 
20170108,14674286 
20170109,13113961 
20170110,14872099 
20170111,14587164 
20170112,14000476 
20170113,15766212 
20170114,14505671 
20170115,13238333 
20170116,10241861 
20170117,11979697 
20170118,11355606 
20170119,12890216 
20170120,11658441 
20170121,12264177 
20170122,13627749 
20170123,12773744 
20170124,13736970 
20170125,12853788 
20170126,14634762 
20170127,26100822 
20170128,18188073 
20170129,16269632 
20170130,13773593 
20170131,12944805 
20170201,14412446 
20170202,10255389 
20170203,11950671 
20170204,14541212 
20170205,13300476 
20170206,12796861 
20170207,13199740 
20170208,13678355 
20170209,12627056 
20170210,13060173 
20170211,12573961 
20170212,11858506 
20170213,12834827 
20170214,16763441 
20170215,14387792 
20170216,12503982 
20170217,15064156 
20170218,14045800 
20170219,15328593 
20170220,15027987 
20170221,13152857 
20170222,12895151 
20170223,13565736 
20170224,12920779 
20170225,14059112 
20170226,17860606 
20170227,14142597 
20170228,14397813 
20170301,13985130 
20170302,15036580 
20170303,14626666 
20170304,14525130 
20170305,15454350 
20170306,15609805 
20170307,16031775 
20170308,17049004 
20170309,14575909 
20170310,13586147 
20170311,13893268 
20170312,15057078 
20170313,14788333 
20170314,15237272 
20170315,14201753 
20170316,13819545 
20170317,15858182 
20170318,14593701 
20170319,15447078 
20170320,13127554 
20170321,13680281 
20170322,12887056 
20170323,15401169 
20170324,14149718 
20170325,13523485 
20170326,16801970 
20170327,14598117 
20170328,14715021 
20170329,15166385 
20170330,12304480 
20170331,17320519 
