"ef_date","total_amount"
20140307,29610108 
20140308,16726212 
20140309,12314805 
20140310,15610433 
20140311,14876883 
20140312,13773246 
20140313,16573939 
20140314,15497186 
20140315,17835411 
20140316,9775866 
20140317,12234918 
20140318,12553506 
20140319,10440043 
20140320,13234459 
20140321,13977770 
20140322,13763160 
20140323,11479394 
20140324,12961125 
20140325,14382424 
20140326,12878333 
20140327,12729177 
20140328,12609394 
20140329,11791710 
20140330,11623311 
20140331,10677662 
20140401,11010563 
20140402,12426969 
20140403,13712099 
20140404,13204026 
20140405,13007359 
20140406,12072402 
20140407,11395275 
20140408,12799606 
20140409,11679099 
20140410,10961675 
20140411,12416385 
20140412,11942937 
20140413,10424517 
20140414,12754961 
20140415,15932959 
20140416,12259433 
20140417,13898110 
20140418,13799706 
20140419,14143063 
20140420,11169630 
20140421,13110493 
20140422,13030225 
20140423,14561379 
20140424,13756643 
20140425,14390437 
20140426,14221086 
20140427,14800519 
20140428,13757197 
20140429,14949513 
20140430,14185435 
20140501,13082342 
20140502,14546244 
20140503,12366355 
20140504,11591240 
20140505,12255102 
20140506,10428359 
20140507,13995139 
20140508,12249377 
20140509,16451307 
20140510,15802138 
20140511,15566229 
20140512,12932415 
20140513,12355775 
20140514,13051242 
20140515,13762277 
20140516,12949008 
20140517,12664164 
20140518,14233498 
20140519,11663264 
20140520,13970346 
20140521,13790801 
20140522,14169809 
20140523,14218424 
20140524,13131060 
20140525,13688948 
20140526,13777004 
20140527,12414744 
20140528,12443363 
20140529,14583805 
20140530,13202645 
20140531,13313480 
20140601,14907199 
20140602,12557203 
20140603,12081156 
20140604,14563268 
20140605,14309091 
20140606,15273463 
20140607,15628528 
20140608,14498269 
20140609,16485844 
20140610,15396731 
20140611,16375757 
20140612,14161645 
20140613,14776320 
20140614,17085692 
20140615,14479242 
20140616,13627035 
20140617,14589675 
20140618,14274783 
20140619,12903051 
20140620,12916904 
20140621,12794047 
20140622,11507640 
20140623,11817575 
20140624,12323874 
20140625,14963116 
20140626,13457251 
20140627,14299112 
20140628,12722878 
20140629,13377943 
20140630,14613831 
20140701,12695779 
20140702,14547532 
20140703,13437943 
20140704,13936861 
20140705,13235714 
20140706,11708528 
20140707,15133874 
20140708,17392056 
20140709,12823982 
20140710,14397640 
20140711,13106255 
20140712,18007857 
20140713,16322164 
20140714,12080303 
20140715,11632272 
20140716,14873333 
20140717,16601428 
20140718,13201644 
20140719,14725714 
20140720,15759913 
20140721,14585173 
20140722,13962402 
20140723,15085887 
20140724,12465129 
20140725,12667510 
20140726,14356428 
20140727,14784134 
20140728,12693831 
20140729,14765952 
20140730,14621991 
20140731,15131948 
20140801,15958896 
20140802,15675800 
20140803,12502272 
20140804,12250476 
20140805,11526385 
20140806,14312207 
20140807,12505562 
20140808,12484826 
20140809,14625995 
20140810,12989372 
20140811,11523463 
20140812,12757835 
20140813,13616948 
20140814,14626753 
20140815,14462921 
20140816,14279523 
20140817,11381147 
20140818,14058528 
20140819,14465757 
20140820,11951406 
20140821,16539567 
20140822,13433506 
20140823,12871515 
20140824,12992402 
20140825,13382207 
20140826,11626688 
20140827,11402705 
20140828,12027251 
20140829,12526536 
20140830,13225454 
20140831,11407770 
20140901,14043961 
20140902,14364675 
20140903,12339653 
20140904,14637294 
20140905,13280346 
20140906,14746796 
20140907,14414891 
20140908,13938376 
20140909,14407900 
20140910,13812662 
20140911,16202359 
20140912,15881883 
20140913,15678787 
20140914,15601428 
20140915,14741017 
20140916,15686255 
20140917,13927380 
20140918,14312770 
20140919,16532294 
20140920,17087251 
20140921,15586991 
20140922,16525129 
20140923,13188506 
20140924,13893679 
20140925,14974458 
20140926,18461558 
20140927,16535649 
20140928,14936428 
20140929,16489350 
20140930,16136103 
20141001,17501580 
20141002,13464545 
20141003,16116991 
20141004,16329523 
20141005,14456038 
20141006,14467402 
20141007,13839350 
20141008,16110909 
20141009,18995172 
20141010,18652034 
20141011,15241818 
20141012,14474307 
20141013,16200108 
20141014,13815757 
20141015,16637878 
20141016,15451125 
