"ef_date","total_amount"
20150825,17146277 
20150826,14894242 
20150827,12923528 
20150828,13438883 
20150829,11492034 
20150830,10831855 
20150831,10523787 
20150901,10943420 
20150902,12641039 
20150903,8766967 
20150904,9161515 
20150905,11402402 
20150906,10458917 
20150907,9433015 
20150908,8196870 
20150909,7354480 
20150910,8931361 
20150911,9135151 
20150912,8234826 
20150913,11163917 
20150914,6801017 
20150915,6453398 
20150916,7156060 
20150917,6560151 
20150918,10392142 
20150919,9689307 
20150920,11230498 
20150921,7717922 
20150922,7538223 
20150923,8153376 
20150924,7678657 
20150925,7867770 
20150926,15539047 
20150927,11608701 
20150928,7624567 
20150929,8634112 
20150930,8895757 
20151001,8594350 
20151002,10488255 
20151003,9958095 
20151004,10903160 
20151005,7594565 
20151006,8022121 
20151007,8732337 
20151008,8373636 
20151009,7409004 
20151010,9124305 
20151011,8069653 
20151012,10041342 
20151013,8659394 
20151014,7370281 
20151015,7912792 
20151016,7433506 
20151017,7971060 
20151018,9329372 
20151019,8769632 
20151020,9422835 
20151021,9520887 
20151022,8894870 
20151023,8161190 
20151024,9835974 
20151025,9815497 
20151026,9019913 
20151027,9357748 
20151028,8074004 
20151029,9112835 
20151030,8247402 
20151031,11710151 
20151101,9775324 
20151102,7553874 
20151103,10122294 
20151104,10044069 
20151105,8202922 
20151106,9603225 
20151107,9371039 
20151108,8439719 
20151109,9486125 
20151110,7123917 
20151111,9894091 
20151112,7634199 
20151113,9012900 
20151114,11175930 
20151115,10373485 
20151116,8434437 
20151117,8705368 
20151118,8952987 
20151119,10699891 
20151120,9473203 
20151121,8694502 
20151122,8977575 
20151123,7561125 
20151124,7858593 
20151125,8955108 
20151126,9767965 
20151127,8392575 
20151128,9884827 
20151129,9958485 
20151130,8948744 
20151201,10151601 
20151202,9437749 
20151203,7767012 
20151204,8893203 
20151205,10324437 
20151206,10583052 
20151207,8486948 
20151208,8606969 
20151209,7869069 
20151210,9246840 
20151211,9077619 
20151212,10142229 
20151213,10391190 
20151214,6715627 
20151215,6928095 
20151216,10008441 
20151217,9658160 
20151218,7742900 
20151219,7923528 
20151220,7897748 
20151221,7712381 
20151222,8592078 
20151223,10720671 
20151224,12313961 
20151225,11974653 
20151226,9019026 
20151227,8544718 
20151228,8579415 
20151229,7160194 
20151230,9247770 
20151231,9699242 
20160101,10677813 
20160102,7406818 
20160103,7751125 
20160104,6151103 
20160105,9545108 
20160106,7697684 
20160107,9645000 
