"ef_date","total_amount"
20140320,21126818 
20140321,11897727 
20140322,10224480 
20140323,11145519 
20140324,8566515 
20140325,10158225 
20140326,8975736 
20140327,10019913 
20140328,10642251 
20140329,6571017 
20140330,6582078 
20140331,5337965 
20140401,6173701 
20140402,5752943 
20140403,7375735 
20140404,7086645 
20140405,4518701 
20140406,5467900 
20140407,4717965 
20140408,5403796 
20140409,5903926 
20140410,5071694 
20140411,5290926 
20140412,5956894 
20140413,5336028 
20140414,5880331 
20140415,5148883 
20140416,6593541 
20140417,6177026 
20140418,9091909 
20140419,7967078 
20140420,5352034 
20140421,5444307 
20140422,6452511 
20140423,7089666 
20140424,7225649 
20140425,6352688 
20140426,5579484 
20140427,6067770 
20140428,7447567 
20140429,5809653 
20140430,5498402 
20140501,5359285 
20140502,6205082 
20140503,5346320 
20140504,5063151 
20140505,5298472 
20140506,5721731 
20140507,5723961 
20140508,7602229 
20140509,6885000 
20140510,5607870 
20140511,7978510 
20140512,6536026 
20140513,6697987 
20140514,7127298 
20140515,7100485 
20140516,5538186 
20140517,7312221 
20140518,5855493 
20140519,6407991 
20140520,7266887 
20140521,7022870 
20140522,8145125 
20140523,7204753 
20140524,5036238 
20140525,6815350 
20140526,5689030 
20140527,5099523 
20140528,5576493 
20140529,5575584 
20140530,5882316 
20140531,5088952 
20140601,5114805 
20140602,4391012 
20140603,4588129 
20140604,5169935 
20140605,6463744 
20140606,5009762 
20140607,5692891 
20140608,7649952 
20140609,5045502 
20140610,6065259 
20140611,5561796 
20140612,5007943 
20140613,5143787 
20140614,5073181 
20140615,5969545 
20140616,5041385 
20140617,4174177 
20140618,4717489 
20140619,5588181 
20140620,6525108 
20140621,4652359 
20140622,5659718 
20140623,5130302 
20140624,4318787 
20140625,4741601 
20140626,5533138 
20140627,4952857 
20140628,4822770 
20140629,5566839 
20140630,4790541 
20140701,5665432 
20140702,6002748 
20140703,6807835 
20140704,4978246 
20140705,5928138 
20140706,6057424 
20140707,5083679 
20140708,5345584 
20140709,5879956 
20140710,4874480 
20140711,6390735 
20140712,4310887 
20140713,6629004 
20140714,4600389 
20140715,5471255 
20140716,5042056 
20140717,4763787 
20140718,4928246 
20140719,6085238 
20140720,5290974 
20140721,3263636 
20140722,4719393 
20140723,4052380 
20140724,4287619 
20140725,4370043 
20140726,3592835 
20140727,4870238 
20140728,4057402 
20140729,3490346 
20140730,3915800 
20140731,4132380 
20140801,6252619 
20140802,5164935 
20140803,5567965 
20140804,6006255 
20140805,4292965 
20140806,5074437 
20140807,5666688 
20140808,6462164 
20140809,3793095 
20140810,6608982 
20140811,5807359 
20140812,5153181 
20140813,5822272 
20140814,5243073 
20140815,5002878 
20140816,4916883 
20140817,5069978 
20140818,5358939 
20140819,6883441 
20140820,7266038 
20140821,7104783 
20140822,5239068 
20140823,5209696 
20140824,6956017 
20140825,5433311 
20140826,5841038 
20140827,5761341 
20140828,4915584 
20140829,5683289 
20140830,5649934 
20140831,4287705 
20140901,3202748 
20140902,4274480 
20140903,5596861 
20140904,4328333 
20140905,5874696 
20140906,4219264 
20140907,5288116 
20140908,5398571 
20140909,6319177 
20140910,5092121 
20140911,5455606 
20140912,5368160 
20140913,5040995 
20140914,6005432 
20140915,5497207 
20140916,6014718 
20140917,6043333 
20140918,5189610 
20140919,6647922 
20140920,4993463 
20140921,5472554 
20140922,4914653 
20140923,5172142 
20140924,6055151 
20140925,6328766 
20140926,6680411 
20140927,6437294 
20140928,7633506 
20140929,5930562 
20140930,5510411 
20141001,5649826 
20141002,5195995 
20141003,6963073 
20141004,6123225 
20141005,5646515 
20141006,6891406 
20141007,7968462 
20141008,7120476 
20141009,7808419 
20141010,8564480 
20141011,6277294 
20141012,6587683 
20141013,7669826 
20141014,7803181 
20141015,7756623 
20141016,6582597 
20141017,7550389 
20141018,7142337 
20141019,5512207 
20141020,6907532 
20141021,7386211 
20141022,6228462 
20141023,7049004 
20141024,7384783 
20141025,6818289 
20141026,6634761 
20141027,7231623 
20141028,7910497 
20141029,8255735 
20141030,6787575 
20141031,7592121 
20141101,7385368 
20141102,7072251 
20141103,7806277 
20141104,7536883 
20141105,7252229 
20141106,8200497 
20141107,8748463 
20141108,7913311 
20141109,7601818 
20141110,6497618 
20141111,6730389 
20141112,8224718 
20141113,6944264 
20141114,7151861 
20141115,8784675 
20141116,6647424 
20141117,6754350 
20141118,7514848 
20141119,6298138 
20141120,8141168 
20141121,9110822 
20141122,7312857 
20141123,5592683 
20141124,7976298 
20141125,6196904 
20141126,6349112 
20141127,6579328 
20141128,7676212 
20141129,5953073 
20141130,6425411 
20141201,5863181 
20141202,6486190 
20141203,6371623 
20141204,6617489 
20141205,6991844 
20141206,9561190 
20141207,6531147 
20141208,5081580 
20141209,6012532 
20141210,5395671 
20141211,5996840 
20141212,6349783 
20141213,6122445 
20141214,6333917 
20141215,6218186 
20141216,5334632 
20141217,5474632 
20141218,6301861 
20141219,6245389 
20141220,5168073 
20141221,5859090 
20141222,6767575 
20141223,6202285 
20141224,11304986 
20141225,8500173 
20141226,7614588 
20141227,8825173 
20141228,5281558 
20141229,6211385 
20141230,5369523 
20141231,6233030 
20150101,5680584 
20150102,4049025 
20150103,4839545 
20150104,5686558 
20150105,5791839 
20150106,6237619 
20150107,5870909 
20150108,6573896 
20150109,6766774 
20150110,5627597 
20150111,6925344 
20150112,7499415 
20150113,5687294 
20150114,6004697 
20150115,6007619 
20150116,5761882 
20150117,5453246 
20150118,5234112 
20150119,6691471 
20150120,5536623 
20150121,5933030 
20150122,5507532 
20150123,6429783 
20150124,6012034 
20150125,6803285 
20150126,5433484 
20150127,5712121 
20150128,5167394 
20150129,5382164 
20150130,5347272 
20150131,6148441 
20150201,5395303 
20150202,5308030 
20150203,5889956 
20150204,5674372 
20150205,6417489 
20150206,5713939 
20150207,5115606 
20150208,6638484 
20150209,6777705 
20150210,5027489 
20150211,3981818 
20150212,3281658 
20150213,5566255 
20150214,5431298 
20150215,3580952 
20150216,3824484 
20150217,4116757 
20150218,7921861 
20150219,5701026 
20150220,3357272 
20150221,5175606 
20150222,3817575 
20150223,4929060 
20150224,7809199 
20150225,6588995 
20150226,5374047 
20150227,6324329 
20150228,5389675 
20150301,4707077 
20150302,5551168 
20150303,5330757 
20150304,4864999 
20150305,5071147 
20150306,5771515 
20150307,5615194 
20150308,6455324 
20150309,6018766 
20150310,5930064 
20150311,8764198 
20150312,5593441 
20150313,6485714 
20150314,5034718 
20150315,5404675 
20150316,5302727 
20150317,667727 
