"ef_date","total_amount"
20140424,5524593 
20140425,7824818 
20140426,6940212 
20140427,9399904 
20140428,6337121 
20140429,7641813 
20140430,7319320 
20140501,10664610 
20140502,10840703 
20140503,10766231 
20140504,9781476 
20140505,8118718 
20140506,7324770 
20140507,9455723 
20140508,9407853 
20140509,8053337 
20140510,10745424 
20140511,10238870 
20140512,9429246 
20140513,6377112 
20140514,9530039 
20140515,7221549 
20140516,10525571 
20140517,7896203 
20140518,7772878 
20140519,9281056 
20140520,8533883 
20140521,7853974 
20140522,8621069 
20140523,8994796 
20140524,8476736 
20140525,8434943 
20140526,8048459 
20140527,6558528 
20140528,6146290 
20140529,7188368 
20140530,8386493 
20140531,7571961 
20140601,7211645 
20140602,7547597 
20140603,6945458 
20140604,10129407 
20140605,8496579 
20140606,10174874 
20140607,8288593 
20140608,11993571 
20140609,9068247 
20140610,7576883 
20140611,9815065 
20140612,8532640 
20140613,12562727 
20140614,11522143 
20140615,8550173 
20140616,6413333 
20140617,8608506 
20140618,6799740 
20140619,8798181 
20140620,8007164 
20140621,6106017 
20140622,7836255 
20140623,7303376 
20140624,7168376 
20140625,5648203 
20140626,8928225 
20140627,11358420 
20140628,7995129 
20140629,8486887 
20140630,9412532 
20140701,8223701 
20140702,9475800 
20140703,8492467 
20140704,7892294 
20140705,9102662 
20140706,10512597 
20140707,8316233 
20140708,9203008 
20140709,10719134 
20140710,9185930 
20140711,13572510 
20140712,9337770 
20140713,9776666 
20140714,8621774 
20140715,9953917 
20140716,8250043 
20140717,7501450 
20140718,9024329 
20140719,9739263 
20140720,9699372 
20140721,7897251 
20140722,8093657 
20140723,8166406 
20140724,8719956 
20140725,11576709 
20140726,8978831 
20140727,11943138 
20140728,8770757 
20140729,8415692 
20140730,9704458 
20140731,8254025 
20140801,11393354 
20140802,9520779 
20140803,12687142 
20140804,7547575 
20140805,11246645 
20140806,8225605 
20140807,10765194 
20140808,9546147 
20140809,12298008 
20140810,12864069 
20140811,11742510 
20140812,9812467 
20140813,12163614 
20140814,11799675 
20140815,10247207 
20140816,10965931 
20140817,10473160 
20140818,7823636 
20140819,10985995 
20140820,8631515 
20140821,11880649 
20140822,10997770 
20140823,8512272 
20140824,9921212 
20140825,8343376 
20140826,7856168 
20140827,8876125 
20140828,10459480 
20140829,9523679 
20140830,8890736 
20140831,7974653 
20140901,8421623 
20140902,9491385 
20140903,8785606 
20140904,7907272 
20140905,8013961 
20140906,7610194 
20140907,11718917 
20140908,10283593 
20140909,9294783 
20140910,9543658 
20140911,13473030 
20140912,12014675 
20140913,10961644 
20140914,9612900 
20140915,9916969 
20140916,11471298 
20140917,10201276 
20140918,10832034 
20140919,10702922 
20140920,13188679 
20140921,13691342 
20140922,11869675 
20140923,10354090 
20140924,8763528 
20140925,8021839 
20140926,10308679 
20140927,9961147 
20140928,10900086 
20140929,8218506 
20140930,9318051 
20141001,10413051 
20141002,9044307 
20141003,8105562 
20141004,10406385 
20141005,7937965 
20141006,6950216 
20141007,7723679 
20141008,9074610 
20141009,10039588 
20141010,8547078 
20141011,10783376 
20141012,11904913 
20141013,9753484 
20141014,10832251 
20141015,9707445 
20141016,9911645 
20141017,9452813 
20141018,10464112 
20141019,11676601 
20141020,7421710 
20141021,9658961 
20141022,9665368 
20141023,10515714 
20141024,10978008 
20141025,10629870 
20141026,10140541 
20141027,7963809 
20141028,10771147 
20141029,9744891 
20141030,10592510 
20141031,13145000 
20141101,13122099 
20141102,10746991 
20141103,8730065 
20141104,9785909 
20141105,9758398 
20141106,10157835 
20141107,12089956 
20141108,10898355 
20141109,10462229 
20141110,10545216 
20141111,9428419 
20141112,8956233 
20141113,10595346 
20141114,11751277 
20141115,14358571 
20141116,12901147 
20141117,8738354 
20141118,9483203 
20141119,8508333 
20141120,10016060 
20141121,10557987 
20141122,16856082 
20141123,13588896 
20141124,12527186 
20141125,9684523 
20141126,11528809 
20141127,9284697 
20141128,13754112 
20141129,9319177 
20141130,8161883 
20141201,8329134 
20141202,10283229 
20141203,12123181 
20141204,10564761 
20141205,11814441 
20141206,14668753 
20141207,11332467 
20141208,9764796 
20141209,9166125 
20141210,8538727 
20141211,11400415 
20141212,11837229 
20141213,10546883 
20141214,9318571 
20141215,10242878 
20141216,10022943 
20141217,9451536 
20141218,13052242 
20141219,10838874 
20141220,9809428 
20141221,11938316 
20141222,11056411 
20141223,10494826 
20141224,12865025 
20141225,13744069 
20141226,13538181 
20141227,14031342 
20141228,12186147 
20141229,15493181 
20141230,14064935 
20141231,23586233 
20150101,20086277 
20150102,12691904 
20150103,14060454 
20150104,10916406 
20150105,10862445 
20150106,10812727 
20150107,9802121 
20150108,9562294 
20150109,9882186 
20150110,11503051 
20150111,10500930 
20150112,12282359 
20150113,10211666 
20150114,9458723 
20150115,13286341 
20150116,13151753 
20150117,10638354 
20150118,10571125 
20150119,10178701 
20150120,12882164 
20150121,13559935 
20150122,12895502 
20150123,13620822 
20150124,10066017 
20150125,9228701 
20150126,10258852 
20150127,9947103 
20150128,9435086 
20150129,13576428 
20150130,13915389 
20150131,11647164 
20150201,12771627 
20150202,10848809 
20150203,11094632 
20150204,12874610 
20150205,12057597 
20150206,14185952 
20150207,14358485 
20150208,14525627 
20150209,15974350 
20150210,14079398 
20150211,13106709 
20150212,12918939 
20150213,9302584 
20150214,12142493 
20150215,11574116 
20150216,9249870 
20150217,8623783 
20150218,20881983 
20150219,13786723 
20150220,16070450 
20150221,12975835 
20150222,14109805 
20150223,13247251 
20150224,12958376 
20150225,13188727 
20150226,11811147 
20150227,10303268 
20150228,12212294 
20150301,14230567 
20150302,15332402 
20150303,12667372 
20150304,12787770 
20150305,12183224 
20150306,15649545 
20150307,15304913 
20150308,11742943 
20150309,11799870 
20150310,10835151 
20150311,12425389 
20150312,12338852 
20150313,12686212 
20150314,11507229 
20150315,10794978 
20150316,10044242 
20150317,13001276 
20150318,16358073 
20150319,16221861 
20150320,17469653 
20150321,19358116 
20150322,11192185 
20150323,12018073 
20150324,10640540 
20150325,9510605 
20150326,10846580 
20150327,11164891 
20150328,10161515 
20150329,11231320 
20150330,11087900 
20150331,11036904 
20150401,11023961 
20150402,11057337 
20150403,11987554 
20150404,11503788 
20150405,12725173 
20150406,9596753 
20150407,9769697 
20150408,9117251 
20150409,11117727 
20150410,13811212 
20150411,17209047 
20150412,12151818 
20150413,10572121 
20150414,10475649 
20150415,11073484 
20150416,11549523 
20150417,10588354 
20150418,11298809 
20150419,10589805 
20150420,11829004 
20150421,10255952 
20150422,9848636 
20150423,10153203 
20150424,10412381 
20150425,25181342 
20150426,11164956 
20150427,11657381 
20150428,9321731 
20150429,10668809 
20150430,16596774 
20150501,11183896 
20150502,11804329 
20150503,11341060 
20150504,11125367 
20150505,9168917 
20150506,10114762 
20150507,9851709 
20150508,9530064 
20150509,9732748 
20150510,7478506 
20150511,9542337 
20150512,9819047 
20150513,9402640 
20150514,8576082 
20150515,10435605 
20150516,9081709 
20150517,11087618 
20150518,12872510 
20150519,10682402 
20150520,8792813 
20150521,10202424 
20150522,11224718 
20150523,9499372 
20150524,9160021 
20150525,10170367 
20150526,8462575 
20150527,9714458 
20150528,8203008 
20150529,10414978 
20150530,8085454 
20150531,11542900 
20150601,11915995 
20150602,10515043 
20150603,11015303 
20150604,9530151 
20150605,9893528 
20150606,8436233 
20150607,12986796 
20150608,12725346 
20150609,11649285 
20150610,11882142 
20150611,11522251 
20150612,12164848 
20150613,10794826 
20150614,9222575 
20150615,10537748 
20150616,8423744 
20150617,10309155 
20150618,8304675 
20150619,9576363 
20150620,8284523 
20150621,12645627 
20150622,10906623 
20150623,10595151 
20150624,10094935 
20150625,13452316 
20150626,13247316 
20150627,14525411 
20150628,11762619 
20150629,10611320 
20150630,9170584 
20150701,12733593 
20150702,11395714 
20150703,11048939 
20150704,12125368 
20150705,13482229 
20150706,10935216 
20150707,12978528 
20150708,11437748 
20150709,13098896 
20150710,10736623 
20150711,10485043 
20150712,12399350 
20150713,11061775 
20150714,15008290 
20150715,12378614 
20150716,10801104 
20150717,14217359 
20150718,12120866 
20150719,13304067 
20150720,11349913 
20150721,12043744 
20150722,11725108 
20150723,14085086 
20150724,11244523 
20150725,9987835 
20150726,14095779 
20150727,13058788 
20150728,10827381 
20150729,12179826 
20150730,12455930 
20150731,11029242 
20150801,11926536 
20150802,11546796 
