"ef_date","total_amount"
20150203,23899134 
20150204,13109026 
20150205,15203484 
20150206,12231731 
20150207,10194610 
20150208,14160519 
20150209,10148138 
20150210,8877467 
20150211,10577467 
20150212,7701731 
20150213,7910714 
20150214,8120497 
20150215,7291839 
20150216,5827943 
20150217,7936471 
20150218,11042099 
20150219,8738679 
20150220,8439675 
20150221,7864459 
20150222,8956212 
20150223,8711385 
20150224,8079567 
20150225,9943701 
20150226,7459004 
20150227,8844458 
20150228,9609156 
20150301,9420562 
20150302,9609848 
20150303,8220519 
20150304,8528549 
20150305,11048203 
20150306,11235432 
20150307,10704610 
20150308,10040995 
20150309,10096363 
20150310,9341796 
20150311,8825324 
20150312,8283484 
20150313,9677813 
20150314,12092943 
20150315,8103658 
20150316,9910865 
20150317,9591601 
20150318,8998333 
20150319,10124739 
20150320,11703460 
20150321,10587856 
20150322,6853614 
20150323,10742900 
20150324,11807121 
20150325,10021147 
20150326,11206645 
20150327,12765430 
20150328,14942986 
20150329,9154285 
20150330,11475541 
20150331,11722186 
20150401,10621580 
20150402,10283398 
20150403,12711385 
20150404,12124415 
20150405,11305216 
20150406,12443095 
20150407,11397316 
20150408,11671255 
20150409,11583030 
20150410,14562727 
20150411,12301342 
20150412,10725887 
20150413,11196320 
20150414,12283463 
20150415,12955173 
20150416,10545281 
20150417,12923917 
20150418,14193441 
20150419,9495562 
20150420,11348463 
20150421,11082987 
20150422,11470735 
20150423,10072164 
20150424,11860086 
20150425,12267640 
20150426,11098787 
20150427,11149826 
20150428,9754025 
20150429,8249805 
20150430,9658225 
20150501,9479783 
20150502,7435454 
20150503,8905541 
20150504,9919588 
20150505,11579437 
20150506,11900346 
20150507,13422922 
20150508,12245151 
20150509,15113419 
20150510,10319112 
20150511,11827919 
20150512,12672749 
20150513,13643744 
20150514,12096839 
20150515,14033571 
20150516,13324848 
20150517,12215974 
20150518,13608658 
20150519,14398225 
20150520,13367792 
20150521,12737489 
20150522,14050952 
20150523,14549199 
20150524,12905303 
20150525,12439264 
20150526,10796428 
20150527,12083246 
20150528,12804545 
20150529,11878160 
20150530,14254134 
20150531,10689394 
20150601,12958896 
20150602,16560303 
20150603,11887684 
20150604,11057400 
20150605,13439177 
20150606,11147207 
20150607,11034264 
20150608,12040909 
20150609,13203961 
20150610,12423917 
20150611,11737987 
20150612,12612013 
20150613,12414891 
20150614,11108117 
20150615,9954393 
20150616,10767186 
20150617,9356277 
20150618,11492013 
20150619,10971255 
20150620,9575173 
20150621,11218181 
20150622,11017294 
20150623,10986839 
20150624,9448095 
20150625,11863225 
20150626,11142381 
20150627,12760065 
20150628,9029718 
20150629,10284199 
20150630,11411948 
20150701,11353052 
20150702,12095669 
20150703,9756926 
20150704,13135822 
20150705,13184805 
20150706,12177013 
20150707,9873528 
20150708,10639047 
20150709,13086212 
20150710,10178679 
20150711,12602748 
20150712,11484545 
20150713,12062381 
20150714,11950389 
20150715,10991472 
20150716,12925303 
20150717,11483766 
20150718,12569458 
20150719,9974610 
20150720,10982207 
20150721,9618117 
20150722,11527662 
20150723,11890171 
20150724,12042208 
20150725,12744394 
20150726,10427446 
20150727,11351190 
20150728,13306969 
20150729,13514459 
20150730,11955173 
20150731,10737662 
20150801,12204523 
20150802,9374502 
20150803,11963095 
20150804,12011298 
20150805,10698311 
20150806,11674697 
20150807,9564935 
20150808,13173030 
20150809,10022099 
20150810,10036493 
20150811,13600173 
20150812,10148939 
20150813,11620324 
20150814,10252207 
20150815,12311580 
20150816,13147965 
20150817,9409069 
20150818,12913484 
20150819,14917619 
20150820,11702554 
20150821,13760800 
20150822,9991038 
20150823,10115519 
20150824,11827922 
20150825,11028917 
20150826,14543095 
20150827,13226060 
20150828,12291536 
20150829,13861190 
20150830,13065584 
20150831,13292749 
20150901,13312965 
20150902,12646666 
20150903,12900562 
20150904,13559545 
20150905,13771991 
20150906,12316645 
20150907,15891426 
20150908,11932900 
20150909,14276537 
20150910,14763376 
20150911,15666233 
20150912,14954696 
20150913,13614848 
20150914,12873852 
20150915,12213679 
20150916,15299415 
20150917,13831558 
20150918,13708008 
20150919,14388961 
20150920,12308051 
20150921,16015411 
20150922,14008138 
20150923,14613593 
20150924,13164307 
20150925,15796125 
20150926,17681774 
20150927,14404675 
20150928,13406147 
20150929,13913896 
20150930,15760801 
20151001,14924891 
20151002,15225584 
20151003,16487900 
20151004,11331796 
20151005,15246904 
20151006,12623809 
20151007,14958550 
20151008,14004545 
20151009,14670519 
20151010,15890454 
20151011,12759957 
20151012,15986147 
20151013,12672294 
20151014,15255389 
20151015,12277121 
20151016,14713528 
20151017,16098636 
20151018,14681753 
20151019,14320151 
20151020,13657813 
20151021,14137359 
20151022,15872597 
20151023,13007705 
20151024,16109199 
20151025,14082013 
20151026,13925757 
20151027,12620541 
20151028,15156342 
20151029,15760562 
20151030,16844047 
20151031,19109870 
20151101,14803831 
20151102,13340779 
20151103,15891385 
20151104,15241775 
20151105,13725368 
