"ef_date","total_amount"
20160719,7439069 
20160720,28095584 
20160721,15292056 
20160722,16141558 
20160723,12185086 
20160724,8340584 
20160725,14143398 
20160726,11030887 
20160727,11641666 
20160728,13280281 
20160729,9194502 
20160730,8818030 
20160731,7707445 
20160801,7246666 
20160802,8267034 
20160803,10365670 
20160804,9446147 
20160805,8476839 
20160806,7853679 
20160807,8059783 
20160808,8999913 
20160809,9831796 
20160810,9436666 
20160811,9182056 
20160812,9116342 
20160813,9634978 
20160814,8986904 
20160815,9511796 
20160816,8630433 
20160817,9040649 
20160818,9483549 
20160819,8783333 
20160820,10162186 
20160821,9571277 
20160822,8210194 
20160823,7549632 
20160824,9096926 
20160825,9424328 
20160826,8373874 
20160827,12409740 
20160828,8866169 
20160829,9464826 
20160830,8483008 
20160831,9275108 
20160901,10576969 
20160902,9728095 
20160903,8285065 
20160904,9370995 
20160905,10643636 
20160906,10044567 
20160907,9631298 
20160908,9672337 
20160909,10156341 
20160910,10573484 
20160911,8310649 
20160912,7496818 
20160913,8732142 
20160914,9421385 
20160915,9358852 
20160916,10437943 
20160917,11063030 
20160918,9520043 
20160919,9114610 
20160920,9463160 
20160921,10619610 
20160922,10379198 
20160923,9212337 
20160924,11231212 
20160925,10937445 
20160926,7952770 
20160927,9300303 
20160928,9873246 
20160929,13274155 
20160930,9667662 
20161001,10381601 
20161002,10588246 
20161003,7565433 
20161004,11609978 
20161005,10175541 
20161006,10308030 
20161007,9322727 
20161008,11342813 
20161009,9502943 
20161010,8753549 
20161011,8849199 
20161012,8569285 
20161013,9452424 
20161014,9676104 
20161015,9024415 
20161016,8922770 
20161017,11772229 
20161018,11867294 
20161019,11027337 
20161020,11920432 
20161021,11632727 
20161022,9816212 
20161023,12335606 
20161024,11064459 
20161025,8748571 
20161026,11942229 
20161027,11843636 
20161028,11569112 
20161029,12198225 
20161030,10940368 
20161031,9302164 
20161101,8749761 
20161102,10837121 
20161103,10581948 
20161104,9156104 
20161105,11445476 
20161106,9759069 
20161107,11347575 
20161108,9253527 
20161109,11031407 
20161110,14056731 
20161111,12175909 
20161112,11130043 
20161113,12488355 
20161114,11875757 
20161115,11932640 
20161116,10209394 
20161117,11303354 
20161118,12230844 
20161119,12800974 
20161120,9044285 
20161121,9578982 
20161122,11253723 
20161123,10960021 
20161124,10972792 
20161125,13639415 
20161126,12482013 
20161127,12730216 
20161128,10964588 
20161129,11114437 
20161130,10106792 
20161201,10215406 
20161202,9632748 
20161203,12560311 
20161204,13835562 
20161205,14400597 
20161206,9779432 
20161207,11966947 
20161208,11635883 
20161209,12313722 
20161210,14490866 
20161211,10606255 
20161212,10277619 
20161213,10228528 
20161214,11234870 
20161215,12009575 
20161216,11324584 
20161217,13571813 
20161218,11054675 
20161219,10962909 
20161220,11227484 
20161221,9192467 
20161222,13042376 
20161223,14154394 
20161224,16254805 
20161225,14079216 
20161226,13695064 
20161227,10189519 
20161228,11206190 
20161229,11255930 
20161230,13386948 
20161231,13816948 
20170101,13115039 
20170102,12644155 
20170103,12402554 
20170104,10854510 
20170105,13703528 
20170106,12576636 
20170107,12921212 
20170108,15215736 
20170109,12699454 
20170110,13334112 
20170111,13606727 
20170112,13711943 
20170113,14799359 
20170114,15820454 
20170115,14902445 
20170116,12677692 
20170117,11672554 
20170118,15778069 
20170119,12550718 
20170120,13767039 
20170121,11280368 
20170122,11949251 
20170123,11743593 
20170124,15195813 
20170125,11169826 
20170126,12947294 
20170127,19353558 
20170128,12256212 
20170129,11701298 
20170130,12016233 
20170131,11457337 
20170201,11999199 
20170202,11123021 
20170203,12138701 
20170204,11769995 
20170205,10734199 
20170206,12519904 
20170207,11703502 
20170208,13701965 
20170209,11567484 
20170210,12676337 
20170211,14277926 
20170212,12190714 
20170213,14569368 
20170214,15887034 
20170215,14227991 
20170216,14588367 
20170217,12130060 
20170218,13771238 
20170219,13060060 
20170220,12320818 
20170221,12479130 
20170222,13262722 
20170223,13177727 
20170224,11281943 
20170225,15521225 
20170226,14929069 
20170227,12119303 
20170228,13236770 
20170301,12869926 
20170302,12629065 
20170303,15094259 
20170304,13980281 
20170305,12556264 
20170306,13526034 
20170307,12629779 
20170308,13012095 
20170309,13238746 
20170310,12827870 
20170311,16462245 
20170312,12725225 
20170313,13265840 
20170314,13281111 
20170315,15008294 
20170316,14366628 
20170317,14608108 
20170318,18902803 
20170319,12690150 
20170320,16345586 
20170321,12807024 
20170322,16328413 
20170323,13702787 
20170324,13360110 
20170325,14343844 
20170326,15451206 
20170327,15313728 
20170328,13263164 
20170329,14328221 
20170330,14451982 
20170331,15980169 
20170401,13895400 
20170402,15044281 
20170403,14208995 
20170404,13850731 
20170405,13895645 
20170406,12164303 
20170407,15173874 
20170408,15296510 
20170409,16321380 
20170410,15491584 
20170411,15726909 
20170412,15442831 
20170413,15611441 
20170414,16259182 
20170415,17758143 
20170416,13540515 
20170417,14777965 
20170418,13535316 
20170419,15933558 
20170420,14126368 
20170421,15838151 
20170422,15443827 
20170423,14677762 
20170424,16781515 
20170425,14439536 
20170426,14944930 
20170427,14488389 
20170428,17520575 
20170429,14545151 
20170430,13350290 
20170501,13619008 
20170502,12201510 
20170503,13778268 
20170504,15073948 
20170505,13441558 
20170506,15628614 
20170507,12875073 
20170508,12233744 
20170509,14494329 
20170510,15790368 
20170511,13275021 
20170512,16672510 
20170513,13557298 
20170514,14112857 
20170515,12986471 
20170516,13047073 
20170517,13297294 
20170518,14631956 
20170519,11452627 
20170520,15439805 
20170521,15092662 
20170522,14486350 
20170523,14268896 
20170524,13347896 
20170525,13108008 
20170526,14730259 
20170527,13007749 
20170528,13564692 
20170529,13297766 
20170530,11008788 
20170531,23472554 
20170601,30566078 
20170602,31566753 
20170603,28053961 
20170604,31003225 
20170605,30743701 
20170606,26495238 
20170607,34128727 
20170608,22612476 
20170609,16371753 
20170610,15414879 
20170611,14369013 
20170612,15137627 
20170613,17821147 
20170614,16460086 
20170615,21393870 
20170616,20603394 
20170617,17067684 
20170618,16362446 
20170619,32703415 
20170620,51204243 
20170621,31344216 
20170622,46149221 
20170623,49467052 
20170624,54803940 
20170625,50647338 
20170626,53801862 
20170627,46624697 
20170628,42980800 
20170629,42994368 
20170630,51512628 
20170701,43113447 
20170702,43234935 
20170703,31598723 
20170704,17648970 
20170705,12781294 
20170706,12444575 
20170707,14223069 
20170708,14994108 
20170709,12582294 
20170710,12505818 
20170711,15652138 
20170712,17711143 
20170713,16505740 
20170714,16221363 
20170715,16774433 
20170716,17023221 
20170717,12784779 
20170718,12231061 
20170719,15377770 
20170720,16434991 
20170721,16368173 
20170722,18217701 
20170723,14673892 
20170724,17526251 
20170725,12264943 
20170726,15099342 
20170727,13800493 
20170728,17093952 
20170729,16828112 
20170730,28805974 
20170731,28347588 
20170801,16212052 
20170802,18044922 
20170803,16425973 
20170804,15389498 
20170805,15081385 
20170806,16680233 
20170807,16696662 
20170808,15722554 
20170809,16973861 
20170810,16086259 
20170811,18052973 
20170812,19202117 
20170813,19335255 
20170814,13148008 
20170815,17514636 
20170816,17997484 
