"ef_date","total_amount"
20160617,9513398 
20160618,51204892 
20160619,36199956 
20160620,15073463 
20160621,19785151 
20160622,17858052 
20160623,19066602 
20160624,23855995 
20160625,35223333 
20160626,27594199 
20160627,23685909 
20160628,20139350 
20160629,19619957 
20160630,24233074 
20160701,30266905 
20160702,48164913 
20160703,37806082 
20160704,29450930 
20160705,28879999 
20160706,29382943 
20160707,29205822 
20160708,31775519 
20160709,52988809 
20160710,46519567 
20160711,30234220 
20160712,28245606 
20160713,31656038 
20160714,32464415 
20160715,34185454 
20160716,53663593 
20160717,46287878 
20160718,30974047 
20160719,29294653 
20160720,31427640 
20160721,28036125 
20160722,30465454 
20160723,46770930 
20160724,37718290 
20160725,25394869 
20160726,26241796 
20160727,22476861 
20160728,25160259 
20160729,30523420 
20160730,46648160 
20160731,35316601 
20160801,26478030 
20160802,23105151 
20160803,25530043 
20160804,29684026 
20160805,27974524 
20160806,48868333 
20160807,44449156 
20160808,26443008 
20160809,29778506 
20160810,27478679 
20160811,25118160 
20160812,31821948 
20160813,47380563 
20160814,35039978 
20160815,27652857 
20160816,24099242 
20160817,30146385 
20160818,28638615 
20160819,27576601 
20160820,34919394 
20160821,29947792 
20160822,17723658 
20160823,19434220 
20160824,20582943 
20160825,22191731 
20160826,24862597 
20160827,32778138 
20160828,25877640 
20160829,22618290 
20160830,17655000 
20160831,18594523 
20160901,30527684 
20160902,66929070 
20160903,53545173 
20160904,29278312 
20160905,24233333 
20160906,18559329 
20160907,21697121 
20160908,18479761 
20160909,18856342 
20160910,36903181 
20160911,27239718 
20160912,21471342 
20160913,16422251 
20160914,15474697 
20160915,18882640 
20160916,16825952 
20160917,28146385 
20160918,27578658 
20160919,16710216 
20160920,14663874 
20160921,15456103 
20160922,18813831 
20160923,19200476 
20160924,30646190 
20160925,29497359 
20160926,14463138 
20160927,18127511 
20160928,15922121 
20160929,16013722 
20160930,19157229 
20161001,30042489 
20161002,24461818 
20161003,16687294 
20161004,14854285 
20161005,15797640 
20161006,17190108 
20161007,17381493 
20161008,30913073 
20161009,24948939 
20161010,17409567 
20161011,13847900 
20161012,16380844 
20161013,17199199 
20161014,19025736 
20161015,32597446 
20161016,25394459 
20161017,16564696 
20161018,16196731 
20161019,16382013 
20161020,15259264 
20161021,15707532 
20161022,28257835 
20161023,24573333 
20161024,15349242 
20161025,9911363 
20161026,14065259 
20161027,16555909 
20161028,16612575 
20161029,26052229 
20161030,25296904 
20161031,13211493 
20161101,11623614 
20161102,12518225 
20161103,12047640 
20161104,12740844 
20161105,24944069 
20161106,25142943 
20161107,14426147 
20161108,12462402 
20161109,13912186 
20161110,13195671 
20161111,19309004 
20161112,37780173 
20161113,33895087 
20161114,16049978 
20161115,12519069 
20161116,13281450 
20161117,14308853 
20161118,17674978 
20161119,39580736 
20161120,32497597 
20161121,14814783 
20161122,13226472 
20161123,14496385 
20161124,17782078 
20161125,16033247 
20161126,26805303 
20161127,25482381 
20161128,16358593 
20161129,14764805 
20161130,11993117 
20161201,15307943 
20161202,14735498 
20161203,26598809 
20161204,23163484 
20161205,14028484 
20161206,14081580 
20161207,11637294 
20161208,13913117 
20161209,16885043 
20161210,32425455 
20161211,26521515 
20161212,13653138 
20161213,13585130 
20161214,13667835 
20161215,16272987 
20161216,17700995 
20161217,29022640 
20161218,20638614 
20161219,16793311 
20161220,14146450 
20161221,12641666 
20161222,16139047 
20161223,19376234 
20161224,29218528 
20161225,26955173 
20161226,17155844 
20161227,16126775 
20161228,14005324 
20161229,12888441 
20161230,16763852 
20161231,36997987 
20170101,49769070 
20170102,26132056 
20170103,15761623 
20170104,14373095 
20170105,13268723 
20170106,16482878 
20170107,26085844 
20170108,19215714 
20170109,12810021 
20170110,12217381 
20170111,14780021 
