"ef_date","total_amount"
20150715,403636 
20150716,23146753 
20150717,21048809 
20150718,16219697 
20150719,15371796 
20150720,14028420 
20150721,12104134 
20150722,14802792 
20150723,15148398 
20150724,15685584 
20150725,13746342 
20150726,15586017 
20150727,14172684 
20150728,13371385 
20150729,14023614 
20150730,13058636 
20150731,16477294 
20150801,15220346 
20150802,16159589 
20150803,14789675 
20150804,12413701 
20150805,14738095 
20150806,12288203 
20150807,14020865 
20150808,13398181 
20150809,13976363 
20150810,12953917 
20150811,17561666 
20150812,16626060 
20150813,12761103 
20150814,15470108 
20150815,13661580 
20150816,16283614 
20150817,14210952 
20150818,13112597 
20150819,14464112 
20150820,11839372 
20150821,12691926 
20150822,15147359 
20150823,17655021 
20150824,12725562 
20150825,15616532 
20150826,13713787 
20150827,14305571 
20150828,17194047 
20150829,17522995 
20150830,19510411 
20150831,15281242 
20150901,15696632 
20150902,21303398 
20150903,14312792 
20150904,16967186 
20150905,18480043 
20150906,16595476 
20150907,15726233 
20150908,10557315 
20150909,11916775 
20150910,14756969 
20150911,16516363 
20150912,16293398 
20150913,15983419 
20150914,12331103 
20150915,12500974 
20150916,17564091 
20150917,15744632 
20150918,15074653 
20150919,17076861 
20150920,18840909 
20150921,14571385 
20150922,15195800 
20150923,16740238 
20150924,17331818 
20150925,14969047 
20150926,21312211 
20150927,23272108 
20150928,12675822 
20150929,15390562 
20150930,19660108 
20151001,16462034 
20151002,18547229 
20151003,19748874 
20151004,20964502 
20151005,17455432 
20151006,15971731 
20151007,16458008 
20151008,17955974 
20151009,15493138 
20151010,19917013 
20151011,18146234 
20151012,15361039 
20151013,19638052 
20151014,17693549 
20151015,14184199 
20151016,16128441 
20151017,20100303 
20151018,21934113 
20151019,15663484 
20151020,17483117 
20151021,16123679 
20151022,15580541 
20151023,16155389 
20151024,21944307 
20151025,20589026 
20151026,17285151 
20151027,16789567 
20151028,18094333 
20151029,17703636 
20151030,20503917 
20151031,21910173 
20151101,21599653 
20151102,14890368 
20151103,17422944 
20151104,16848723 
20151105,19024221 
20151106,20363528 
20151107,20962143 
20151108,22166472 
20151109,15886883 
20151110,18944333 
20151111,18120368 
20151112,19102532 
20151113,16276796 
20151114,21948918 
20151115,18942104 
20151116,20209870 
20151117,18095389 
20151118,22220671 
20151119,18952446 
20151120,22270714 
20151121,22793658 
20151122,20772965 
20151123,16666948 
20151124,19152489 
20151125,23291580 
20151126,16024848 
20151127,18346125 
20151128,21927338 
20151129,18779783 
20151130,20637229 
20151201,18132922 
20151202,18793052 
20151203,17858766 
20151204,19512900 
20151205,22023809 
20151206,26713139 
20151207,19231039 
20151208,21151320 
20151209,18203917 
20151210,20737229 
20151211,22335000 
20151212,22338939 
20151213,22958506 
20151214,18912035 
20151215,20717186 
20151216,20008680 
20151217,17853506 
20151218,21044653 
20151219,22069069 
20151220,19929372 
20151221,15389697 
20151222,17788441 
20151223,18171580 
20151224,30329329 
20151225,26821017 
20151226,20830238 
20151227,20524719 
20151228,17939134 
20151229,19486862 
20151230,18241580 
20151231,24162727 
20160101,27329264 
20160102,17312879 
20160103,25142186 
20160104,17110974 
20160105,16849870 
20160106,17915995 
20160107,19134264 
20160108,16505671 
20160109,19254350 
20160110,20338009 
