"ef_date","total_amount"
20150714,24310974 
20150715,17189177 
20150716,18585389 
20150717,17560192 
20150718,16391125 
20150719,19187662 
20150720,17883030 
20150721,16404437 
20150722,16171710 
20150723,14821123 
20150724,15584826 
20150725,15473030 
20150726,16011212 
20150727,14077898 
20150728,15504264 
20150729,13495129 
20150730,13898939 
20150731,14269524 
20150801,12463939 
20150802,17048117 
20150803,14297684 
20150804,14756168 
20150805,15735129 
20150806,15252445 
20150807,16522121 
20150808,15341536 
20150809,14704004 
20150810,14867856 
20150811,14326731 
20150812,13344415 
20150813,16038527 
20150814,15147662 
20150815,15784567 
20150816,15448289 
20150817,13470073 
20150818,13629978 
20150819,14576169 
20150820,14739047 
20150821,14194372 
20150822,14422878 
20150823,14739588 
20150824,14980411 
20150825,14730237 
20150826,13636039 
20150827,15288160 
20150828,14212467 
20150829,15007424 
20150830,15863809 
20150831,14514437 
20150901,14216298 
20150902,13215411 
20150903,14785497 
20150904,13705722 
20150905,15502813 
20150906,16392922 
20150907,15924032 
20150908,15114757 
20150909,14478030 
20150910,12933051 
20150911,14689285 
20150912,19913052 
20150913,19751991 
20150914,14667056 
20150915,15208666 
20150916,14949458 
20150917,12647744 
20150918,15283765 
20150919,15307099 
20150920,17062207 
20150921,12943766 
20150922,15626709 
20150923,13969285 
20150924,12970562 
20150925,15425497 
20150926,16032402 
20150927,14185887 
20150928,15318788 
20150929,14734718 
20150930,14782727 
20151001,15493289 
20151002,16575562 
20151003,15978744 
20151004,15452943 
20151005,14445194 
20151006,14693069 
20151007,15410714 
20151008,14075757 
20151009,16145800 
20151010,24910571 
20151011,22046601 
20151012,14733441 
20151013,15180627 
20151014,13923874 
20151015,15997922 
20151016,14169069 
20151017,14474675 
20151018,14872835 
20151019,13707965 
20151020,14282077 
20151021,12690432 
20151022,15709047 
20151023,12279242 
20151024,19074480 
20151025,20035692 
20151026,14119610 
20151027,15607251 
20151028,15199978 
20151029,15766536 
20151030,16731644 
20151031,18528506 
20151101,15322986 
20151102,17897879 
20151103,14974004 
20151104,14824329 
20151105,16441558 
20151106,15780584 
20151107,21735822 
20151108,21310909 
20151109,15161104 
20151110,17224112 
20151111,15489112 
20151112,15567943 
20151113,15211342 
20151114,20912987 
20151115,22277987 
20151116,16238961 
20151117,14591060 
20151118,15057121 
20151119,17121731 
20151120,15730086 
20151121,16249913 
20151122,16291731 
20151123,15550173 
20151124,14725173 
20151125,14522251 
20151126,15119350 
20151127,15084675 
20151128,19501450 
20151129,20660563 
20151130,12656536 
20151201,14428853 
20151202,13655930 
20151203,13641775 
20151204,15063203 
