"ef_date","total_amount"
20170220,8046731 
20170221,24819502 
20170222,22744242 
20170223,24251038 
20170224,23698830 
20170225,20733160 
20170226,14405995 
20170227,20832878 
20170228,22634956 
20170301,23855843 
20170302,22664783 
20170303,21020238 
20170304,16488268 
20170305,13799220 
20170306,21298420 
20170307,20198138 
20170308,23524500 
20170309,23797877 
20170310,22586901 
20170311,19034666 
20170312,16089673 
20170313,24585424 
20170314,23355317 
20170315,23859621 
20170316,23529217 
20170317,24866493 
20170318,19571049 
20170319,14184862 
20170320,23371427 
20170321,24887463 
20170322,23712610 
20170323,23926403 
20170324,26285167 
20170325,18810256 
20170326,17094155 
20170327,22267421 
20170328,20822355 
20170329,24401623 
20170330,22362227 
20170331,24626443 
20170401,17210604 
20170402,15187031 
20170403,23343225 
20170404,21374827 
20170405,22649610 
20170406,12675801 
20170407,20948550 
20170408,17766017 
20170409,13045692 
20170410,19954048 
20170411,22997576 
20170412,23401970 
20170413,24322770 
20170414,24082272 
20170415,18714870 
20170416,16748117 
20170417,21273203 
20170418,19866818 
20170419,22355411 
20170420,21868182 
20170421,20737749 
20170422,20085324 
20170423,14587424 
20170424,17836580 
20170425,21374350 
20170426,20131580 
20170427,19557532 
20170428,20568246 
20170429,14079891 
20170430,10265216 
20170501,11027640 
20170502,10242359 
20170503,20998701 
20170504,21351147 
20170505,21442143 
20170506,20222618 
20170507,18051580 
20170508,20106472 
20170509,22526364 
20170510,24825973 
20170511,21787900 
20170512,23753636 
20170513,19772532 
20170514,13534502 
20170515,18605086 
20170516,20197337 
20170517,22329762 
20170518,19776104 
20170519,22317857 
20170520,17463679 
20170521,16014480 
20170522,20682186 
20170523,17783939 
20170524,21130606 
20170525,20536385 
20170526,19461861 
20170527,15388030 
20170528,16351688 
20170529,19225108 
20170530,18012316 
20170531,38544545 
20170601,48910130 
20170602,43709978 
20170603,45223073 
20170604,35368961 
20170605,43054546 
20170606,46618398 
20170607,47581147 
20170608,31242056 
20170609,25788744 
20170610,25099264 
20170611,18656450 
20170612,29349632 
20170613,24553874 
20170614,26337922 
20170615,24970411 
20170616,26419892 
20170617,23234783 
20170618,16505649 
20170619,42112706 
20170620,77041471 
20170621,59838008 
20170622,62012165 
20170623,71275542 
20170624,69759026 
20170625,69492490 
20170626,90848616 
20170627,67775584 
20170628,58558398 
20170629,64418009 
20170630,64764351 
20170701,56914979 
20170702,52347836 
20170703,44773918 
20170704,20114805 
20170705,18651147 
20170706,18229589 
20170707,20271883 
20170708,17867727 
20170709,15278506 
20170710,21041212 
20170711,23865757 
20170712,22816428 
20170713,22343961 
20170714,24861732 
20170715,20010130 
20170716,19260389 
20170717,23384892 
20170718,22351385 
20170719,21689199 
20170720,22456017 
20170721,22731883 
20170722,22360065 
20170723,20516493 
20170724,24531082 
20170725,23210151 
20170726,18914242 
20170727,22328182 
20170728,22113030 
20170729,22723225 
20170730,38502424 
20170731,37338312 
20170801,23414047 
20170802,24614696 
20170803,22802143 
20170804,21908355 
20170805,19161515 
20170806,18132445 
20170807,26161298 
20170808,22164524 
20170809,21161147 
20170810,22665237 
20170811,25190238 
20170812,22939307 
20170813,17597467 
20170814,25873094 
20170815,26760562 
20170816,26253614 
20170817,23168528 
20170818,21397056 
20170819,22643463 
20170820,16211731 
20170821,40283658 
20170822,70900779 
20170823,42389502 
20170824,22976905 
20170825,25587446 
20170826,22792532 
20170827,19323290 
20170828,23927121 
20170829,25649220 
20170830,23665389 
20170831,24869480 
20170901,19943722 
20170902,16319588 
20170903,16184783 
20170904,20787597 
20170905,33433116 
20170906,32686861 
20170907,32570237 
20170908,32466298 
20170909,29717229 
20170910,25163506 
20170911,35956818 
20170912,34549393 
20170913,35178852 
20170914,31330995 
20170915,33778263 
20170916,29566839 
20170917,25823614 
20170918,31129523 
20170919,30859111 
20170920,31443093 
20170921,29525583 
20170922,37396146 
20170923,28153374 
20170924,23594198 
20170925,31168468 
20170926,34609286 
20170927,31218414 
20170928,30790397 
20170929,33010487 
20170930,34096722 
20171001,23090038 
20171002,26649520 
20171003,31259715 
20171004,36220142 
20171005,33747567 
20171006,31979803 
20171007,29398252 
20171008,24270833 
20171009,31976644 
20171010,31761499 
20171011,33858629 
20171012,35125017 
20171013,32536075 
20171014,29789064 
20171015,24396923 
20171016,34594572 
20171017,33850793 
20171018,31361577 
20171019,33899177 
20171020,34122006 
20171021,28770884 
20171022,23987763 
20171023,33223324 
20171024,33523409 
20171025,32614334 
20171026,29764257 
20171027,32039277 
20171028,31914152 
20171029,24582675 
20171030,34453376 
20171031,31576060 
20171101,31029567 
20171102,35196039 
20171103,32928939 
20171104,28951255 
20171105,27614610 
20171106,34627142 
20171107,35471710 
20171108,34272013 
20171109,30930714 
20171110,34974048 
20171111,33196385 
20171112,27272337 
20171113,32928332 
20171114,31983809 
20171115,32247813 
20171116,30889394 
20171117,33640844 
20171118,32779308 
20171119,21454870 
20171120,22708116 
20171121,31575541 
20171122,29201602 
20171123,37747425 
20171124,30242078 
20171125,31681429 
20171126,25327575 
20171127,33901709 
20171128,34893614 
20171129,29043896 
20171130,29787619 
20171201,32369134 
20171202,28680952 
20171203,25478095 
20171204,29956709 
20171205,56925908 
20171206,35741601 
20171207,30976385 
20171208,30727575 
20171209,26139415 
20171210,19946450 
20171211,28252748 
20171212,29460800 
20171213,28881017 
20171214,27371493 
20171215,27423268 
20171216,26779047 
20171217,22540541 
