"ef_date","total_amount"
20160412,3309307 
20160413,26601320 
20160414,16764610 
20160415,17540130 
20160416,14675389 
20160417,15882900 
20160418,13597943 
20160419,12335822 
20160420,12678268 
20160421,14009328 
20160422,10898982 
20160423,13125757 
20160424,13849675 
20160425,10770844 
20160426,10124329 
20160427,12240238 
20160428,10678246 
20160429,11445497 
20160430,12899848 
20160501,11579394 
20160502,13031255 
20160503,9710541 
20160504,10187272 
20160505,12543701 
20160506,12147143 
20160507,11286060 
20160508,14570368 
20160509,11225866 
20160510,11393506 
20160511,9924047 
20160512,11396753 
20160513,12619112 
20160514,12030238 
20160515,11780346 
20160516,9714112 
20160517,10135930 
20160518,9947770 
20160519,11147207 
20160520,12815303 
20160521,10644610 
20160522,10917684 
20160523,9482121 
20160524,9184372 
20160525,12419459 
20160526,9345368 
20160527,10018485 
20160528,10759026 
20160529,10131103 
20160530,8333896 
20160531,9461190 
20160601,11847511 
20160602,9041082 
20160603,11661385 
20160604,9781039 
20160605,12303701 
20160606,8861602 
20160607,9053311 
20160608,12770844 
20160609,10184913 
20160610,10030844 
20160611,10314870 
20160612,11389762 
20160613,8783982 
20160614,7252813 
20160615,8382121 
20160616,8744394 
20160617,9945931 
20160618,10794848 
20160619,9947922 
20160620,7961017 
20160621,9008355 
20160622,7430454 
20160623,9318809 
20160624,8827640 
20160625,10034156 
20160626,10146515 
20160627,8219026 
20160628,9109740 
20160629,10771493 
20160630,9794026 
20160701,10246342 
20160702,11199610 
20160703,12147878 
20160704,10130411 
20160705,11553181 
20160706,13713809 
20160707,14079004 
20160708,11837770 
20160709,10521580 
20160710,14789134 
20160711,14374502 
20160712,13065974 
20160713,15163506 
20160714,12829134 
20160715,11370519 
20160716,12748506 
20160717,14866602 
20160718,12776948 
20160719,14562121 
20160720,14165281 
20160721,11466623 
20160722,12000064 
20160723,11748636 
20160724,11095714 
20160725,11722619 
20160726,11237640 
20160727,10410238 
20160728,11867337 
20160729,11009264 
20160730,11432792 
20160731,14291623 
20160801,10444112 
20160802,10185000 
20160803,14259112 
20160804,12011883 
20160805,14769069 
20160806,11710952 
20160807,14499069 
20160808,12140931 
20160809,12559199 
20160810,9656212 
20160811,13520043 
20160812,14495822 
20160813,11901969 
20160814,11237208 
20160815,11872121 
20160816,13153095 
