"ef_date","total_amount"
20161025,9163939 
20161026,23195909 
20161027,19042727 
20161028,18000411 
20161029,24701017 
20161030,18136212 
20161031,14127705 
20161101,14906493 
20161102,13690324 
20161103,16213766 
20161104,13157013 
20161105,17626472 
20161106,16696818 
20161107,14282251 
20161108,14153138 
20161109,13460519 
20161110,13962597 
20161111,16505151 
20161112,21115173 
20161113,16170822 
20161114,13714307 
20161115,14966385 
20161116,13518354 
20161117,14046515 
20161118,18508030 
20161119,20499242 
20161120,18858311 
20161121,13513766 
20161122,17167510 
20161123,14066320 
20161124,15555519 
20161125,15246233 
20161126,21542749 
20161127,22780541 
20161128,14614177 
20161129,16752835 
20161130,17355476 
20161201,15929225 
20161202,17685346 
20161203,15540086 
20161204,15844156 
20161205,10690194 
20161206,12976709 
20161207,11574112 
20161208,12253961 
20161209,13445671 
20161210,19786861 
20161211,14289393 
20161212,12563614 
20161213,14019913 
20161214,11621125 
20161215,14201623 
20161216,13924935 
20161217,15480952 
20161218,16028939 
20161219,11386536 
20161220,12975454 
20161221,13904155 
20161222,16209870 
20161223,15648571 
20161224,23007749 
20161225,17579848 
20161226,14140108 
20161227,11162078 
20161228,12310562 
20161229,12553052 
20161230,13600649 
20161231,17890606 
20170101,17446536 
20170102,16149588 
20170103,11394112 
20170104,12218571 
20170105,13702034 
20170106,13292727 
20170107,17578181 
20170108,18124978 
20170109,14596147 
20170110,12204134 
20170111,14085562 
20170112,13799285 
20170113,16487813 
20170114,18177857 
20170115,17867489 
20170116,14130584 
20170117,15542878 
20170118,25131580 
20170119,12985086 
20170120,15668701 
20170121,21702900 
20170122,19014415 
20170123,15558636 
20170124,14850086 
20170125,16677467 
20170126,13370498 
20170127,34437337 
20170128,20807640 
20170129,22464372 
20170130,24441212 
20170131,22360130 
20170201,21135844 
20170202,17584697 
20170203,15485389 
20170204,14312207 
20170205,18683917 
20170206,13568528 
20170207,13238246 
20170208,12058722 
20170209,11688484 
20170210,12774047 
20170211,15789112 
20170212,14819458 
20170213,12567835 
20170214,14699112 
20170215,12405541 
20170216,13249112 
20170217,14390238 
20170218,16448463 
20170219,17770151 
20170220,11854761 
20170221,11905541 
20170222,13381580 
20170223,10018463 
20170224,14579329 
20170225,18174415 
20170226,14775735 
20170227,13052294 
20170228,12054069 
20170301,14311969 
20170302,14064956 
20170303,14777792 
20170304,17062186 
20170305,16301104 
20170306,14854177 
20170307,12547987 
20170308,17464415 
20170309,14408355 
20170310,16952207 
20170311,17535755 
20170312,19203398 
20170313,15585414 
20170314,14079803 
20170315,14799500 
20170316,15216035 
20170317,17078982 
20170318,19510519 
20170319,17130454 
20170320,15252749 
20170321,15906017 
20170322,14962012 
20170323,14559870 
20170324,18310799 
20170325,17074394 
20170326,18091039 
20170327,14064067 
20170328,15370995 
20170329,14522943 
20170330,15862337 
20170331,18099004 
20170401,20896061 
20170402,16658549 
20170403,15273744 
20170404,14369004 
20170405,15076428 
20170406,20690195 
20170407,14087229 
20170408,19536731 
20170409,18110476 
20170410,14882597 
20170411,17531017 
20170412,15616039 
20170413,16099848 
20170414,18984112 
20170415,19289740 
20170416,19830281 
20170417,16314524 
20170418,14259632 
20170419,16707489 
20170420,18941645 
20170421,17984264 
20170422,22650692 
20170423,16359848 
20170424,18748203 
20170425,17297056 
20170426,20129091 
20170427,17453052 
20170428,19109307 
20170429,20894783 
20170430,18431753 
20170501,19129502 
20170502,21423333 
20170503,18974480 
20170504,18086385 
20170505,17685627 
20170506,18656969 
20170507,19712034 
20170508,16275108 
20170509,17386125 
20170510,18204632 
20170511,17518744 
20170512,21265995 
20170513,22175368 
20170514,20894632 
20170515,16192813 
20170516,16263571 
20170517,17299610 
20170518,21819047 
20170519,20939285 
20170520,23037359 
20170521,25683571 
20170522,20538874 
20170523,19764177 
20170524,18869783 
20170525,20663744 
20170526,20360151 
20170527,23183939 
20170528,22504242 
20170529,18150173 
20170530,20491255 
20170531,45646364 
20170601,46107597 
20170602,55596168 
20170603,57280627 
20170604,55428376 
20170605,45605151 
20170606,46600628 
20170607,45546407 
20170608,32922662 
20170609,23927229 
20170610,33175822 
20170611,32849091 
20170612,28361407 
20170613,27271342 
20170614,27171537 
20170615,27298160 
20170616,27549870 
20170617,28435389 
20170618,29571082 
20170619,38087879 
20170620,88714546 
20170621,87313354 
20170622,76939503 
20170623,89554113 
20170624,93874308 
20170625,90363139 
20170626,77720043 
20170627,66313463 
20170628,68443463 
20170629,65237945 
20170630,67890780 
20170701,78344805 
20170702,84243356 
20170703,43942879 
20170704,29077424 
20170705,20240844 
20170706,22005238 
20170707,22691710 
20170708,20401861 
20170709,23751082 
20170710,19738030 
20170711,25556212 
20170712,26439069 
20170713,26385173 
20170714,25990411 
20170715,30267857 
20170716,27871666 
20170717,25786796 
20170718,25785390 
20170719,26389156 
20170720,23133268 
20170721,24773377 
20170722,28637576 
20170723,27646731 
20170724,24634459 
20170725,26357965 
20170726,22712207 
20170727,25928506 
20170728,29886277 
20170729,27966515 
20170730,110165110 
20170731,86265692 
20170801,24034545 
20170802,25706991 
20170803,25096731 
20170804,25778355 
20170805,30098484 
20170806,29357879 
20170807,44611450 
20170808,30357251 
20170809,22818463 
20170810,27702532 
20170811,25266709 
20170812,27045021 
20170813,29500173 
20170814,23597878 
20170815,23223679 
20170816,23698203 
20170817,22173441 
20170818,23704675 
20170819,26828268 
20170820,27415302 
20170821,41210692 
20170822,60445909 
20170823,42862532 
20170824,21051212 
20170825,24140108 
20170826,29977576 
20170827,67722359 
20170828,41423701 
20170829,24006233 
20170830,22108549 
20170831,26094047 
20170901,27731666 
20170902,29958160 
20170903,28606060 
20170904,27143571 
20170905,25418311 
20170906,26431081 
20170907,25507575 
20170908,26479199 
20170909,29315844 
20170910,28892987 
20170911,22197792 
20170912,40512076 
20170913,44659567 
20170914,27335649 
20170915,24495929 
20170916,29210757 
20170917,30128506 
20170918,23228874 
20170919,23992510 
20170920,24019307 
20170921,21167987 
20170922,25578332 
20170923,29688052 
20170924,27255820 
20170925,21257464 
20170926,22167869 
20170927,20704644 
20170928,27205038 
20170929,24370617 
20170930,33444549 
20171001,32228009 
20171002,25328908 
20171003,27120808 
20171004,27250774 
20171005,20354238 
20171006,22106051 
20171007,66696637 
20171008,54715631 
20171009,22811374 
20171010,24114272 
20171011,25597842 
20171012,10420411 
20171013,34244130 
20171014,40451385 
20171015,50327182 
20171016,42925566 
20171017,32777056 
20171018,35033669 
20171019,38811191 
20171020,40918762 
20171021,46125794 
20171022,44973615 
20171023,44089459 
20171024,36721598 
20171025,38605238 
20171026,36584318 
20171027,38609783 
20171028,40503218 
20171029,52265584 
20171030,93291061 
20171031,65994112 
20171101,25419523 
20171102,25143528 
20171103,30372835 
20171104,27396104 
20171105,29575216 
20171106,24243939 
20171107,23416818 
20171108,20706147 
20171109,27323939 
20171110,23362337 
20171111,29897749 
20171112,32958203 
20171113,23604437 
20171114,25757013 
20171115,22310779 
20171116,24295519 
20171117,30673831 
20171118,31671450 
20171119,30140043 
20171120,25744762 
20171121,21545996 
20171122,22648160 
20171123,22248744 
20171124,25004199 
20171125,32875779 
20171126,29850498 
20171127,24813030 
20171128,23420130 
20171129,24656558 
20171130,25185476 
20171201,26818289 
20171202,30432879 
20171203,28594740 
20171204,21177770 
20171205,23744004 
20171206,26720714 
20171207,22293744 
20171208,25674155 
20171209,28645476 
20171210,30379545 
20171211,23914437 
20171212,24702575 
20171213,27550757 
20171214,25418939 
20171215,29866493 
20171216,31004156 
20171217,7068484 
