"ef_date","total_amount"
20160307,5659761 
20160308,27335129 
20160309,19368874 
20160310,22110346 
20160311,17175476 
20160312,19464047 
20160313,14108788 
20160314,14644376 
20160315,14917727 
20160316,16196688 
20160317,14474697 
20160318,14794394 
20160319,16672813 
20160320,13411666 
20160321,13541926 
20160322,13724740 
20160323,12799026 
20160324,13350779 
20160325,12555021 
20160326,18576497 
20160327,13435562 
20160328,12027814 
20160329,14348982 
20160330,13978160 
20160331,14787878 
20160401,16787381 
20160402,14715216 
20160403,15140432 
20160404,13032402 
20160405,14770368 
20160406,15726709 
20160407,13870887 
20160408,16299177 
20160409,16257986 
20160410,15930800 
20160411,14272662 
20160412,14259458 
20160413,14457575 
20160414,14590973 
20160415,17180064 
20160416,14556320 
20160417,13686017 
20160418,12499935 
20160419,14617943 
20160420,14423355 
20160421,17802099 
20160422,15572965 
20160423,17079415 
20160424,13845800 
20160425,14304069 
20160426,15119545 
20160427,15664523 
20160428,14810324 
20160429,17249091 
20160430,14275432 
20160501,14237510 
20160502,13596515 
20160503,14140259 
20160504,14400000 
20160505,17064372 
20160506,17325476 
20160507,19181818 
20160508,17689718 
20160509,16929372 
20160510,17235584 
20160511,16941017 
20160512,16792532 
20160513,15913701 
20160514,18134588 
20160515,17620671 
20160516,15521385 
20160517,16716537 
20160518,18240129 
20160519,15815670 
20160520,18216233 
20160521,16888571 
20160522,15878398 
20160523,14941969 
20160524,17205367 
20160525,15746991 
20160526,14114199 
20160527,15145086 
20160528,15276060 
20160529,13817987 
20160530,16008701 
20160531,15419026 
20160601,14659805 
20160602,15084545 
20160603,16372143 
20160604,16521255 
20160605,17470433 
20160606,15769978 
20160607,14744610 
20160608,14662446 
20160609,14870454 
20160610,14969177 
20160611,14685822 
20160612,14941104 
20160613,14978701 
20160614,15027879 
20160615,14715909 
20160616,16996407 
20160617,17485281 
20160618,15129112 
20160619,14673008 
20160620,14569394 
20160621,15490368 
20160622,14261580 
20160623,13607857 
20160624,17568918 
20160625,16122987 
20160626,13872814 
20160627,13224718 
20160628,14609653 
20160629,14676039 
20160630,17058982 
20160701,16184870 
20160702,17973225 
20160703,17616926 
20160704,16320909 
20160705,16948636 
20160706,16576731 
20160707,17780800 
20160708,19204329 
20160709,16332402 
20160710,18070129 
20160711,15276255 
