"ef_date","total_amount"
20140611,28871970 
20140612,13902749 
20140613,12247099 
20140614,10206645 
20140615,5837879 
20140616,11184805 
20140617,11049610 
20140618,11184004 
20140619,12814588 
20140620,8438679 
20140621,7861969 
20140622,4907272 
20140623,6987857 
20140624,7288593 
20140625,7069459 
20140626,8230692 
20140627,8974156 
20140628,6156363 
20140629,5550454 
20140630,6686926 
20140701,7659610 
20140702,8034697 
20140703,9615584 
20140704,8148614 
20140705,7235433 
20140706,5203311 
20140707,8796147 
20140708,8963571 
20140709,9694870 
20140710,8133852 
20140711,8961991 
20140712,8030000 
20140713,5211363 
20140714,7579047 
20140715,8506190 
20140716,7807445 
20140717,6659415 
20140718,8497857 
20140719,6152749 
20140720,5701407 
20140721,6606688 
20140722,7095627 
20140723,7767900 
20140724,5923961 
20140725,7045303 
20140726,5408419 
20140727,6381601 
20140728,6404632 
20140729,5557229 
20140730,7309415 
20140731,8318463 
20140801,8417186 
20140802,6735519 
20140803,4785822 
20140804,6804978 
20140805,6466688 
20140806,7850865 
20140807,7784307 
20140808,6836212 
20140809,7521883 
20140810,6697813 
20140811,7413441 
20140812,7518073 
20140813,7915930 
20140814,7156450 
20140815,8402922 
20140816,6959350 
20140817,6491558 
20140818,6362467 
20140819,7670562 
20140820,6127467 
20140821,7987835 
20140822,7795584 
20140823,6874458 
20140824,6503420 
20140825,6104329 
20140826,6076320 
20140827,5646255 
20140828,7105086 
20140829,7602900 
20140830,6927814 
20140831,6090779 
20140901,6769848 
20140902,7346601 
20140903,7966233 
20140904,6612878 
20140905,7406298 
20140906,6694632 
20140907,5813138 
20140908,7992186 
20140909,7127554 
20140910,6709155 
20140911,8092337 
20140912,7457164 
20140913,9131753 
20140914,6796125 
20140915,7648419 
20140916,6563333 
20140917,7623463 
20140918,7770303 
20140919,7098722 
20140920,7966515 
20140921,6830454 
20140922,8654870 
20140923,8151082 
20140924,8144848 
20140925,7001774 
20140926,7793008 
20140927,8102943 
20140928,7025757 
20140929,8313376 
