"ef_date","total_amount"
20170328,7172294 
20170329,14761472 
20170330,13345887 
20170331,12909002 
20170401,13082619 
20170402,9207900 
20170403,11299155 
20170404,14670151 
20170405,11075324 
20170406,8305865 
20170407,7174848 
20170408,8667943 
20170409,7304220 
20170410,9279697 
20170411,8388701 
20170412,8140519 
20170413,9363463 
20170414,8074675 
20170415,7824458 
20170416,7394307 
20170417,8665649 
20170418,8726580 
20170419,7929329 
20170420,8176428 
20170421,7920909 
20170422,9700562 
20170423,6724220 
20170424,7402640 
20170425,8593138 
20170426,7038484 
20170427,9499004 
20170428,8721883 
20170429,8154134 
20170430,5761471 
20170501,6989567 
20170502,7017056 
20170503,6620411 
20170504,7712316 
20170505,7982813 
20170506,8008246 
20170507,6730281 
20170508,6420389 
20170509,8367792 
20170510,9256688 
20170511,8458355 
20170512,9647381 
20170513,8543485 
20170514,10183658 
20170515,7107142 
20170516,6905476 
20170517,7560714 
20170518,6721861 
20170519,8557164 
20170520,9625043 
20170521,8431969 
20170522,7714329 
20170523,7633528 
20170524,7961818 
20170525,8757770 
20170526,9592900 
20170527,10942034 
20170528,9853073 
20170529,8441558 
20170530,8499069 
20170531,18785151 
20170601,17783983 
20170602,17397489 
20170603,22543593 
20170604,21476861 
20170605,15399588 
20170606,15057359 
20170607,20198160 
20170608,11453961 
20170609,10962575 
20170610,10224004 
20170611,13303333 
20170612,7506385 
20170613,10735519 
20170614,9240281 
20170615,9690822 
20170616,10004199 
20170617,11882294 
20170618,14202402 
20170619,17929589 
20170620,27631689 
20170621,29186450 
20170622,33810108 
20170623,28072187 
20170624,26017879 
20170625,44966407 
20170626,28353073 
20170627,19623961 
20170628,23004416 
20170629,23137381 
20170630,23562403 
20170701,27697814 
20170702,28078962 
20170703,15071493 
20170704,9295108 
20170705,8384524 
20170706,5160519 
20170707,7307965 
20170708,8726363 
20170709,9690411 
20170710,8022099 
20170711,9539697 
20170712,9878528 
20170713,8694221 
20170714,10977143 
20170715,11105476 
20170716,10179524 
20170717,7494350 
20170718,9007272 
20170719,7740368 
20170720,6507575 
20170721,12365779 
20170722,11194891 
20170723,9632013 
20170724,7651948 
20170725,7509350 
20170726,7141775 
20170727,8322424 
20170728,7147034 
20170729,10237900 
20170730,22788334 
20170731,11835995 
20170801,7643701 
20170802,7835454 
20170803,7982597 
20170804,7025021 
20170805,9066233 
20170806,9069935 
20170807,8207662 
20170808,9007965 
20170809,7258095 
20170810,9114329 
20170811,8385995 
20170812,14764524 
20170813,10777943 
20170814,7582207 
20170815,7312749 
20170816,9900303 
20170817,9603766 
20170818,7475130 
20170819,11770562 
20170820,10315000 
20170821,13537965 
20170822,21409524 
20170823,16699350 
20170824,9916558 
20170825,7962640 
20170826,7890562 
20170827,8805519 
20170828,6856104 
20170829,8846385 
20170830,9193636 
20170831,10585887 
20170901,11536082 
20170902,11714632 
20170903,12185238 
20170904,8557510 
20170905,13032077 
20170906,11923961 
20170907,11506883 
20170908,11961342 
20170909,10694891 
20170910,13292510 
20170911,10185130 
20170912,10327294 
20170913,11441580 
20170914,9703030 
20170915,11503679 
20170916,12525822 
20170917,13999350 
20170918,10492315 
20170919,10432380 
20170920,9082445 
20170921,11278484 
20170922,10698290 
20170923,10780974 
20170924,9532315 
20170925,10693944 
20170926,10242163 
20170927,11938214 
20170928,11546553 
20170929,13159646 
20170930,15461165 
20171001,12919763 
20171002,9236114 
20171003,11989489 
20171004,10323113 
20171005,13413766 
20171006,11341233 
20171007,14498241 
20171008,10843001 
20171009,12921160 
20171010,13723483 
20171011,13479623 
20171012,12258028 
20171013,12235034 
20171014,14671075 
20171015,17895643 
20171016,9373697 
20171017,9901600 
20171018,9486701 
20171019,11620200 
20171020,11090994 
20171021,11911493 
20171022,11515102 
20171023,10838982 
20171024,9855797 
20171025,9752487 
20171026,10713506 
20171027,8912119 
20171028,12311556 
20171029,13100106 
20171030,9614199 
20171031,10560238 
20171101,9565714 
20171102,10225952 
20171103,12256104 
20171104,12720021 
20171105,13176602 
20171106,9748701 
20171107,10196233 
20171108,8643528 
20171109,9814913 
20171110,10860065 
20171111,13877727 
20171112,12478376 
20171113,9286493 
20171114,8059783 
20171115,8884826 
20171116,11130562 
20171117,11999913 
20171118,13650195 
20171119,11535238 
20171120,7851125 
20171121,10339826 
20171122,9816492 
20171123,10448549 
20171124,9654934 
20171125,13901970 
20171126,13109913 
20171127,8554307 
20171128,7948160 
20171129,9924437 
20171130,9647857 
20171201,10797749 
20171202,14416428 
20171203,15967878 
20171204,9491385 
20171205,17230389 
20171206,11879415 
20171207,7956385 
20171208,11700736 
20171209,12141904 
20171210,12225476 
20171211,9938484 
20171212,9707121 
20171213,8156904 
20171214,8278419 
20171215,9602186 
20171216,14595064 
20171217,13783636 
20171218,1516233 
