"ef_date","total_amount"
20160613,12854459 
20160614,29364070 
20160615,24603356 
20160616,19953940 
20160617,16962619 
20160618,15825541 
20160619,24117359 
20160620,14091645 
20160621,17845996 
20160622,18194653 
20160623,16084654 
20160624,15138117 
20160625,16018528 
20160626,15358420 
20160627,13039480 
20160628,14109567 
20160629,14851969 
20160630,15715563 
20160701,15148008 
20160702,16291385 
20160703,16658939 
20160704,13841190 
20160705,13394415 
20160706,13133744 
20160707,14114329 
20160708,16975692 
20160709,16492792 
20160710,18262489 
20160711,16862143 
20160712,14178181 
20160713,15523593 
20160714,15343138 
20160715,15460498 
20160716,15759307 
20160717,16430238 
20160718,16670606 
20160719,13391753 
20160720,15327662 
20160721,17470216 
20160722,15890195 
20160723,15764848 
20160724,17471926 
20160725,14461775 
20160726,13065952 
20160727,13767554 
20160728,16331840 
20160729,14689545 
20160730,15450389 
20160731,19249329 
20160801,16078485 
20160802,14501342 
20160803,16252467 
20160804,14747446 
20160805,17722468 
20160806,12800216 
20160807,16931320 
20160808,16615693 
20160809,13984221 
20160810,12858896 
20160811,15149654 
20160812,18091255 
20160813,15687489 
20160814,17607468 
20160815,17203636 
20160816,17964892 
20160817,18443074 
20160818,16210606 
20160819,16699242 
20160820,14975216 
20160821,15157619 
20160822,12020454 
20160823,14105736 
20160824,18333636 
20160825,14593918 
20160826,14361818 
20160827,18983290 
20160828,18217965 
20160829,11300389 
20160830,14931645 
20160831,16308073 
20160901,20363788 
20160902,23304632 
20160903,18572078 
20160904,15185995 
20160905,15692142 
20160906,14417792 
20160907,14290887 
20160908,15706385 
20160909,15336580 
20160910,19132662 
20160911,17675433 
20160912,17059675 
20160913,15723463 
20160914,15285108 
20160915,18459199 
20160916,14402987 
20160917,19738030 
20160918,19358333 
20160919,14888247 
20160920,15900259 
20160921,14295692 
20160922,17884199 
20160923,17470216 
20160924,20388658 
20160925,22785779 
20160926,12048571 
20160927,12844307 
20160928,15246190 
20160929,17933593 
20160930,18474524 
20161001,21858982 
20161002,21285260 
20161003,18179827 
20161004,16266883 
20161005,18147056 
20161006,16734307 
20161007,15342402 
20161008,22081450 
20161009,19205844 
20161010,16828982 
20161011,15757207 
20161012,16642186 
20161013,14596991 
20161014,21159848 
20161015,21480887 
20161016,16992857 
20161017,15768853 
20161018,19659610 
20161019,15760758 
20161020,20732619 
20161021,17301061 
20161022,19966493 
20161023,19192143 
20161024,18914654 
20161025,18154286 
20161026,17387770 
20161027,18645238 
20161028,17976017 
20161029,21637532 
20161030,22720022 
20161031,18107337 
20161101,15094892 
20161102,17143442 
20161103,17838744 
20161104,17196688 
20161105,20278463 
20161106,21323485 
20161107,17858290 
