"ef_date","total_amount"
20161213,16658333 
20161214,29605736 
20161215,23821731 
20161216,20177705 
20161217,22866905 
20161218,25841732 
20161219,17846277 
20161220,19906342 
20161221,17963788 
20161222,18857402 
20161223,18909783 
20161224,24831818 
20161225,22372987 
20161226,18264632 
20161227,14289762 
20161228,14837359 
20161229,14256969 
20161230,15399978 
20161231,23347749 
20170101,21831190 
20170102,20941688 
20170103,15677814 
20170104,17053095 
20170105,18130822 
20170106,16900130 
20170107,18460411 
20170108,20752597 
20170109,16881991 
20170110,17144329 
20170111,18669112 
20170112,16092835 
20170113,17435497 
20170114,20072359 
20170115,21502446 
20170116,15257597 
20170117,16530519 
20170118,17963788 
20170119,16987900 
20170120,17187705 
20170121,18325606 
20170122,19775238 
20170123,18941255 
20170124,16291190 
20170125,17224458 
20170126,18422532 
20170127,36722532 
20170128,26930134 
20170129,22472078 
20170130,22599502 
20170131,23698679 
20170201,20526926 
20170202,19088788 
20170203,22505324 
20170204,21800476 
20170205,20346104 
20170206,15775368 
20170207,15980281 
20170208,15047554 
20170209,15308982 
20170210,15315324 
20170211,19226147 
20170212,20168485 
20170213,17790129 
20170214,21699524 
20170215,15712641 
20170216,14753788 
20170217,16427467 
20170218,19351212 
20170219,21137251 
20170220,15627883 
20170221,15271731 
20170222,15656255 
20170223,14401429 
20170224,16276039 
20170225,20176818 
20170226,22323095 
20170227,16810086 
20170228,13707965 
20170301,20995151 
20170302,19324350 
20170303,19244545 
20170304,20439329 
20170305,18616385 
20170306,15086082 
20170307,17345278 
20170308,19691491 
20170309,19294892 
20170310,16926731 
20170311,19583961 
20170312,22786899 
20170313,16680799 
20170314,16870433 
20170315,15965151 
20170316,16669370 
20170317,18748806 
20170318,22783934 
20170319,23276167 
20170320,18651057 
20170321,17256558 
20170322,18205562 
20170323,16328290 
20170324,18509502 
20170325,20833052 
20170326,24315622 
20170327,22136753 
20170328,17954437 
20170329,19133918 
20170330,17290972 
20170331,17808528 
20170401,17378156 
20170402,22558940 
20170403,19850909 
20170404,17559095 
20170405,17512943 
20170406,23730563 
20170407,18329415 
20170408,23277554 
20170409,22377533 
20170410,18564329 
20170411,18797359 
20170412,21340541 
20170413,21422424 
20170414,19567164 
20170415,24204935 
20170416,22458420 
20170417,19177792 
20170418,18374632 
20170419,16162359 
20170420,18722922 
20170421,19251017 
20170422,24153009 
20170423,22428831 
20170424,19852576 
20170425,18668571 
20170426,18807879 
20170427,19233939 
20170428,21392619 
20170429,25213961 
20170430,22140043 
20170501,27106667 
20170502,22100411 
20170503,22770065 
20170504,18781580 
20170505,20370519 
20170506,24495606 
20170507,21354069 
20170508,16802706 
20170509,19520649 
20170510,22351666 
20170511,21418485 
20170512,22675303 
20170513,24752641 
20170514,25811147 
20170515,21509156 
20170516,17989545 
20170517,20604805 
20170518,18458983 
20170519,21277446 
20170520,19305000 
20170521,23434459 
20170522,22335021 
20170523,20777684 
20170524,17809610 
