"ef_date","total_amount"
20140515,17635168 
20140516,11240407 
20140517,12512736 
20140518,9983199 
20140519,11036809 
20140520,10072709 
20140521,8768489 
20140522,9795415 
20140523,12311987 
20140524,6915242 
20140525,6536389 
20140526,9104589 
20140527,7834428 
20140528,7165961 
20140529,8877926 
20140530,9517121 
20140531,7968333 
20140601,6873987 
20140602,9071528 
20140603,6393627 
20140604,6805173 
20140605,6584047 
20140606,8734285 
20140607,6670476 
20140608,5652532 
20140609,7384286 
20140610,8775649 
20140611,6420800 
20140612,6326731 
20140613,6758831 
20140614,7750995 
20140615,6129004 
20140616,7036060 
20140617,8291710 
20140618,9765173 
20140619,9519740 
20140620,8228506 
20140621,7810324 
20140622,8830930 
20140623,9089307 
20140624,7072510 
20140625,7517099 
20140626,8377186 
20140627,8104675 
20140628,7433268 
20140629,6408441 
20140630,6535974 
20140701,7031038 
20140702,7760043 
20140703,8975194 
20140704,6675887 
20140705,8323766 
20140706,6524783 
20140707,7517510 
20140708,9282900 
20140709,8212121 
20140710,8727640 
20140711,7836168 
20140712,6951060 
20140713,6981298 
20140714,9401082 
20140715,8724740 
20140716,8725627 
20140717,7621948 
20140718,8418744 
20140719,7553008 
20140720,6459588 
20140721,6611342 
20140722,6913116 
20140723,7124372 
20140724,10196363 
20140725,8473939 
20140726,6906731 
20140727,7227294 
20140728,7566493 
20140729,9162662 
20140730,9255562 
20140731,9286298 
20140801,9038766 
20140802,7136363 
20140803,6707792 
20140804,7708138 
20140805,8025151 
20140806,8066969 
20140807,9628593 
20140808,7734329 
20140809,8652467 
20140810,8778095 
20140811,9193095 
20140812,9173246 
20140813,8703722 
20140814,8877511 
20140815,8750800 
20140816,8007013 
20140817,8215389 
20140818,8703809 
20140819,9100562 
20140820,8668030 
20140821,9509588 
20140822,9495476 
20140823,7354935 
20140824,10828420 
20140825,9625736 
20140826,8463160 
20140827,9379090 
20140828,8891731 
20140829,8707770 
20140830,8672813 
20140831,6149956 
20140901,8276493 
20140902,9462424 
20140903,9007532 
20140904,10631883 
20140905,8546580 
20140906,7893593 
20140907,7054415 
20140908,9945606 
20140909,7538441 
20140910,7600281 
20140911,10158571 
20140912,8340800 
20140913,6796601 
20140914,9374047 
20140915,8032575 
20140916,8285324 
20140917,8471644 
20140918,8610064 
20140919,9981818 
20140920,8317489 
20140921,8242900 
20140922,9428376 
20140923,8072229 
20140924,8359069 
20140925,10816103 
20140926,10152424 
20140927,9217597 
20140928,7796753 
20140929,8157251 
20140930,8869155 
20141001,8577575 
20141002,7395519 
20141003,9689610 
20141004,8320952 
20141005,9224805 
20141006,7810389 
20141007,9177142 
20141008,8694480 
20141009,10595757 
20141010,10171515 
20141011,10659393 
20141012,9289523 
20141013,10289740 
20141014,9173116 
20141015,8306363 
20141016,9192077 
20141017,11104913 
20141018,8938614 
20141019,6791385 
20141020,9560151 
20141021,7418095 
20141022,8234329 
20141023,8858354 
20141024,8899632 
20141025,8084047 
20141026,7431190 
20141027,9373116 
20141028,7968420 
20141029,7723420 
20141030,9536082 
20141031,10764156 
20141101,12375779 
20141102,8888138 
20141103,9713311 
20141104,10308095 
20141105,8760043 
20141106,11554523 
20141107,10287359 
20141108,10487640 
20141109,10853614 
20141110,9633571 
20141111,11541277 
20141112,8702619 
20141113,10611385 
20141114,11663744 
20141115,9080584 
20141116,9076233 
20141117,10304696 
20141118,9522467 
20141119,9894350 
20141120,11393852 
20141121,9096580 
20141122,8328311 
20141123,6829803 
20141124,9867943 
20141125,7738008 
20141126,8351774 
20141127,9324696 
20141128,9127813 
20141129,7872013 
20141130,9238419 
20141201,8771567 
20141202,10478614 
20141203,11869134 
20141204,12638822 
