"ef_date","total_amount"
20140417,18458000 
20140418,16747074 
20140419,15025325 
20140420,13498822 
20140421,13275450 
20140422,13042944 
20140423,13488117 
20140424,12356749 
20140425,14169545 
20140426,13882485 
20140427,11250692 
20140428,9000220 
20140429,9862844 
20140430,10490441 
20140501,9302251 
20140502,9508182 
20140503,8802770 
20140504,10293290 
20140505,10576991 
20140506,12592900 
20140507,10374848 
20140508,10816969 
20140509,9431342 
20140510,16259826 
20140511,12571710 
20140512,12661623 
20140513,11235346 
20140514,10004502 
20140515,10851147 
20140516,10754848 
20140517,12979285 
20140518,9402835 
20140519,11122467 
20140520,10934307 
20140521,12340389 
20140522,13816818 
20140523,11026991 
20140524,11216818 
20140525,10469588 
20140526,9945844 
20140527,11774394 
20140528,8776870 
20140529,11020129 
20140530,11265000 
20140531,10935337 
20140601,11688307 
20140602,7331125 
20140603,8607337 
20140604,11042065 
20140605,11670736 
20140606,9730974 
20140607,11018246 
20140608,11431428 
20140609,11163766 
20140610,11505497 
20140611,10074242 
20140612,9130043 
20140613,11764004 
20140614,10444220 
20140615,10053701 
20140616,10410627 
20140617,10407748 
20140618,11395173 
20140619,12054632 
20140620,10473701 
20140621,10795887 
20140622,10964891 
20140623,10992489 
20140624,12246515 
20140625,11840562 
20140626,13569069 
20140627,10273095 
20140628,12189632 
20140629,9248744 
20140630,10553614 
20140701,11683420 
20140702,12720324 
20140703,9336839 
20140704,10492705 
20140705,10795367 
20140706,11334285 
20140707,11113138 
20140708,11607467 
20140709,12592575 
20140710,14032749 
20140711,11267727 
20140712,13017748 
20140713,12663592 
20140714,10759220 
20140715,11091406 
20140716,10284805 
20140717,11222597 
20140718,12166817 
20140719,9223657 
20140720,11240649 
20140721,10994155 
20140722,11050367 
20140723,9356645 
20140724,10444804 
20140725,11735519 
20140726,9913701 
20140727,11122770 
20140728,10039870 
20140729,10278116 
20140730,8462878 
20140731,10757359 
20140801,10957813 
20140802,11438051 
20140803,9120562 
20140804,10829480 
20140805,11196969 
20140806,11878116 
20140807,10962489 
20140808,12759459 
20140809,12507640 
20140810,13691125 
20140811,14153571 
20140812,13055389 
20140813,12164415 
20140814,11756428 
20140815,12112986 
20140816,11083506 
20140817,10958224 
20140818,11039047 
20140819,12937770 
20140820,13315995 
20140821,13391212 
20140822,13817424 
20140823,13605173 
20140824,10550714 
20140825,11592986 
20140826,11458225 
20140827,11015108 
20140828,11545346 
20140829,10743225 
20140830,11417922 
20140831,9070887 
20140901,10915714 
20140902,9791017 
20140903,11545714 
20140904,11670259 
20140905,11416125 
20140906,11467791 
20140907,11446103 
20140908,11387207 
20140909,10741514 
20140910,9264047 
20140911,11168506 
20140912,11650757 
20140913,12220021 
20140914,11677900 
20140915,12588874 
20140916,10357900 
20140917,10718506 
20140918,11976514 
20140919,10352878 
20140920,11139935 
20140921,11085454 
20140922,13019199 
20140923,11979155 
20140924,11879653 
20140925,11236688 
20140926,11783376 
20140927,13040800 
20140928,12197056 
20140929,12047683 
20140930,13172467 
20141001,14655000 
20141002,10498874 
20141003,13471233 
20141004,13925735 
20141005,11384263 
20141006,11756515 
20141007,12251147 
20141008,11867034 
20141009,11490887 
20141010,12683744 
20141011,14206753 
20141012,15845541 
20141013,11096276 
20141014,12420454 
20141015,12247943 
20141016,11828657 
20141017,13845194 
20141018,12847986 
20141019,14408290 
20141020,13811969 
20141021,12025584 
20141022,12936774 
20141023,11486168 
20141024,12794740 
20141025,12874999 
20141026,13457402 
20141027,11911580 
20141028,13228333 
20141029,14290086 
20141030,13623636 
20141031,17412770 
20141101,14059069 
20141102,15447013 
20141103,10672922 
20141104,12709220 
20141105,12587207 
20141106,15650865 
20141107,13158917 
20141108,13157272 
20141109,19001471 
20141110,13691472 
20141111,14506298 
20141112,15635779 
20141113,13206709 
20141114,13311688 
20141115,15989199 
20141116,16184112 
20141117,13997078 
20141118,12944610 
20141119,13104631 
20141120,19884610 
20141121,14335454 
20141122,14868853 
20141123,12761839 
20141124,10745606 
20141125,12873311 
20141126,14063852 
20141127,12812099 
20141128,13609891 
20141129,15218593 
20141130,13903809 
20141201,14452402 
20141202,12839372 
20141203,15336580 
20141204,14537294 
20141205,15044285 
20141206,15787597 
20141207,12961666 
20141208,14830368 
20141209,15764458 
20141210,17006775 
20141211,14857337 
20141212,17332597 
20141213,14596601 
20141214,15049255 
20141215,14020519 
20141216,15091147 
20141217,12618420 
20141218,15639242 
20141219,13331233 
20141220,14796168 
20141221,14965194 
20141222,14146060 
20141223,16339437 
20141224,19711818 
20141225,16624168 
20141226,16037597 
20141227,16428268 
20141228,15518160 
20141229,12947272 
20141230,12563701 
20141231,16459350 
20150101,17084826 
20150102,12636644 
20150103,13535043 
20150104,14956688 
20150105,14871969 
20150106,12049480 
