"ef_date","total_amount"
20161220,12295411 
20161221,22248203 
20161222,20884675 
20161223,16535584 
20161224,19582532 
20161225,16471450 
20161226,14174047 
20161227,14848874 
20161228,18139350 
20161229,17948961 
20161230,13083225 
20161231,14963290 
20170101,14285368 
20170102,12219848 
20170103,12123463 
20170104,11088355 
20170105,12094653 
20170106,13248961 
20170107,15555584 
20170108,14366212 
20170109,13073766 
20170110,15348852 
20170111,13480065 
20170112,15198506 
20170113,15140584 
20170114,15073506 
20170115,14932273 
20170116,13575216 
20170117,15942619 
20170118,14278528 
20170119,15276190 
20170120,13923311 
20170121,17152857 
20170122,11076883 
20170123,12103441 
20170124,13582922 
20170125,12903030 
20170126,12932554 
20170127,20505021 
20170128,18492272 
20170129,17870952 
20170130,17807727 
20170131,18928615 
20170201,19040216 
20170202,18271450 
20170203,17758831 
20170204,14896775 
20170205,14917207 
20170206,13983506 
20170207,14732900 
20170208,15328441 
20170209,15047337 
20170210,16788745 
20170211,15511840 
20170212,16347878 
20170213,14569935 
20170214,18814827 
20170215,14957013 
20170216,13517879 
20170217,17061017 
20170218,18057489 
20170219,15303030 
20170220,15159069 
20170221,14077792 
20170222,13394740 
20170223,12541558 
20170224,15582251 
20170225,16556125 
20170226,12992359 
20170227,12860281 
20170228,16506580 
20170301,14388203 
20170302,13738420 
20170303,14541385 
20170304,14048290 
20170305,14515671 
20170306,15442987 
20170307,14229307 
20170308,18193983 
20170309,15720476 
20170310,16704329 
20170311,17354870 
20170312,17683550 
20170313,14819870 
20170314,13097034 
20170315,15870844 
20170316,14514761 
20170317,14068051 
20170318,19390671 
20170319,16656450 
20170320,12556039 
20170321,16338528 
20170322,14942446 
20170323,13980649 
20170324,14479156 
20170325,17137792 
20170326,16779047 
20170327,14657099 
20170328,14047814 
20170329,14106991 
20170330,13488160 
20170331,14447900 
20170401,14953853 
20170402,16039870 
20170403,12940368 
20170404,16247056 
20170405,14026363 
20170406,13944091 
20170407,13509675 
20170408,17582641 
20170409,17084307 
20170410,14866905 
20170411,15939394 
20170412,14832121 
20170413,15663874 
20170414,15553225 
20170415,18697900 
20170416,17808333 
20170417,14617034 
20170418,18604242 
20170419,17845692 
20170420,15325390 
20170421,16477619 
20170422,18345931 
20170423,15646840 
20170424,15250454 
20170425,17058290 
20170426,15299589 
20170427,13877381 
20170428,14985368 
20170429,17802597 
20170430,16636818 
20170501,14723571 
20170502,15485260 
20170503,17254718 
20170504,15994892 
20170505,15490325 
20170506,19925931 
20170507,14276818 
20170508,15306753 
20170509,15525411 
20170510,15007619 
20170511,15067034 
20170512,16751731 
20170513,17775692 
20170514,15385519 
20170515,15058853 
20170516,17283896 
20170517,16673809 
20170518,14279610 
20170519,17641623 
20170520,12731212 
20170521,14518874 
20170522,13888420 
20170523,14804654 
20170524,16265606 
20170525,14823896 
20170526,14642554 
20170527,14142467 
20170528,17503831 
20170529,13933030 
20170530,16364783 
20170531,26426710 
20170601,41755563 
20170602,41183334 
