"ef_date","total_amount"
20131219,22036632 
20131220,18884069 
20131221,17820173 
20131222,11932476 
20131223,11944978 
20131224,17326385 
20131225,15872835 
20131226,13263723 
20131227,11953290 
20131228,11391359 
20131229,9828788 
20131230,9725710 
20131231,11932381 
20140101,15262922 
20140102,10785974 
20140103,10609112 
20140104,11446255 
20140105,12488896 
20140106,12174978 
20140107,12350627 
20140108,11494242 
20140109,12039545 
20140110,11864567 
20140111,13765498 
20140112,13338290 
20140113,9604545 
20140114,11857056 
20140115,11039242 
20140116,12819567 
20140117,10469090 
20140118,12095649 
20140119,12099783 
20140120,11770281 
20140121,9974112 
20140122,10355973 
20140123,13318593 
20140124,13272900 
20140125,12103073 
20140126,13580324 
20140127,16983333 
20140128,16567099 
20140129,23203939 
20140130,33044697 
20140131,22333030 
20140201,18831428 
20140202,20070108 
20140203,16807424 
20140204,19436904 
20140205,13265346 
20140206,14621342 
20140207,13767034 
20140208,10191904 
20140209,13693852 
20140210,12057900 
20140211,9995844 
20140212,11856277 
20140213,11172207 
20140214,15632727 
20140215,13904437 
20140216,19264610 
20140217,11636363 
20140218,8581147 
20140219,12963160 
20140220,9683593 
20140221,13393376 
20140222,14435000 
20140223,14114065 
20140224,13505281 
20140225,11414545 
20140226,12434697 
20140227,11416017 
20140228,12568593 
20140301,12640605 
20140302,15190021 
20140303,11754523 
20140304,11191363 
20140305,12312164 
20140306,12417445 
20140307,13725562 
20140308,16194220 
20140309,14935692 
20140310,12915216 
20140311,12300346 
20140312,11448121 
20140313,11787619 
20140314,13519675 
20140315,14417294 
20140316,15914307 
20140317,13192857 
20140318,13805995 
20140319,12813160 
20140320,12374956 
20140321,14350692 
20140322,14223441 
20140323,16749675 
20140324,12940865 
20140325,11094632 
20140326,14323419 
20140327,13082121 
20140328,11714285 
20140329,15038247 
20140330,15676840 
20140331,13433853 
20140401,13125584 
20140402,12899588 
20140403,14211558 
20140404,14421169 
20140405,15224502 
20140406,16951536 
20140407,13031407 
20140408,12615967 
20140409,15392342 
20140410,12548292 
20140411,13674101 
20140412,14135028 
20140413,19245471 
20140414,12395294 
20140415,12228487 
20140416,13425370 
20140417,12879651 
20140418,14478145 
20140419,14749164 
20140420,17220935 
20140421,12525984 
20140422,13833844 
20140423,15024692 
20140424,13998298 
20140425,15463285 
20140426,13495309 
20140427,17283290 
20140428,14450450 
20140429,15665658 
20140430,16967006 
20140501,16380569 
20140502,13284898 
20140503,14715030 
20140504,15974601 
20140505,15531844 
20140506,14274472 
20140507,14636952 
